st2
Re        3e+05
M            0
N            1
VACC            0 VACCflag 1
XTR         0.05         0.05 XTRflag 1
alpha,cl,cd,cdp,cm
       -12.7,     -0.9097,     0.04484,     0.03803,     -0.0618
       -12.6,     -0.9157,     0.04274,      0.0358,     -0.0626
       -12.5,     -0.9178,     0.04113,     0.03407,      -0.063
       -12.4,     -0.9176,     0.03979,     0.03263,     -0.0632
       -12.3,     -0.9157,     0.03863,     0.03136,     -0.0634
       -12.2,     -0.9127,     0.03759,     0.03022,     -0.0634
       -12.1,     -0.9087,     0.03665,     0.02919,     -0.0634
         -12,      -0.904,     0.03579,     0.02823,     -0.0634
       -11.9,     -0.8986,     0.03499,     0.02734,     -0.0634
       -11.8,     -0.8927,     0.03424,     0.02651,     -0.0633
       -11.7,     -0.8863,     0.03355,     0.02572,     -0.0633
       -11.6,     -0.8796,     0.03289,     0.02497,     -0.0632
       -11.5,     -0.8725,     0.03225,     0.02427,     -0.0632
       -11.4,     -0.8651,     0.03164,     0.02358,     -0.0631
       -11.3,     -0.8574,     0.03107,     0.02293,     -0.0631
       -11.2,     -0.8495,     0.03052,     0.02231,      -0.063
       -11.1,     -0.8413,        0.03,     0.02171,      -0.063
         -11,     -0.8329,     0.02951,     0.02114,     -0.0629
       -10.9,     -0.8243,     0.02903,     0.02059,     -0.0629
       -10.8,     -0.8155,     0.02857,     0.02007,     -0.0629
       -10.7,     -0.8065,     0.02813,     0.01956,     -0.0628
       -10.6,     -0.7974,     0.02771,     0.01907,     -0.0628
       -10.5,     -0.7881,     0.02731,      0.0186,     -0.0627
       -10.4,     -0.7788,     0.02692,     0.01814,     -0.0627
       -10.3,     -0.7692,     0.02654,      0.0177,     -0.0627
       -10.2,     -0.7596,     0.02618,     0.01727,     -0.0627
       -10.1,     -0.7499,     0.02583,     0.01686,     -0.0626
         -10,       -0.74,     0.02549,     0.01646,     -0.0626
        -9.9,     -0.7301,     0.02516,     0.01607,     -0.0626
        -9.8,     -0.7201,     0.02485,      0.0157,     -0.0626
        -9.7,       -0.71,     0.02454,     0.01534,     -0.0626
        -9.6,     -0.6998,     0.02425,     0.01499,     -0.0626
        -9.5,     -0.6896,     0.02396,     0.01465,     -0.0626
        -9.4,     -0.6792,     0.02368,     0.01431,     -0.0626
        -9.3,     -0.6688,     0.02341,     0.01399,     -0.0626
        -9.2,     -0.6584,     0.02315,     0.01368,     -0.0626
        -9.1,     -0.6479,      0.0229,     0.01338,     -0.0626
          -9,     -0.6373,     0.02265,     0.01307,     -0.0626
        -8.9,     -0.6267,     0.02242,     0.01279,     -0.0626
        -8.8,      -0.616,     0.02218,     0.01251,     -0.0626
        -8.7,     -0.6053,     0.02196,     0.01223,     -0.0626
        -8.6,     -0.5945,     0.02174,     0.01197,     -0.0626
        -8.5,     -0.5837,     0.02153,     0.01171,     -0.0627
        -8.4,     -0.5729,     0.02132,     0.01146,     -0.0627
        -8.3,      -0.562,     0.02112,     0.01121,     -0.0627
        -8.2,     -0.5511,     0.02092,     0.01097,     -0.0627
        -8.1,     -0.5401,     0.02074,     0.01074,     -0.0628
          -8,     -0.5291,     0.02055,     0.01051,     -0.0628
        -7.9,     -0.5181,     0.02037,     0.01029,     -0.0628
        -7.8,     -0.5071,      0.0202,     0.01007,     -0.0629
        -7.7,      -0.496,     0.02003,     0.00987,     -0.0629
        -7.6,     -0.4849,     0.01986,     0.00966,     -0.0629
        -7.5,     -0.4737,      0.0197,     0.00946,      -0.063
        -7.4,     -0.4626,     0.01955,     0.00927,      -0.063
        -7.3,     -0.4514,     0.01939,     0.00908,      -0.063
        -7.2,     -0.4402,     0.01924,     0.00889,     -0.0631
        -7.1,      -0.429,      0.0191,     0.00871,     -0.0631
          -7,     -0.4177,     0.01895,     0.00853,     -0.0632
        -6.9,     -0.4065,     0.01881,     0.00836,     -0.0632
        -6.8,     -0.3952,     0.01866,     0.00818,     -0.0633
        -6.7,      -0.384,     0.01851,     0.00801,     -0.0633
        -6.6,     -0.3727,     0.01837,     0.00785,     -0.0634
        -6.5,     -0.3613,     0.01824,     0.00769,     -0.0634
        -6.4,       -0.35,     0.01812,     0.00754,     -0.0635
        -6.3,     -0.3386,       0.018,     0.00739,     -0.0635
        -6.2,     -0.3272,      0.0179,     0.00726,     -0.0636
        -6.1,     -0.3158,      0.0178,     0.00712,     -0.0636
          -6,     -0.3044,     0.01767,     0.00697,     -0.0637
        -5.9,      -0.293,     0.01755,     0.00684,     -0.0638
        -5.8,     -0.2816,     0.01745,     0.00671,     -0.0638
        -5.7,     -0.2701,     0.01735,     0.00658,     -0.0639
        -5.6,     -0.2587,     0.01724,     0.00646,      -0.064
        -5.5,     -0.2472,     0.01714,     0.00634,      -0.064
        -5.4,     -0.2358,     0.01705,     0.00622,     -0.0641
