st1
Re        2e+05
M            0
N            1
VACC            0 VACCflag 1
XTR         0.05         0.05 XTRflag 1
alpha,cl,cd,cdp,cm
         -20,     -0.8751,       0.173,     0.16512,      0.0243
       -19.9,     -0.8773,     0.17083,      0.1629,      0.0231
       -19.8,     -0.8791,     0.16873,     0.16076,      0.0219
       -19.7,     -0.8809,     0.16667,     0.15865,      0.0207
       -19.6,     -0.8817,      0.1648,     0.15674,      0.0196
       -19.5,     -0.8828,     0.16288,     0.15478,      0.0185
       -19.4,     -0.8841,     0.16092,     0.15278,      0.0174
       -19.3,     -0.8846,     0.15913,     0.15096,      0.0164
       -19.2,     -0.8852,     0.15734,     0.14914,      0.0155
       -19.1,     -0.8858,     0.15557,     0.14732,      0.0145
         -19,     -0.8865,     0.15377,     0.14548,      0.0135
       -18.9,     -0.8876,     0.15191,     0.14359,      0.0125
       -18.8,     -0.8891,     0.14998,     0.14161,      0.0115
       -18.7,     -0.8908,     0.14803,     0.13962,      0.0105
       -18.6,     -0.8916,     0.14625,      0.1378,      0.0095
       -18.5,     -0.8924,     0.14447,     0.13599,      0.0086
       -18.4,     -0.8935,     0.14267,     0.13415,      0.0077
       -18.3,     -0.8951,     0.14077,     0.13221,      0.0067
       -18.2,     -0.8974,     0.13876,     0.13015,      0.0057
       -18.1,     -0.8995,      0.1368,     0.12815,      0.0047
         -18,     -0.9005,     0.13505,     0.12637,      0.0039
       -17.9,     -0.9013,     0.13336,     0.12464,       0.003
       -17.8,     -0.9018,      0.1317,     0.12295,      0.0023
       -17.7,     -0.9022,     0.13006,     0.12127,      0.0015
       -17.6,     -0.9028,     0.12841,     0.11958,      0.0007
       -17.5,     -0.9035,     0.12672,     0.11786,     -0.0001
       -17.4,     -0.9045,     0.12501,     0.11612,     -0.0009
       -17.3,     -0.9059,     0.12323,      0.1143,     -0.0017
       -17.2,      -0.908,     0.12132,     0.11235,     -0.0026
       -17.1,     -0.9115,     0.11917,     0.11015,     -0.0036
         -17,     -0.9168,     0.11674,     0.10767,     -0.0048
       -16.9,     -0.9215,     0.11442,     0.10529,     -0.0058
       -16.8,     -0.9259,     0.11217,     0.10299,     -0.0069
       -16.7,     -0.9293,      0.1101,     0.10087,     -0.0078
       -16.6,     -0.9328,     0.10803,     0.09876,     -0.0087
       -16.5,     -0.9371,     0.10584,     0.09652,     -0.0097
       -16.4,     -0.9425,     0.10348,      0.0941,     -0.0107
       -16.3,     -0.9457,     0.10151,     0.09208,     -0.0116
       -16.2,     -0.9477,     0.09971,     0.09024,     -0.0123
       -16.1,     -0.9497,     0.09795,     0.08843,      -0.013
         -16,     -0.9515,      0.0962,     0.08664,     -0.0138
       -15.9,     -0.9536,     0.09441,      0.0848,     -0.0145
       -15.8,     -0.9565,     0.09249,     0.08284,     -0.0153
       -15.7,      -0.961,     0.09033,     0.08063,     -0.0162
       -15.6,     -0.9635,     0.08852,     0.07876,      -0.017
       -15.5,     -0.9653,     0.08682,     0.07702,     -0.0177
       -15.4,      -0.967,     0.08516,     0.07531,     -0.0183
