st1
Re        4e+05
M            0
N            1
VACC            0 VACCflag 1
XTR         0.05         0.05 XTRflag 1
alpha,cl,cd,cdp,cm
         -20,     -1.0621,     0.13966,     0.13237,      0.0067
       -19.9,      -1.062,     0.13819,     0.13088,      0.0059
       -19.8,     -1.0623,     0.13666,     0.12933,      0.0052
       -19.7,     -1.0624,     0.13517,     0.12782,      0.0044
       -19.6,     -1.0624,      0.1337,     0.12633,      0.0037
       -19.5,     -1.0623,     0.13224,     0.12485,       0.003
       -19.4,     -1.0622,     0.13078,     0.12337,      0.0023
       -19.3,     -1.0621,     0.12931,     0.12187,      0.0016
       -19.2,     -1.0622,     0.12781,     0.12035,      0.0008
       -19.1,     -1.0629,      0.1262,     0.11872,      0.0001
         -19,     -1.0655,     0.12431,     0.11679,     -0.0008
       -18.9,      -1.075,     0.12127,      0.1137,     -0.0023
       -18.8,     -1.0816,     0.11872,      0.1111,     -0.0036
       -18.7,     -1.0875,     0.11629,     0.10862,     -0.0047
       -18.6,     -1.0903,      0.1144,     0.10669,     -0.0056
       -18.5,     -1.0927,     0.11258,     0.10483,     -0.0064
       -18.4,     -1.0949,      0.1108,     0.10301,     -0.0071
       -18.3,     -1.0972,     0.10899,     0.10117,     -0.0079
       -18.2,     -1.1009,     0.10698,     0.09912,     -0.0088
       -18.1,     -1.1052,     0.10487,     0.09696,     -0.0097
         -18,     -1.1064,     0.10329,     0.09534,     -0.0104
       -17.9,     -1.1072,     0.10177,      0.0938,      -0.011
       -17.8,     -1.1076,     0.10033,     0.09232,     -0.0115
       -17.7,     -1.1077,      0.0989,     0.09086,     -0.0121
       -17.6,     -1.1078,     0.09748,     0.08942,     -0.0126
       -17.5,     -1.1079,     0.09605,     0.08795,     -0.0132
       -17.4,     -1.1084,     0.09456,     0.08643,     -0.0137
       -17.3,     -1.1102,      0.0929,     0.08473,     -0.0144
       -17.2,     -1.1148,      0.0908,     0.08258,     -0.0153
       -17.1,     -1.1181,      0.0889,     0.08064,      -0.016
         -17,      -1.119,     0.08738,     0.07909,     -0.0166
       -16.9,     -1.1198,     0.08589,     0.07757,     -0.0171
       -16.8,     -1.1205,     0.08443,     0.07607,     -0.0177
       -16.7,     -1.1212,     0.08297,     0.07458,     -0.0182
       -16.6,     -1.1223,     0.08146,     0.07303,     -0.0187
       -16.5,     -1.1246,     0.07978,     0.07131,     -0.0193
       -16.4,     -1.1299,     0.07767,     0.06916,     -0.0202
       -16.3,     -1.1316,      0.0761,     0.06755,     -0.0207
       -16.2,     -1.1324,     0.07465,     0.06606,     -0.0212
       -16.1,     -1.1332,     0.07323,      0.0646,     -0.0217
         -16,     -1.1339,     0.07179,     0.06313,     -0.0222
       -15.9,     -1.1353,     0.07027,     0.06157,     -0.0227
       -15.8,     -1.1384,      0.0685,     0.05975,     -0.0234
       -15.7,     -1.1406,     0.06687,     0.05808,      -0.024
       -15.6,      -1.141,     0.06552,     0.05669,     -0.0244
       -15.5,     -1.1413,      0.0642,     0.05534,     -0.0248
       -15.4,     -1.1417,     0.06286,     0.05396,     -0.0252
       -15.3,     -1.1428,     0.06144,     0.05251,     -0.0257
       -15.2,     -1.1454,     0.05983,     0.05085,     -0.0262
       -15.1,     -1.1463,     0.05849,     0.04948,     -0.0266
         -15,     -1.1464,     0.05727,     0.04823,     -0.0269
       -14.9,     -1.1463,     0.05606,     0.04698,     -0.0272
       -14.8,     -1.1466,      0.0548,     0.04568,     -0.0276
       -14.7,     -1.1477,     0.05341,     0.04425,      -0.028
       -14.6,     -1.1478,     0.05216,     0.04296,     -0.0284
       -14.5,      -1.147,     0.05105,     0.04182,     -0.0286
       -14.4,     -1.1461,     0.04994,     0.04068,     -0.0289
       -14.3,     -1.1455,     0.04878,     0.03948,     -0.0292
       -14.2,     -1.1455,     0.04756,     0.03822,     -0.0295
       -14.1,      -1.144,     0.04653,     0.03716,     -0.0298
         -14,     -1.1423,     0.04554,     0.03614,       -0.03
       -13.9,     -1.1407,     0.04454,      0.0351,     -0.0302
       -13.8,     -1.1395,     0.04348,     0.03401,     -0.0304
       -13.7,     -1.1377,     0.04249,     0.03298,     -0.0306
       -13.6,     -1.1351,     0.04161,     0.03207,     -0.0308
       -13.5,     -1.1325,     0.04073,     0.03115,      -0.031
       -13.4,     -1.1301,     0.03981,      0.0302,     -0.0312
       -13.3,     -1.1275,     0.03891,     0.02926,     -0.0313
       -13.2,     -1.1242,     0.03812,     0.02844,     -0.0315
       -13.1,     -1.1209,     0.03733,     0.02762,     -0.0316
         -13,     -1.1176,     0.03652,     0.02678,     -0.0317
       -12.9,     -1.1142,     0.03575,     0.02598,     -0.0318
       -12.8,     -1.1102,     0.03505,     0.02525,     -0.0318
       -12.7,     -1.1062,     0.03436,     0.02452,     -0.0319
       -12.6,     -1.1024,     0.03365,     0.02379,     -0.0319
       -12.5,     -1.0983,     0.03299,     0.02309,      -0.032
       -12.4,     -1.0938,     0.03237,     0.02245,     -0.0319
       -12.3,     -1.0893,     0.03175,      0.0218,     -0.0319
       -12.2,     -1.0849,     0.03113,     0.02116,     -0.0319
       -12.1,     -1.0802,     0.03056,     0.02055,     -0.0319
         -12,     -1.0754,        0.03,     0.01997,     -0.0318
       -11.9,     -1.0707,     0.02945,     0.01938,     -0.0317
       -11.8,     -1.0661,     0.02891,     0.01881,     -0.0315
       -11.7,     -1.0616,      0.0284,     0.01827,     -0.0313
       -11.6,     -1.0578,     0.02788,     0.01773,      -0.031
       -11.5,     -1.0562,      0.0274,     0.01721,     -0.0303
       -11.4,     -1.0562,     0.02694,     0.01672,     -0.0294
       -11.3,     -1.0513,     0.02656,     0.01632,      -0.029
       -11.2,     -1.0449,     0.02624,     0.01597,     -0.0288
       -11.1,     -1.0379,     0.02595,     0.01566,     -0.0285
         -11,     -1.0305,     0.02569,     0.01537,     -0.0283
       -10.9,     -1.0226,     0.02544,      0.0151,     -0.0281
       -10.8,     -1.0144,     0.02521,     0.01484,     -0.0279
       -10.7,     -1.0059,     0.02499,      0.0146,     -0.0278
       -10.6,     -0.9972,     0.02477,     0.01436,     -0.0276
       -10.5,     -0.9882,     0.02457,     0.01413,     -0.0275
       -10.4,      -0.979,     0.02437,     0.01391,     -0.0274
       -10.3,     -0.9696,     0.02418,      0.0137,     -0.0273
       -10.2,     -0.9601,       0.024,     0.01349,     -0.0272
       -10.1,     -0.9504,     0.02382,      0.0133,     -0.0272
         -10,     -0.9405,     0.02365,     0.01311,     -0.0271
        -9.9,     -0.9305,     0.02348,     0.01292,     -0.0271
