st1
Re        8e+05
M            0
N            1
VACC            0 VACCflag 1
XTR         0.05         0.05 XTRflag 1
alpha,cl,cd,cdp,cm
         -20,     -1.1346,     0.12926,     0.12271,      0.0021
       -19.9,     -1.1348,     0.12779,     0.12121,      0.0014
       -19.8,     -1.1355,     0.12622,     0.11963,      0.0007
       -19.7,     -1.1373,      0.1245,     0.11788,     -0.0002
       -19.6,     -1.1421,      0.1223,     0.11565,     -0.0012
       -19.5,     -1.1768,     0.11542,     0.10864,     -0.0046
       -19.4,     -1.1818,     0.11323,     0.10642,     -0.0056
       -19.3,     -1.1854,     0.11128,     0.10443,     -0.0064
       -19.2,     -1.1889,     0.10936,     0.10249,     -0.0073
       -19.1,     -1.1932,     0.10734,     0.10043,     -0.0081
         -19,     -1.2036,     0.10439,     0.09743,     -0.0094
       -18.9,      -1.207,     0.10253,     0.09554,     -0.0102
       -18.8,     -1.2094,     0.10084,     0.09383,     -0.0108
       -18.7,     -1.2115,     0.09917,     0.09214,     -0.0115
       -18.6,     -1.2136,     0.09753,     0.09048,     -0.0121
       -18.5,     -1.2151,     0.09595,     0.08887,     -0.0127
       -18.4,     -1.2175,     0.09426,     0.08715,     -0.0134
       -18.3,     -1.2216,     0.09229,     0.08516,     -0.0141
       -18.2,     -1.2356,     0.08891,     0.08171,     -0.0156
       -18.1,     -1.2394,     0.08704,     0.07981,     -0.0163
         -18,     -1.2423,     0.08531,     0.07805,     -0.0169
       -17.9,     -1.2448,     0.08365,     0.07637,     -0.0175
       -17.8,     -1.2477,     0.08195,     0.07464,     -0.0181
       -17.7,     -1.2515,     0.08012,     0.07279,     -0.0187
       -17.6,     -1.2638,     0.07711,     0.06971,     -0.0199
       -17.5,     -1.2678,      0.0753,     0.06787,     -0.0206
       -17.4,     -1.2704,     0.07366,      0.0662,     -0.0211
       -17.3,     -1.2726,     0.07208,     0.06459,     -0.0216
       -17.2,     -1.2755,     0.07041,      0.0629,     -0.0222
       -17.1,     -1.2818,     0.06825,     0.06069,      -0.023
         -17,      -1.288,     0.06614,     0.05854,     -0.0238
       -16.9,     -1.2903,      0.0646,     0.05697,     -0.0242
       -16.8,     -1.2923,      0.0631,     0.05544,     -0.0247
       -16.7,     -1.2947,     0.06155,     0.05387,     -0.0251
       -16.6,     -1.3004,     0.05957,     0.05185,     -0.0258
       -16.5,     -1.3038,     0.05791,     0.05015,     -0.0263
       -16.4,      -1.305,     0.05658,     0.04879,     -0.0266
       -16.3,     -1.3061,     0.05527,     0.04745,     -0.0269
       -16.2,     -1.3077,     0.05387,     0.04602,     -0.0273
       -16.1,     -1.3117,     0.05216,     0.04426,     -0.0278
         -16,     -1.3124,     0.05088,     0.04295,     -0.0281
       -15.9,     -1.3123,     0.04972,     0.04176,     -0.0284
       -15.8,     -1.3125,     0.04852,     0.04053,     -0.0287
       -15.7,     -1.3138,     0.04716,     0.03913,      -0.029
       -15.6,     -1.3146,     0.04587,     0.03781,     -0.0293
       -15.5,     -1.3135,     0.04483,     0.03675,     -0.0295
       -15.4,     -1.3124,      0.0438,     0.03568,     -0.0297
       -15.3,     -1.3119,     0.04268,     0.03453,     -0.0299
       -15.2,      -1.312,      0.0415,     0.03331,     -0.0302
       -15.1,       -1.31,     0.04057,     0.03236,     -0.0303
         -15,     -1.3077,     0.03967,     0.03143,     -0.0305
       -14.9,     -1.3057,     0.03872,     0.03045,     -0.0306
       -14.8,     -1.3043,      0.0377,      0.0294,     -0.0308
       -14.7,     -1.3015,     0.03685,     0.02853,     -0.0309
       -14.6,     -1.2983,     0.03605,      0.0277,      -0.031
       -14.5,     -1.2955,     0.03522,     0.02683,     -0.0311
       -14.4,     -1.2928,     0.03435,     0.02593,     -0.0313
       -14.3,     -1.2892,     0.03361,     0.02517,     -0.0313
       -14.2,     -1.2852,     0.03292,     0.02446,     -0.0314
       -14.1,     -1.2814,     0.03221,     0.02372,     -0.0314
         -14,     -1.2778,     0.03148,     0.02296,     -0.0314
       -13.9,     -1.2734,     0.03086,     0.02231,     -0.0314
       -13.8,     -1.2688,     0.03025,     0.02168,     -0.0314
       -13.7,     -1.2645,     0.02962,     0.02103,     -0.0314
       -13.6,     -1.2601,       0.029,     0.02037,     -0.0313
       -13.5,     -1.2551,     0.02845,      0.0198,     -0.0313
       -13.4,     -1.2501,      0.0279,     0.01922,     -0.0312
       -13.3,     -1.2454,     0.02734,     0.01864,     -0.0311
       -13.2,     -1.2405,     0.02681,     0.01808,      -0.031
       -13.1,     -1.2356,      0.0263,     0.01755,     -0.0308
         -13,     -1.2311,     0.02579,     0.01701,     -0.0305
       -12.9,      -1.227,     0.02529,      0.0165,     -0.0302
       -12.8,     -1.2253,     0.02479,     0.01596,     -0.0295
       -12.7,     -1.2273,     0.02432,     0.01545,     -0.0283
       -12.6,     -1.2218,     0.02397,     0.01508,     -0.0279
       -12.5,      -1.215,     0.02368,     0.01477,     -0.0277
       -12.4,     -1.2076,     0.02343,     0.01449,     -0.0274
       -12.3,     -1.1998,     0.02319,     0.01424,     -0.0272
       -12.2,     -1.1916,     0.02297,       0.014,     -0.0269
       -12.1,     -1.1832,     0.02276,     0.01377,     -0.0268
         -12,     -1.1744,     0.02256,     0.01355,     -0.0266
       -11.9,     -1.1654,     0.02237,     0.01334,     -0.0264
       -11.8,     -1.1561,     0.02219,     0.01314,     -0.0263
       -11.7,     -1.1466,     0.02201,     0.01294,     -0.0262
       -11.6,      -1.137,     0.02184,     0.01276,     -0.0261
       -11.5,     -1.1272,     0.02167,     0.01257,      -0.026
       -11.4,     -1.1173,     0.02152,     0.01239,      -0.026
       -11.3,     -1.1072,     0.02136,     0.01222,     -0.0259
       -11.2,      -1.097,     0.02121,     0.01205,     -0.0259
       -11.1,     -1.0867,     0.02106,     0.01189,     -0.0258
         -11,     -1.0763,     0.02092,     0.01174,     -0.0258
       -10.9,     -1.0658,     0.02078,     0.01158,     -0.0258
       -10.8,     -1.0552,     0.02065,     0.01143,     -0.0258
       -10.7,     -1.0445,     0.02052,     0.01129,     -0.0258
       -10.6,     -1.0337,     0.02039,     0.01114,     -0.0258
       -10.5,     -1.0228,     0.02027,       0.011,     -0.0259
       -10.4,     -1.0119,     0.02014,     0.01087,     -0.0259
       -10.3,     -1.0009,     0.02002,     0.01073,     -0.0259
       -10.2,     -0.9898,     0.01991,      0.0106,      -0.026
       -10.1,     -0.9787,     0.01979,     0.01047,      -0.026
         -10,     -0.9675,     0.01968,     0.01034,     -0.0261
        -9.9,     -0.9562,     0.01957,     0.01022,     -0.0261
        -9.8,     -0.9449,     0.01947,      0.0101,     -0.0262
        -9.7,     -0.9335,     0.01936,     0.00998,     -0.0263
        -9.6,     -0.9221,     0.01926,     0.00987,     -0.0264
        -9.5,     -0.9106,     0.01916,     0.00975,     -0.0264
        -9.4,     -0.8991,     0.01906,     0.00964,     -0.0265
        -9.3,     -0.8876,     0.01897,     0.00953,     -0.0266
        -9.2,     -0.8759,     0.01887,     0.00943,     -0.0267
        -9.1,     -0.8643,     0.01878,     0.00932,     -0.0268
          -9,     -0.8526,     0.01869,     0.00922,     -0.0269
        -8.9,     -0.8409,     0.01861,     0.00912,      -0.027
        -8.8,     -0.8291,     0.01852,     0.00902,     -0.0271
        -8.7,     -0.8173,     0.01844,     0.00893,     -0.0273
        -8.6,     -0.8055,     0.01835,     0.00883,     -0.0274
        -8.5,     -0.7937,     0.01827,     0.00874,     -0.0275
        -8.4,     -0.7818,     0.01819,     0.00865,     -0.0276
        -8.3,     -0.7698,     0.01812,     0.00856,     -0.0278
        -8.2,     -0.7579,     0.01804,     0.00848,     -0.0279
        -8.1,     -0.7459,     0.01797,     0.00839,      -0.028
          -8,     -0.7339,      0.0179,     0.00831,     -0.0282
        -7.9,     -0.7219,     0.01783,     0.00823,     -0.0283
        -7.8,     -0.7098,     0.01776,     0.00815,     -0.0285
        -7.7,     -0.6977,     0.01769,     0.00807,     -0.0286
        -7.6,     -0.6856,     0.01762,     0.00799,     -0.0288
        -7.5,     -0.6735,     0.01756,     0.00792,     -0.0289
        -7.4,     -0.6613,     0.01749,     0.00784,     -0.0291
        -7.3,     -0.6492,     0.01743,     0.00777,     -0.0293
        -7.2,      -0.637,     0.01737,      0.0077,     -0.0294
        -7.1,     -0.6248,     0.01731,     0.00763,     -0.0296
          -7,     -0.6125,     0.01725,     0.00756,     -0.0297
        -6.9,     -0.6003,      0.0172,      0.0075,     -0.0299
        -6.8,      -0.588,     0.01714,     0.00743,     -0.0301
        -6.7,     -0.5757,     0.01709,     0.00737,     -0.0303
        -6.6,     -0.5634,     0.01704,     0.00731,     -0.0304
        -6.5,     -0.5511,     0.01698,     0.00725,     -0.0306
        -6.4,     -0.5388,     0.01693,     0.00719,     -0.0308
        -6.3,     -0.5264,     0.01689,     0.00713,      -0.031
        -6.2,     -0.5141,     0.01684,     0.00707,     -0.0311
        -6.1,     -0.5017,     0.01679,     0.00702,     -0.0313
          -6,     -0.4893,     0.01675,     0.00696,     -0.0315
        -5.9,     -0.4769,      0.0167,     0.00691,     -0.0317
        -5.8,     -0.4645,     0.01666,     0.00686,     -0.0319
        -5.7,     -0.4521,     0.01662,     0.00681,     -0.0321
        -5.6,     -0.4396,     0.01658,     0.00676,     -0.0323
        -5.5,     -0.4272,     0.01654,     0.00672,     -0.0325
        -5.4,     -0.4147,      0.0165,     0.00667,     -0.0326
        -5.3,     -0.4023,     0.01647,     0.00663,     -0.0328
        -5.2,     -0.3898,     0.01643,     0.00659,      -0.033
        -5.1,     -0.3773,      0.0164,     0.00654,     -0.0332
          -5,     -0.3648,     0.01636,      0.0065,     -0.0334
        -4.9,     -0.3523,     0.01633,     0.00646,     -0.0336
        -4.8,     -0.3398,      0.0163,     0.00642,     -0.0338
        -4.7,     -0.3273,     0.01627,     0.00639,      -0.034
        -4.6,     -0.3148,     0.01624,     0.00635,     -0.0342
        -4.5,     -0.3023,     0.01621,     0.00631,     -0.0344
        -4.4,     -0.2897,     0.01618,     0.00628,     -0.0346
