st8
Re        1e+05
M            0
N            1
VACC            0 VACCflag 1
XTR         0.05         0.05 XTRflag 1
alpha,cl,cd,cdp,cm
         -20,     -0.4123,     0.19072,     0.18378,      0.0004
       -19.9,       -0.41,     0.18965,     0.18268,     -0.0002
       -19.8,     -0.4076,     0.18858,     0.18159,     -0.0007
       -19.7,     -0.4052,     0.18752,     0.18052,     -0.0012
       -19.6,     -0.4029,     0.18645,     0.17944,     -0.0017
       -19.5,     -0.6794,     0.25072,     0.24287,      0.0385
       -19.4,     -0.6761,     0.24949,     0.24163,      0.0377
       -19.3,     -0.6728,     0.24824,     0.24037,       0.037
       -19.2,     -0.6694,     0.24697,     0.23909,      0.0362
       -19.1,      -0.666,     0.24569,     0.23781,      0.0355
         -19,     -0.6627,     0.24441,     0.23652,      0.0347
       -18.9,     -0.6594,     0.24312,     0.23522,       0.034
       -18.8,      -0.656,     0.24182,     0.23392,      0.0333
       -18.7,     -0.6527,     0.24052,     0.23261,      0.0325
       -18.6,     -0.6493,     0.23923,     0.23131,      0.0318
       -18.5,      -0.646,     0.23792,     0.22999,      0.0311
       -18.4,     -0.6427,     0.23662,     0.22869,      0.0304
       -18.3,     -0.6394,     0.23531,     0.22737,      0.0296
       -18.2,     -0.6361,     0.23401,     0.22606,      0.0289
         -18,     -0.6295,     0.23138,     0.22341,      0.0275
       -17.9,     -0.6262,     0.23006,     0.22208,      0.0268
       -17.8,     -0.6229,     0.22874,     0.22076,      0.0261
       -17.7,     -0.6196,     0.22742,     0.21942,      0.0254
       -17.6,     -0.6163,     0.22609,     0.21809,      0.0247
       -17.5,      -0.613,     0.22475,     0.21675,       0.024
       -17.4,     -0.6098,     0.22342,     0.21541,      0.0233
       -17.3,     -0.6065,     0.22208,     0.21406,      0.0226
       -17.2,     -0.6032,     0.22075,     0.21272,      0.0219
       -17.1,        -0.6,     0.21941,     0.21137,      0.0213
         -17,     -0.5968,     0.21806,     0.21002,      0.0206
       -16.9,     -0.5936,     0.21673,     0.20868,      0.0199
       -16.8,     -0.5904,     0.21538,     0.20732,      0.0192
       -16.7,     -0.5872,     0.21403,     0.20597,      0.0186
       -16.6,      -0.584,     0.21268,     0.20462,      0.0179
       -16.5,     -0.5808,     0.21134,     0.20326,      0.0173
       -16.4,     -0.5777,     0.20999,     0.20191,      0.0166
       -16.3,     -0.5745,     0.20864,     0.20055,       0.016
       -16.2,     -0.5714,     0.20728,     0.19919,      0.0153
       -16.1,     -0.5683,     0.20593,     0.19783,      0.0147
         -16,     -0.5652,     0.20458,     0.19648,      0.0141
       -15.9,     -0.5621,     0.20322,     0.19511,      0.0134
       -15.8,      -0.559,     0.20187,     0.19375,      0.0128
       -15.7,      -0.556,     0.20052,     0.19238,      0.0122
       -15.6,     -0.5529,     0.19916,     0.19101,      0.0116
       -15.5,     -0.5499,      0.1978,     0.18965,      0.0109
       -15.4,     -0.5469,     0.19645,     0.18829,      0.0103
       -15.3,      -0.544,     0.19509,     0.18692,      0.0097
       -15.2,      -0.541,     0.19373,     0.18555,      0.0091
       -15.1,     -0.5381,     0.19238,     0.18419,      0.0086
         -15,     -0.5352,     0.19102,     0.18283,       0.008
       -14.9,     -0.5323,     0.18966,     0.18146,      0.0074
       -14.8,     -0.5294,      0.1883,      0.1801,      0.0068
       -14.7,     -0.5265,     0.18693,     0.17873,      0.0062
       -14.6,     -0.5236,     0.18556,     0.17736,      0.0056
       -14.5,     -0.5208,      0.1842,     0.17598,      0.0051
       -14.4,     -0.5179,     0.18282,      0.1746,      0.0045
       -14.3,     -0.5151,     0.18145,     0.17323,      0.0039
       -14.2,     -0.5123,     0.18008,     0.17185,      0.0034
       -14.1,     -0.5095,      0.1787,     0.17047,      0.0028
         -14,     -0.5068,     0.17733,     0.16909,      0.0023
       -13.9,      -0.504,     0.17596,     0.16771,      0.0017
       -13.8,     -0.5013,     0.17458,     0.16634,      0.0012
       -13.7,     -0.4986,      0.1732,     0.16496,      0.0006
       -13.6,     -0.4959,     0.17183,     0.16358,      0.0001
       -13.5,     -0.4933,     0.17045,      0.1622,     -0.0005
       -13.4,     -0.4906,     0.16908,     0.16081,      -0.001
       -13.3,      -0.488,     0.16771,     0.15944,     -0.0015
       -13.2,     -0.4854,     0.16633,     0.15806,      -0.002
       -13.1,     -0.4828,     0.16497,     0.15669,     -0.0026
         -13,     -0.4802,      0.1636,     0.15532,     -0.0031
       -12.9,     -0.4777,     0.16223,     0.15395,     -0.0036
       -12.8,     -0.4751,     0.16086,     0.15258,     -0.0041
       -12.7,     -0.4726,     0.15949,      0.1512,     -0.0046
       -12.6,       -0.47,     0.15811,     0.14983,     -0.0051
       -12.5,     -0.4675,     0.15674,     0.14846,     -0.0056
       -12.4,     -0.4649,     0.15537,     0.14709,     -0.0062
       -12.3,     -0.4624,     0.15401,     0.14572,     -0.0067
       -12.2,     -0.4599,     0.15265,     0.14435,     -0.0072
       -12.1,     -0.4574,     0.15128,     0.14299,     -0.0077
         -12,     -0.4549,     0.14993,     0.14163,     -0.0082
       -11.9,     -0.4524,     0.14857,     0.14028,     -0.0087
       -11.8,       -0.45,     0.14723,     0.13893,     -0.0092
       -11.7,     -0.4475,     0.14588,     0.13758,     -0.0097
       -11.6,     -0.4451,     0.14454,     0.13624,     -0.0101
       -11.5,     -0.4426,     0.14321,     0.13491,     -0.0106
       -11.4,     -0.4402,     0.14187,     0.13357,     -0.0111
       -11.3,     -0.4377,     0.14054,     0.13224,     -0.0116
       -11.2,     -0.4351,     0.13922,     0.13091,     -0.0121
       -11.1,     -0.4327,     0.13789,     0.12958,     -0.0126
         -11,     -0.4302,     0.13657,     0.12826,     -0.0131
       -10.9,     -0.4277,     0.13525,     0.12694,     -0.0136
       -10.8,     -0.4252,     0.13394,     0.12563,     -0.0141
       -10.7,     -0.4227,     0.13262,     0.12432,     -0.0146
       -10.6,     -0.4203,     0.13132,     0.12301,     -0.0151
       -10.5,     -0.4178,     0.13001,     0.12171,     -0.0156
       -10.4,     -0.4154,     0.12871,     0.12041,     -0.0161
       -10.3,     -0.4129,     0.12741,     0.11911,     -0.0166
       -10.2,     -0.4104,      0.1261,      0.1178,     -0.0171
       -10.1,     -0.4079,      0.1248,     0.11651,     -0.0176
         -10,     -0.4072,     0.12262,     0.11436,     -0.0183
        -9.9,      -0.406,     0.12074,     0.11249,     -0.0191
        -9.8,     -0.4034,      0.1195,     0.11127,     -0.0196
        -9.7,     -0.4005,     0.11841,     0.11018,     -0.0201
        -9.6,     -0.3977,     0.11727,     0.10905,     -0.0206
        -9.5,      -0.395,     0.11606,     0.10784,     -0.0211
        -9.4,     -0.3925,      0.1148,     0.10658,     -0.0217
        -9.3,       -0.39,      0.1135,     0.10528,     -0.0222
        -9.2,     -0.3875,     0.11219,     0.10398,     -0.0228
        -9.1,     -0.3851,     0.11089,     0.10269,     -0.0233
          -9,     -0.3826,      0.1096,     0.10139,     -0.0239
        -8.9,     -0.3801,      0.1083,     0.10011,     -0.0244
        -8.8,     -0.3776,     0.10701,     0.09882,      -0.025
        -8.7,     -0.3751,     0.10573,     0.09754,     -0.0255
        -8.6,     -0.3726,     0.10444,     0.09626,     -0.0261
        -8.5,       -0.37,     0.10316,     0.09498,     -0.0267
        -8.4,     -0.3675,     0.10188,     0.09371,     -0.0273
        -8.3,      -0.365,     0.10059,     0.09243,     -0.0279
        -8.2,     -0.3625,     0.09929,     0.09112,     -0.0285
        -8.1,     -0.3599,     0.09802,     0.08985,     -0.0291
          -8,     -0.3573,     0.09675,     0.08859,     -0.0298
        -7.9,     -0.3547,     0.09548,     0.08734,     -0.0304
        -7.8,     -0.3521,     0.09422,     0.08608,     -0.0311
        -7.7,     -0.3496,     0.09296,     0.08483,     -0.0317
        -7.6,     -0.3472,     0.09172,      0.0836,     -0.0324
        -7.5,     -0.3449,     0.09051,      0.0824,      -0.033
        -7.4,     -0.3427,     0.08932,     0.08122,     -0.0337
        -7.3,     -0.3395,     0.08802,     0.07992,     -0.0347
        -7.2,     -0.3357,     0.08667,     0.07858,     -0.0358
        -7.1,     -0.3316,     0.08531,     0.07722,      -0.037
          -7,     -0.3273,     0.08392,     0.07584,     -0.0383
        -6.9,     -0.3226,     0.08251,     0.07442,     -0.0396
        -6.8,     -0.3176,     0.08107,     0.07299,      -0.041
        -6.7,     -0.3123,     0.07961,     0.07153,     -0.0425
        -6.6,     -0.3066,     0.07813,     0.07004,     -0.0441
        -6.5,     -0.3005,     0.07662,     0.06852,     -0.0458
        -6.4,      -0.294,     0.07508,     0.06697,     -0.0475
        -6.3,     -0.2871,     0.07351,     0.06539,     -0.0494
        -6.2,     -0.2798,     0.07192,     0.06379,     -0.0513
        -6.1,     -0.2721,     0.07029,     0.06215,     -0.0533
          -6,     -0.2639,     0.06864,     0.06047,     -0.0553
        -5.9,     -0.2553,     0.06696,     0.05878,     -0.0574
        -5.8,     -0.2462,     0.06525,     0.05704,     -0.0596
        -5.7,     -0.2366,     0.06351,     0.05527,     -0.0619
        -5.6,     -0.2265,     0.06173,     0.05345,     -0.0642
        -5.5,     -0.2159,     0.05991,     0.05159,     -0.0666
        -5.4,     -0.2047,     0.05805,     0.04968,     -0.0691
        -5.3,      -0.193,     0.05613,     0.04771,     -0.0716
        -5.2,     -0.1807,     0.05416,     0.04568,     -0.0742
        -5.1,     -0.1678,     0.05212,     0.04356,     -0.0769
          -5,     -0.1543,     0.05002,     0.04136,     -0.0796
        -4.9,       -0.14,      0.0478,     0.03904,     -0.0824
        -4.8,     -0.1251,     0.04544,     0.03656,     -0.0853
        -4.7,     -0.1094,     0.04291,     0.03389,     -0.0883
        -4.6,     -0.0927,     0.04009,      0.0309,     -0.0914
        -4.5,     -0.0745,     0.03671,     0.02726,     -0.0947
        -4.4,     -0.0503,     0.03027,     0.02021,     -0.0999
        -4.3,     -0.0311,      0.0259,      0.0151,     -0.1028
        -4.2,     -0.0178,     0.02456,     0.01342,     -0.1036
        -4.1,     -0.0055,     0.02365,     0.01226,      -0.104
          -4,      0.0065,     0.02297,     0.01137,     -0.1044
        -3.9,      0.0182,     0.02243,     0.01065,     -0.1046
        -3.8,      0.0299,     0.02186,     0.00988,     -0.1048
        -3.7,      0.0414,     0.02143,     0.00929,      -0.105
        -3.6,      0.0526,     0.02112,     0.00891,     -0.1051
        -3.5,      0.0639,     0.02082,     0.00852,     -0.1052
        -3.4,      0.0752,     0.02053,     0.00813,     -0.1053
        -3.3,      0.0865,     0.02024,     0.00772,     -0.1054
        -3.2,       0.098,     0.01996,     0.00708,     -0.1054
        -3.1,      0.1092,     0.01974,     0.00677,     -0.1055
          -3,      0.1204,     0.01954,      0.0065,     -0.1055
        -2.9,      0.1315,     0.01935,     0.00625,     -0.1055
        -2.8,      0.1426,     0.01918,     0.00599,     -0.1055
        -2.7,      0.1536,     0.01901,      0.0058,     -0.1056
        -2.6,      0.1646,     0.01886,     0.00559,     -0.1056
        -2.5,      0.1757,     0.01873,     0.00541,     -0.1056
        -2.4,      0.1867,      0.0186,     0.00522,     -0.1056
        -2.3,      0.1977,     0.01848,     0.00506,     -0.1055
        -2.2,      0.2087,     0.01838,      0.0049,     -0.1055
        -2.1,      0.2197,     0.01828,     0.00475,     -0.1055
