st5
Re        9e+05
M            0
N            1
VACC            0 VACCflag 1
XTR         0.05         0.05 XTRflag 1
alpha,cl,cd,cdp,cm
         -20,     -0.6236,     0.24653,     0.24209,      0.0278
       -19.9,     -0.6202,     0.24516,     0.24071,       0.027
       -19.8,     -0.6169,     0.24379,     0.23934,      0.0262
       -19.7,     -0.6136,     0.24242,     0.23796,      0.0255
       -19.6,     -0.6103,     0.24104,     0.23658,      0.0247
       -19.5,      -0.607,     0.23967,      0.2352,       0.024
       -19.4,     -0.6037,     0.23828,     0.23381,      0.0232
       -19.3,     -0.6004,     0.23691,     0.23242,      0.0225
       -19.2,     -0.5972,     0.23553,     0.23103,      0.0217
       -19.1,     -0.5939,     0.23414,     0.22964,       0.021
         -19,     -0.5907,     0.23275,     0.22824,      0.0202
       -18.9,     -0.5874,     0.23135,     0.22684,      0.0195
       -18.8,     -0.5842,     0.22994,     0.22543,      0.0187
       -18.7,     -0.5809,     0.22853,     0.22401,       0.018
       -18.6,     -0.5777,      0.2271,     0.22258,      0.0173
       -18.5,     -0.5745,     0.22569,     0.22116,      0.0165
       -18.4,     -0.5712,     0.22425,     0.21972,      0.0158
       -18.3,     -0.5681,     0.22282,     0.21828,      0.0151
       -18.2,     -0.5649,     0.22139,     0.21685,      0.0144
       -18.1,     -0.5617,     0.21996,     0.21541,      0.0137
         -18,     -0.5585,     0.21853,     0.21397,       0.013
       -17.9,     -0.5554,      0.2171,     0.21254,      0.0122
       -17.8,     -0.5523,     0.21567,     0.21111,      0.0115
       -17.7,     -0.5491,     0.21425,     0.20968,      0.0108
       -17.6,      -0.546,     0.21282,     0.20825,      0.0101
       -17.5,     -0.5429,     0.21142,     0.20684,      0.0095
       -17.4,     -0.5398,     0.21001,     0.20543,      0.0088
       -17.3,     -0.5367,     0.20862,     0.20403,      0.0081
       -17.2,     -0.5336,     0.20723,     0.20264,      0.0074
       -17.1,     -0.5305,     0.20586,     0.20126,      0.0067
         -17,     -0.5274,     0.20449,     0.19989,      0.0061
       -16.9,     -0.5243,     0.20314,     0.19854,      0.0054
       -16.8,     -0.5212,      0.2018,     0.19719,      0.0047
       -16.7,     -0.5181,     0.20047,     0.19585,      0.0041
       -16.6,      -0.515,     0.19914,     0.19452,      0.0034
       -16.5,      -0.512,     0.19783,      0.1932,      0.0028
       -16.4,     -0.5089,     0.19653,     0.19189,      0.0022
       -16.3,     -0.5058,     0.19523,     0.19059,      0.0015
       -16.2,     -0.5028,     0.19394,      0.1893,      0.0009
       -16.1,     -0.4997,     0.19266,     0.18801,      0.0003
         -16,     -0.4967,     0.19138,     0.18673,     -0.0003
       -15.9,     -0.4937,     0.19011,     0.18545,     -0.0009
       -15.8,     -0.4907,     0.18884,     0.18417,     -0.0015
       -15.7,     -0.4876,     0.18757,      0.1829,     -0.0021
       -15.6,     -0.4846,     0.18629,     0.18162,     -0.0028
       -15.5,     -0.4815,     0.18502,     0.18034,     -0.0034
       -15.4,     -0.4785,     0.18374,     0.17906,      -0.004
       -15.3,     -0.4754,     0.18247,     0.17778,     -0.0046
       -15.2,     -0.4724,     0.18119,      0.1765,     -0.0052
       -15.1,     -0.4693,     0.17992,     0.17523,     -0.0058
         -15,     -0.4663,     0.17865,     0.17395,     -0.0063
       -14.9,     -0.4633,     0.17738,     0.17268,     -0.0069
       -14.8,     -0.4603,     0.17611,      0.1714,     -0.0075
       -14.7,     -0.4573,     0.17484,     0.17013,     -0.0081
