st10
Re        5e+05
M            0
N            1
VACC            0 VACCflag 1
XTR         0.05         0.05 XTRflag 1
alpha,cl,cd,cdp,cm
        -8.8,     -0.6188,     0.03067,     0.02469,     -0.0659
        -8.7,     -0.6126,     0.02792,     0.02163,     -0.0668
        -8.6,     -0.6043,     0.02643,     0.01994,     -0.0672
        -8.5,     -0.5955,     0.02528,      0.0186,     -0.0675
        -8.4,     -0.5861,     0.02434,     0.01751,     -0.0678
        -8.3,     -0.5765,     0.02355,     0.01656,     -0.0679
        -8.2,     -0.5667,     0.02285,     0.01574,     -0.0681
        -8.1,     -0.5567,     0.02221,     0.01497,     -0.0682
          -8,     -0.5466,     0.02165,      0.0143,     -0.0683
        -7.9,     -0.5363,     0.02114,     0.01368,     -0.0684
        -7.8,      -0.526,     0.02067,      0.0131,     -0.0685
        -7.7,     -0.5155,     0.02024,     0.01258,     -0.0686
        -7.6,      -0.505,     0.01984,     0.01208,     -0.0687
        -7.5,     -0.4944,     0.01945,      0.0116,     -0.0687
        -7.4,     -0.4838,     0.01909,     0.01116,     -0.0688
        -7.3,     -0.4731,     0.01876,     0.01074,     -0.0689
        -7.2,     -0.4623,     0.01845,     0.01035,     -0.0689
        -7.1,     -0.4515,     0.01815,     0.00997,      -0.069
          -7,     -0.4407,     0.01786,     0.00961,     -0.0691
        -6.9,     -0.4298,     0.01759,     0.00927,     -0.0691
        -6.8,     -0.4189,     0.01733,     0.00894,     -0.0692
        -6.7,      -0.408,     0.01709,     0.00863,     -0.0692
        -6.6,     -0.3971,     0.01686,     0.00834,     -0.0693
        -6.5,     -0.3861,     0.01664,     0.00805,     -0.0693
        -6.4,     -0.3751,     0.01644,     0.00779,     -0.0693
        -6.3,     -0.3641,     0.01624,     0.00753,     -0.0694
        -6.2,      -0.353,     0.01605,     0.00729,     -0.0694
        -6.1,      -0.342,     0.01587,     0.00705,     -0.0695
          -6,     -0.3309,     0.01569,     0.00682,     -0.0695
        -5.9,     -0.3198,     0.01553,      0.0066,     -0.0696
        -5.8,     -0.3087,     0.01537,     0.00639,     -0.0696
        -5.7,     -0.2976,     0.01521,     0.00619,     -0.0697
        -5.6,     -0.2865,     0.01507,       0.006,     -0.0697
        -5.5,     -0.2753,     0.01493,     0.00581,     -0.0697
        -5.4,     -0.2642,     0.01479,     0.00563,     -0.0698
        -5.3,      -0.253,     0.01466,     0.00546,     -0.0698
        -5.2,     -0.2418,     0.01454,     0.00529,     -0.0698
        -5.1,     -0.2307,     0.01442,     0.00512,     -0.0699
          -5,     -0.2195,      0.0143,     0.00497,     -0.0699
        -4.9,     -0.2083,     0.01419,     0.00482,       -0.07
        -4.8,     -0.1971,     0.01409,     0.00468,       -0.07
        -4.7,     -0.1859,     0.01399,     0.00454,       -0.07
        -4.6,     -0.1746,     0.01389,     0.00441,     -0.0701
        -4.5,     -0.1634,      0.0138,     0.00429,     -0.0701
        -4.4,     -0.1522,     0.01371,     0.00417,     -0.0701
        -4.3,      -0.141,     0.01363,     0.00405,     -0.0702
        -4.2,     -0.1297,     0.01355,     0.00394,     -0.0702
        -4.1,     -0.1185,     0.01347,     0.00384,     -0.0702
          -4,     -0.1073,      0.0134,     0.00373,     -0.0703
        -3.9,      -0.096,     0.01333,     0.00363,     -0.0703
        -3.8,     -0.0848,     0.01327,     0.00354,     -0.0704
        -3.7,     -0.0735,      0.0132,     0.00345,     -0.0704
        -3.6,     -0.0623,     0.01314,     0.00336,     -0.0704
        -3.5,      -0.051,     0.01308,     0.00328,     -0.0705
        -3.4,     -0.0397,     0.01303,      0.0032,     -0.0705
        -3.3,     -0.0285,     0.01298,     0.00313,     -0.0705
        -3.2,     -0.0172,     0.01293,     0.00306,     -0.0706
        -3.1,     -0.0059,     0.01288,     0.00299,     -0.0706
          -3,      0.0053,     0.01284,     0.00292,     -0.0706
        -2.9,      0.0166,      0.0128,     0.00278,     -0.0706
        -2.8,      0.0279,     0.01276,     0.00272,     -0.0707
        -2.7,      0.0392,     0.01273,     0.00266,     -0.0707
        -2.6,      0.0504,     0.01269,     0.00261,     -0.0707
        -2.5,      0.0617,     0.01266,     0.00256,     -0.0708
        -2.4,       0.073,     0.01262,     0.00252,     -0.0708
        -2.3,      0.0842,     0.01259,     0.00247,     -0.0708
        -2.2,      0.0955,     0.01257,     0.00243,     -0.0709
        -2.1,      0.1068,     0.01254,     0.00239,     -0.0709
          -2,       0.118,     0.01252,     0.00235,     -0.0709
        -1.9,      0.1293,     0.01249,     0.00232,      -0.071
        -1.8,      0.1406,     0.01247,     0.00228,      -0.071
        -1.7,      0.1518,     0.01245,     0.00225,      -0.071
        -1.6,      0.1631,     0.01241,     0.00222,     -0.0711
        -1.5,      0.1744,     0.01234,     0.00217,     -0.0711
        -1.4,      0.1856,     0.01229,     0.00214,     -0.0711
        -1.3,      0.1969,     0.01227,     0.00212,     -0.0712
        -1.2,      0.2081,     0.01221,      0.0021,     -0.0712
        -1.1,      0.2194,     0.01218,     0.00208,     -0.0713
          -1,      0.2306,     0.01216,     0.00207,     -0.0713
        -0.9,      0.2418,     0.01216,     0.00206,     -0.0713
        -0.8,      0.2531,     0.01216,     0.00206,     -0.0714
        -0.7,      0.2643,     0.01217,     0.00205,     -0.0714
        -0.6,      0.2756,     0.01218,     0.00205,     -0.0714
        -0.5,      0.2868,     0.01219,     0.00205,     -0.0714
        -0.4,       0.298,     0.01221,     0.00205,     -0.0714
        -0.3,      0.3092,     0.01222,     0.00205,     -0.0715
        -0.2,      0.3205,     0.01223,     0.00206,     -0.0715
        -0.1,      0.3317,     0.01225,     0.00206,     -0.0715
           0,      0.3429,     0.01226,     0.00207,     -0.0715
         0.1,      0.3541,     0.01228,     0.00208,     -0.0715
         0.2,      0.3653,      0.0123,     0.00209,     -0.0715
         0.3,      0.3765,     0.01232,      0.0021,     -0.0715
         0.4,      0.3876,     0.01234,     0.00212,     -0.0716
         0.5,      0.3988,     0.01236,     0.00214,     -0.0716
         0.6,        0.41,     0.01238,     0.00215,     -0.0716
         0.7,      0.4212,      0.0124,     0.00217,     -0.0716
         0.8,      0.4323,     0.01243,     0.00219,     -0.0716
         0.9,      0.4435,     0.01245,     0.00222,     -0.0716
           1,      0.4546,     0.01248,     0.00226,     -0.0716
         1.1,      0.4658,      0.0125,     0.00229,     -0.0716
         1.2,      0.4769,     0.01253,     0.00231,     -0.0716
         1.3,       0.488,     0.01256,     0.00233,     -0.0716
         1.4,      0.4991,     0.01259,     0.00236,     -0.0716
         1.5,      0.5102,     0.01262,     0.00239,     -0.0716
         1.6,      0.5214,     0.01265,     0.00242,     -0.0716
         1.7,      0.5325,     0.01268,     0.00245,     -0.0716
         1.8,      0.5435,     0.01272,     0.00248,     -0.0716
         1.9,      0.5546,     0.01275,     0.00251,     -0.0716
           2,      0.5657,     0.01278,     0.00255,     -0.0716
         2.1,      0.5768,     0.01282,     0.00259,     -0.0716
         2.2,      0.5878,     0.01286,     0.00262,     -0.0716
         2.3,      0.5989,     0.01289,     0.00266,     -0.0716
         2.4,      0.6099,     0.01293,      0.0027,     -0.0716
         2.5,       0.621,     0.01297,     0.00275,     -0.0716
         2.6,       0.632,     0.01301,     0.00279,     -0.0716
         2.7,       0.643,     0.01305,     0.00284,     -0.0716
         2.8,       0.654,      0.0131,     0.00288,     -0.0716
         2.9,       0.665,     0.01314,     0.00293,     -0.0716
           3,       0.676,     0.01318,     0.00298,     -0.0715
         3.1,       0.687,     0.01323,     0.00304,     -0.0715
         3.2,      0.6979,     0.01327,     0.00309,     -0.0715
         3.3,      0.7089,     0.01332,     0.00315,     -0.0715
         3.4,      0.7198,     0.01337,      0.0032,     -0.0715
         3.5,      0.7308,     0.01342,     0.00326,     -0.0714
         3.6,      0.7417,     0.01347,     0.00332,     -0.0714
         3.7,      0.7526,     0.01352,     0.00339,     -0.0714
         3.8,      0.7635,     0.01357,     0.00345,     -0.0714
         3.9,      0.7744,     0.01363,     0.00351,     -0.0713
           4,      0.7853,     0.01368,     0.00365,     -0.0713
         4.1,      0.7961,     0.01374,     0.00372,     -0.0713
         4.2,       0.807,     0.01379,     0.00379,     -0.0712
         4.3,      0.8178,     0.01385,     0.00386,     -0.0712
         4.4,      0.8286,     0.01391,     0.00393,     -0.0711
         4.5,      0.8394,     0.01397,     0.00401,     -0.0711
         4.6,      0.8502,     0.01403,     0.00409,     -0.0711
         4.7,       0.861,     0.01409,     0.00417,      -0.071
         4.8,      0.8718,     0.01416,     0.00425,      -0.071
         4.9,      0.8825,     0.01422,     0.00433,     -0.0709
           5,      0.8932,     0.01429,     0.00441,     -0.0709
         5.1,       0.904,     0.01436,      0.0045,     -0.0708
         5.2,      0.9147,     0.01443,     0.00461,     -0.0707
         5.3,      0.9253,      0.0145,      0.0047,     -0.0707
         5.4,       0.936,     0.01457,     0.00479,     -0.0706
         5.5,      0.9465,     0.01467,      0.0049,     -0.0705
         5.6,      0.9569,     0.01478,     0.00502,     -0.0704
         5.7,      0.9672,      0.0149,     0.00514,     -0.0703
         5.8,      0.9776,     0.01502,     0.00526,     -0.0702
         5.9,       0.988,     0.01513,     0.00538,     -0.0701
           6,      0.9984,     0.01523,     0.00549,     -0.0701
         6.1,      1.0088,     0.01533,     0.00562,       -0.07
         6.2,      1.0191,     0.01544,     0.00575,     -0.0699
         6.3,      1.0294,     0.01556,     0.00588,     -0.0697
         6.4,      1.0397,     0.01567,     0.00601,     -0.0696
         6.5,        1.05,     0.01579,     0.00614,     -0.0695
         6.6,      1.0602,     0.01591,     0.00628,     -0.0694
         6.7,      1.0703,     0.01604,     0.00642,     -0.0693
         6.8,      1.0804,     0.01618,     0.00656,     -0.0691
         6.9,      1.0905,     0.01631,     0.00671,      -0.069
           7,      1.1004,     0.01646,     0.00688,     -0.0688
         7.1,      1.1104,     0.01661,     0.00704,     -0.0687
         7.2,      1.1205,     0.01674,     0.00719,     -0.0685
