st10
Re        1e+06
M            0
N            1
VACC            0 VACCflag 1
XTR         0.05         0.05 XTRflag 1
alpha,cl,cd,cdp,cm
       -10.1,     -0.7573,     0.02863,     0.02348,     -0.0664
         -10,     -0.7503,     0.02703,     0.02172,     -0.0669
        -9.9,     -0.7427,      0.0257,     0.02023,     -0.0672
        -9.8,     -0.7338,     0.02487,     0.01929,     -0.0674
        -9.7,     -0.7249,     0.02402,     0.01833,     -0.0676
        -9.6,     -0.7158,     0.02328,     0.01747,     -0.0677
        -9.5,     -0.7064,     0.02256,     0.01665,     -0.0679
        -9.4,     -0.6969,     0.02193,     0.01591,      -0.068
        -9.3,      -0.687,     0.02145,     0.01535,     -0.0681
        -9.2,     -0.6771,      0.0209,     0.01471,     -0.0682
        -9.1,      -0.667,     0.02048,     0.01421,     -0.0682
          -9,     -0.6568,     0.02006,     0.01372,     -0.0683
        -8.9,     -0.6467,     0.01962,     0.01319,     -0.0684
        -8.8,     -0.6363,     0.01929,      0.0128,     -0.0685
        -8.7,     -0.6259,     0.01893,     0.01237,     -0.0685
        -8.6,     -0.6168,     0.01745,     0.01053,     -0.0686
        -8.5,     -0.6061,     0.01716,     0.01018,     -0.0687
        -8.4,     -0.5954,     0.01693,     0.00989,     -0.0687
        -8.3,     -0.5846,     0.01671,     0.00962,     -0.0688
        -8.2,     -0.5738,     0.01651,     0.00937,     -0.0688
        -8.1,      -0.563,     0.01631,     0.00913,     -0.0689
          -8,     -0.5521,     0.01612,      0.0089,     -0.0689
        -7.9,     -0.5412,     0.01594,     0.00867,      -0.069
        -7.8,     -0.5303,     0.01575,     0.00843,      -0.069
        -7.7,     -0.5194,     0.01558,     0.00822,     -0.0691
        -7.6,     -0.5084,     0.01539,     0.00799,     -0.0691
        -7.5,     -0.4975,      0.0152,     0.00775,     -0.0692
        -7.4,     -0.4865,     0.01504,     0.00754,     -0.0692
        -7.3,     -0.4755,     0.01487,     0.00734,     -0.0692
        -7.2,     -0.4644,     0.01472,     0.00714,     -0.0693
        -7.1,     -0.4534,     0.01456,     0.00694,     -0.0693
          -7,     -0.4423,      0.0144,     0.00674,     -0.0694
        -6.9,     -0.4312,     0.01425,     0.00655,     -0.0694
        -6.8,     -0.4201,     0.01409,     0.00635,     -0.0695
        -6.7,      -0.409,     0.01394,     0.00616,     -0.0695
        -6.6,     -0.3979,      0.0138,     0.00598,     -0.0696
        -6.5,     -0.3867,     0.01366,      0.0058,     -0.0696
        -6.4,     -0.3756,     0.01353,     0.00564,     -0.0697
        -6.3,     -0.3644,     0.01341,     0.00547,     -0.0697
        -6.2,     -0.3532,     0.01329,     0.00532,     -0.0698
        -6.1,      -0.342,     0.01317,     0.00517,     -0.0698
          -6,     -0.3308,     0.01306,     0.00502,     -0.0699
        -5.9,     -0.3196,     0.01295,     0.00488,     -0.0699
        -5.8,     -0.3084,     0.01284,     0.00474,       -0.07
        -5.7,     -0.2972,     0.01274,     0.00461,       -0.07
        -5.6,     -0.2859,     0.01265,     0.00449,       -0.07
        -5.5,     -0.2747,     0.01255,     0.00436,     -0.0701
        -5.4,     -0.2634,     0.01246,     0.00424,     -0.0701
        -5.3,     -0.2522,     0.01237,     0.00413,     -0.0702
        -5.2,     -0.2409,     0.01229,     0.00402,     -0.0702
        -5.1,     -0.2296,     0.01221,      0.0039,     -0.0703
          -5,     -0.2183,     0.01213,     0.00379,     -0.0703
        -4.9,     -0.2071,     0.01206,      0.0037,     -0.0704
        -4.8,     -0.1958,     0.01199,      0.0036,     -0.0704
        -4.7,     -0.1845,     0.01192,     0.00351,     -0.0705
        -4.6,     -0.1732,     0.01185,     0.00342,     -0.0705
        -4.5,     -0.1619,     0.01179,     0.00334,     -0.0705
        -4.4,     -0.1506,     0.01173,     0.00325,     -0.0706
        -4.3,     -0.1392,     0.01167,     0.00317,     -0.0706
        -4.2,     -0.1279,     0.01161,      0.0031,     -0.0707
        -4.1,     -0.1166,     0.01156,     0.00302,     -0.0707
          -4,     -0.1053,     0.01151,     0.00295,     -0.0708
        -3.9,      -0.094,     0.01146,     0.00288,     -0.0708
        -3.8,     -0.0826,     0.01141,     0.00281,     -0.0709
        -3.7,     -0.0713,     0.01137,     0.00275,     -0.0709
        -3.6,       -0.06,     0.01133,     0.00269,     -0.0709
        -3.5,     -0.0486,     0.01129,     0.00263,      -0.071
        -3.4,     -0.0373,     0.01125,     0.00258,      -0.071
        -3.3,      -0.026,     0.01121,     0.00252,     -0.0711
        -3.2,     -0.0146,     0.01118,     0.00247,     -0.0711
        -3.1,     -0.0033,     0.01114,     0.00242,     -0.0712
          -3,       0.008,     0.01111,     0.00238,     -0.0712
        -2.9,      0.0194,     0.01108,     0.00227,     -0.0712
        -2.8,      0.0308,     0.01106,     0.00223,     -0.0713
        -2.7,      0.0421,     0.01103,     0.00219,     -0.0713
        -2.6,      0.0534,       0.011,     0.00216,     -0.0714
        -2.5,      0.0648,     0.01098,     0.00212,     -0.0714
        -2.4,      0.0761,     0.01096,     0.00209,     -0.0715
        -2.3,      0.0875,     0.01094,     0.00206,     -0.0715
        -2.2,      0.0988,     0.01092,     0.00203,     -0.0715
        -2.1,      0.1101,      0.0109,       0.002,     -0.0716
          -2,      0.1215,     0.01089,     0.00198,     -0.0716
        -1.9,      0.1328,     0.01087,     0.00195,     -0.0717
        -1.8,      0.1441,     0.01086,     0.00193,     -0.0717
        -1.7,      0.1555,     0.01085,     0.00191,     -0.0717
        -1.6,      0.1668,     0.01083,     0.00189,     -0.0718
        -1.5,      0.1781,     0.01083,     0.00188,     -0.0718
        -1.4,      0.1895,     0.01082,     0.00186,     -0.0719
        -1.3,      0.2008,     0.01081,     0.00185,     -0.0719
        -1.2,      0.2121,      0.0108,     0.00184,     -0.0719
        -1.1,      0.2234,      0.0108,     0.00183,      -0.072
          -1,      0.2348,      0.0108,     0.00182,      -0.072
        -0.9,      0.2461,     0.01079,     0.00181,     -0.0721
        -0.8,      0.2574,     0.01079,      0.0018,     -0.0721
        -0.7,      0.2687,     0.01079,      0.0018,     -0.0721
        -0.6,        0.28,     0.01079,     0.00179,     -0.0722
        -0.5,      0.2913,     0.01078,     0.00179,     -0.0722
        -0.3,       0.314,     0.01073,     0.00177,     -0.0723
        -0.2,      0.3253,     0.01069,     0.00177,     -0.0724
        -0.1,      0.3366,     0.01065,     0.00177,     -0.0724
           0,      0.3479,     0.01067,     0.00178,     -0.0724
         0.1,      0.3592,     0.01068,     0.00179,     -0.0725
         0.2,      0.3705,      0.0107,      0.0018,     -0.0725
         0.3,      0.3818,     0.01072,     0.00181,     -0.0725
         0.4,       0.393,     0.01073,     0.00183,     -0.0726
         0.5,      0.4043,     0.01075,     0.00184,     -0.0726
         0.6,      0.4156,     0.01077,     0.00186,     -0.0726
         0.7,      0.4268,     0.01079,     0.00187,     -0.0726
         0.8,      0.4381,     0.01081,     0.00189,     -0.0727
         0.9,      0.4493,     0.01083,     0.00191,     -0.0727
           1,      0.4606,     0.01085,     0.00195,     -0.0727
         1.1,      0.4718,     0.01087,     0.00196,     -0.0727
         1.2,       0.483,     0.01089,     0.00198,     -0.0728
         1.3,      0.4943,     0.01092,       0.002,     -0.0728
         1.4,      0.5055,     0.01094,     0.00202,     -0.0728
         1.5,      0.5167,     0.01097,     0.00205,     -0.0728
         1.6,      0.5279,     0.01099,     0.00207,     -0.0728
         1.7,      0.5391,     0.01102,      0.0021,     -0.0728
         1.8,      0.5503,     0.01105,     0.00212,     -0.0729
         1.9,      0.5615,     0.01107,     0.00215,     -0.0729
           2,      0.5727,      0.0111,     0.00218,     -0.0729
         2.1,      0.5838,     0.01113,     0.00221,     -0.0729
         2.2,       0.595,     0.01116,     0.00224,     -0.0729
         2.3,      0.6062,     0.01119,     0.00227,     -0.0729
         2.4,      0.6173,     0.01123,     0.00231,     -0.0729
         2.5,      0.6285,     0.01126,     0.00234,      -0.073
         2.6,      0.6396,     0.01129,     0.00238,      -0.073
         2.7,      0.6507,     0.01132,     0.00242,      -0.073
         2.8,      0.6619,     0.01136,     0.00245,      -0.073
         2.9,       0.673,     0.01139,     0.00249,      -0.073
           3,      0.6841,     0.01143,     0.00253,      -0.073
         3.1,      0.6952,     0.01147,     0.00258,      -0.073
         3.2,      0.7063,     0.01151,     0.00262,      -0.073
         3.3,      0.7174,     0.01154,     0.00266,      -0.073
         3.4,      0.7284,     0.01158,     0.00271,      -0.073
         3.5,      0.7395,     0.01162,     0.00276,      -0.073
         3.6,      0.7506,     0.01166,      0.0028,      -0.073
         3.7,      0.7616,     0.01171,     0.00285,      -0.073
         3.8,      0.7726,     0.01175,      0.0029,      -0.073
         3.9,      0.7837,     0.01179,     0.00295,      -0.073
           4,      0.7947,     0.01184,     0.00305,      -0.073
         4.1,      0.8057,     0.01188,     0.00311,      -0.073
         4.2,      0.8167,     0.01193,     0.00316,     -0.0729
         4.3,      0.8277,     0.01197,     0.00322,     -0.0729
         4.4,      0.8386,     0.01202,     0.00328,     -0.0729
         4.5,      0.8495,      0.0121,     0.00335,     -0.0729
         4.6,      0.8601,      0.0122,     0.00344,     -0.0728
         4.7,      0.8708,     0.01229,     0.00352,     -0.0728
         4.8,      0.8816,     0.01238,      0.0036,     -0.0727
         4.9,      0.8924,     0.01244,     0.00367,     -0.0727
           5,      0.9032,     0.01251,     0.00375,     -0.0727
         5.1,      0.9138,     0.01261,     0.00384,     -0.0726
         5.2,      0.9247,     0.01265,     0.00392,     -0.0726
         5.3,      0.9354,     0.01275,     0.00401,     -0.0725
         5.4,       0.946,     0.01284,      0.0041,     -0.0725
         5.5,      0.9565,     0.01295,      0.0042,     -0.0724
         5.6,      0.9671,     0.01306,      0.0043,     -0.0723
         5.7,      0.9776,     0.01316,      0.0044,     -0.0723
         5.8,      0.9882,     0.01324,      0.0045,     -0.0722
         5.9,      0.9989,     0.01332,     0.00459,     -0.0721
           6,      1.0095,      0.0134,     0.00468,     -0.0721
         6.1,      1.0192,     0.01364,     0.00488,     -0.0719
         6.2,      1.0295,     0.01378,     0.00502,     -0.0718
         6.3,      1.0399,     0.01389,     0.00513,     -0.0717
         6.4,        1.05,     0.01406,     0.00529,     -0.0715
         6.5,      1.0604,     0.01416,     0.00541,     -0.0714
         6.6,      1.0701,     0.01439,     0.00562,     -0.0712
         6.7,      1.0803,     0.01453,     0.00577,     -0.0711
         6.8,      1.0906,     0.01466,     0.00591,      -0.071
         6.9,      1.1023,     0.01453,     0.00584,     -0.0711
           7,      1.1127,     0.01462,     0.00595,      -0.071
         7.1,       1.123,     0.01473,     0.00607,     -0.0709
         7.2,      1.1333,     0.01484,      0.0062,     -0.0708
         7.3,      1.1426,     0.01511,     0.00646,     -0.0705
         7.4,      1.1526,     0.01527,     0.00662,     -0.0704
         7.5,      1.1627,      0.0154,     0.00677,     -0.0702
         7.6,      1.1726,     0.01557,     0.00695,     -0.0701
         7.7,      1.1827,      0.0157,      0.0071,     -0.0699
         7.8,      1.1928,     0.01582,     0.00724,     -0.0698
         7.9,      1.2029,     0.01594,     0.00738,     -0.0697
           8,      1.2129,     0.01607,     0.00753,     -0.0695
         8.1,      1.2229,      0.0162,     0.00768,     -0.0694
         8.2,      1.2329,     0.01633,     0.00783,     -0.0692
         8.3,      1.2428,     0.01646,     0.00798,     -0.0691
         8.4,      1.2527,      0.0166,     0.00814,     -0.0689
         8.5,      1.2626,     0.01674,      0.0083,     -0.0687
         8.6,      1.2724,     0.01688,     0.00846,     -0.0685
         8.7,      1.2821,     0.01702,     0.00862,     -0.0684
         8.8,      1.2919,     0.01717,     0.00879,     -0.0682
         8.9,      1.3016,     0.01732,     0.00897,      -0.068
           9,      1.3112,     0.01747,     0.00914,     -0.0678
         9.1,      1.3208,     0.01763,     0.00932,     -0.0676
         9.2,      1.3304,     0.01779,      0.0095,     -0.0674
         9.3,      1.3399,     0.01795,     0.00968,     -0.0671
         9.4,      1.3493,     0.01811,     0.00987,     -0.0669
         9.5,      1.3587,     0.01827,     0.01006,     -0.0667
         9.6,      1.3681,     0.01844,     0.01026,     -0.0664
         9.7,      1.3774,     0.01862,     0.01045,     -0.0662
         9.8,      1.3866,     0.01879,     0.01065,     -0.0659
         9.9,      1.3958,     0.01897,     0.01086,     -0.0657
          10,      1.4049,     0.01915,     0.01107,     -0.0654
        10.1,       1.414,     0.01934,     0.01128,     -0.0651
        10.2,       1.423,     0.01952,     0.01149,     -0.0648
        10.3,      1.4319,     0.01972,     0.01171,     -0.0645
        10.4,      1.4408,     0.01991,     0.01193,     -0.0642
        10.5,      1.4496,     0.02011,     0.01216,     -0.0639
        10.6,      1.4583,     0.02031,      0.0124,     -0.0636
        10.7,       1.467,     0.02052,     0.01263,     -0.0633
        10.8,      1.4755,     0.02073,     0.01287,     -0.0629
        10.9,       1.484,     0.02094,     0.01312,     -0.0626
          11,      1.4924,     0.02116,     0.01336,     -0.0622
        11.1,      1.5007,     0.02138,     0.01362,     -0.0618
        11.2,      1.5089,     0.02161,     0.01387,     -0.0614
        11.3,      1.5171,     0.02184,     0.01414,      -0.061
        11.4,      1.5251,     0.02207,      0.0144,     -0.0606
        11.5,       1.533,     0.02231,     0.01467,     -0.0601
        11.6,      1.5408,     0.02255,     0.01495,     -0.0597
        11.7,      1.5485,      0.0228,     0.01523,     -0.0592
        11.8,       1.556,     0.02305,     0.01552,     -0.0587
        11.9,      1.5634,     0.02331,     0.01581,     -0.0582
          12,      1.5707,     0.02357,     0.01611,     -0.0577
        12.1,      1.5779,     0.02384,     0.01642,     -0.0572
        12.2,      1.5849,     0.02411,     0.01672,     -0.0566
        12.3,      1.5917,     0.02439,     0.01704,      -0.056
        12.4,      1.5984,     0.02468,     0.01736,     -0.0554
        12.5,      1.6049,     0.02497,     0.01769,     -0.0548
        12.6,      1.6111,     0.02527,     0.01803,     -0.0541
        12.7,      1.6171,     0.02557,     0.01836,     -0.0534
        12.8,      1.6227,     0.02587,     0.01871,     -0.0526
        12.9,      1.6281,     0.02619,     0.01906,     -0.0518
          13,      1.6332,     0.02651,     0.01942,      -0.051
        13.1,      1.6381,     0.02684,     0.01979,     -0.0501
        13.2,      1.6422,     0.02717,     0.02016,     -0.0491
        13.3,      1.6444,     0.02749,     0.02052,     -0.0478
        13.4,      1.6471,     0.02784,     0.02091,     -0.0465
        13.5,      1.6504,     0.02822,     0.02132,     -0.0454
        13.6,      1.6537,     0.02861,     0.02176,     -0.0444
        13.7,      1.6567,     0.02902,     0.02221,     -0.0434
        13.8,      1.6594,     0.02945,     0.02269,     -0.0423
        13.9,      1.6621,      0.0299,     0.02318,     -0.0413
          14,      1.6649,     0.03037,     0.02369,     -0.0403
        14.1,      1.6679,     0.03084,      0.0242,     -0.0394
        14.2,      1.6708,     0.03132,     0.02473,     -0.0385
        14.3,      1.6736,     0.03183,     0.02528,     -0.0376
        14.4,      1.6759,     0.03236,     0.02585,     -0.0367
        14.5,      1.6775,     0.03293,     0.02647,     -0.0358
        14.6,       1.679,     0.03353,     0.02711,     -0.0349
        14.7,      1.6808,     0.03413,     0.02776,      -0.034
        14.8,      1.6825,     0.03476,     0.02844,     -0.0332
