st6
Re        5e+05
M            0
N            1
VACC            0 VACCflag 1
XTR         0.05         0.05 XTRflag 1
alpha,cl,cd,cdp,cm
        -6.6,     -0.1649,     0.02138,      0.0142,      -0.126
        -6.5,     -0.1526,     0.01988,     0.01247,     -0.1271
        -6.4,     -0.1409,     0.01906,      0.0115,     -0.1277
        -6.3,     -0.1293,     0.01845,     0.01075,     -0.1282
        -6.2,     -0.1179,     0.01795,     0.01013,     -0.1285
        -6.1,     -0.1064,     0.01752,     0.00959,     -0.1288
          -6,      -0.095,     0.01714,     0.00911,     -0.1291
        -5.9,     -0.0836,     0.01681,     0.00868,     -0.1293
        -5.8,     -0.0723,      0.0165,     0.00829,     -0.1295
        -5.7,     -0.0609,     0.01622,     0.00793,     -0.1297
        -5.6,     -0.0496,     0.01597,      0.0076,     -0.1298
        -5.5,     -0.0383,     0.01574,     0.00729,       -0.13
        -5.4,      -0.027,     0.01553,       0.007,     -0.1301
        -5.3,     -0.0156,     0.01533,     0.00671,     -0.1302
        -5.2,     -0.0044,     0.01514,     0.00647,     -0.1303
        -5.1,      0.0069,     0.01497,     0.00623,     -0.1305
          -5,      0.0182,     0.01481,     0.00601,     -0.1305
        -4.9,      0.0294,     0.01466,      0.0058,     -0.1306
        -4.8,      0.0407,     0.01452,     0.00561,     -0.1307
        -4.7,       0.052,     0.01439,     0.00542,     -0.1308
        -4.6,      0.0632,     0.01426,     0.00524,     -0.1309
        -4.5,      0.0744,     0.01414,     0.00507,     -0.1309
        -4.4,      0.0857,     0.01403,     0.00492,      -0.131
        -4.3,      0.0969,     0.01393,     0.00477,      -0.131
        -4.2,      0.1081,     0.01383,     0.00461,     -0.1311
        -4.1,      0.1193,     0.01373,     0.00448,     -0.1311
          -4,      0.1306,     0.01365,     0.00435,     -0.1312
        -3.9,      0.1418,     0.01357,     0.00423,     -0.1312
        -3.8,       0.153,     0.01349,     0.00411,     -0.1313
        -3.7,      0.1642,     0.01341,       0.004,     -0.1313
        -3.6,      0.1753,     0.01335,      0.0039,     -0.1313
        -3.5,      0.1865,     0.01328,      0.0038,     -0.1314
        -3.4,      0.1977,     0.01322,     0.00371,     -0.1314
        -3.3,      0.2089,     0.01316,     0.00362,     -0.1314
        -3.2,        0.22,     0.01311,     0.00353,     -0.1314
        -3.1,      0.2313,     0.01306,     0.00335,     -0.1314
          -3,      0.2424,     0.01301,     0.00328,     -0.1315
        -2.9,      0.2536,     0.01297,      0.0032,     -0.1315
        -2.8,      0.2647,     0.01292,     0.00314,     -0.1315
        -2.7,      0.2759,     0.01288,     0.00307,     -0.1315
