st6
Re        6e+05
M            0
N            1
VACC            0 VACCflag 1
XTR         0.05         0.05 XTRflag 1
alpha,cl,cd,cdp,cm
        -6.9,     -0.1959,     0.02046,     0.01351,     -0.1266
        -6.8,     -0.1841,     0.01933,      0.0122,     -0.1275
        -6.7,     -0.1725,      0.0186,     0.01133,      -0.128
        -6.6,      -0.161,     0.01802,     0.01063,     -0.1284
        -6.5,     -0.1496,     0.01754,     0.01005,     -0.1287
        -6.4,     -0.1382,     0.01713,     0.00953,      -0.129
        -6.3,     -0.1269,     0.01677,     0.00908,     -0.1293
        -6.2,     -0.1155,     0.01644,     0.00866,     -0.1295
        -6.1,     -0.1042,     0.01615,     0.00828,     -0.1297
          -6,     -0.0929,     0.01587,     0.00793,     -0.1299
        -5.9,     -0.0815,     0.01563,     0.00761,       -0.13
        -5.8,     -0.0702,      0.0154,      0.0073,     -0.1302
        -5.7,     -0.0589,     0.01518,     0.00702,     -0.1303
        -5.6,     -0.0476,     0.01498,     0.00675,     -0.1305
        -5.5,     -0.0363,      0.0148,      0.0065,     -0.1306
        -5.4,      -0.025,     0.01462,     0.00627,     -0.1307
        -5.3,     -0.0138,     0.01446,     0.00603,     -0.1308
        -5.2,     -0.0025,     0.01431,     0.00582,     -0.1309
        -5.1,      0.0088,     0.01416,     0.00562,      -0.131
          -5,        0.02,     0.01403,     0.00544,      -0.131
        -4.9,      0.0313,      0.0139,     0.00526,     -0.1311
        -4.8,      0.0426,     0.01378,     0.00509,     -0.1312
        -4.7,      0.0538,     0.01366,     0.00493,     -0.1313
        -4.6,      0.0651,     0.01356,     0.00478,     -0.1313
        -4.5,      0.0763,     0.01346,     0.00463,     -0.1314
        -4.4,      0.0875,     0.01336,      0.0045,     -0.1314
        -4.3,      0.0988,     0.01327,     0.00436,     -0.1315
        -4.2,        0.11,     0.01318,     0.00423,     -0.1315
        -4.1,      0.1212,      0.0131,     0.00411,     -0.1316
          -4,      0.1324,     0.01303,       0.004,     -0.1316
        -3.9,      0.1437,     0.01295,     0.00389,     -0.1317
        -3.8,      0.1549,     0.01289,     0.00379,     -0.1317
        -3.7,      0.1661,     0.01282,     0.00369,     -0.1317
        -3.6,      0.1773,     0.01276,      0.0036,     -0.1318
        -3.5,      0.1885,     0.01271,     0.00351,     -0.1318
        -3.4,      0.1996,     0.01265,     0.00343,     -0.1318
        -3.3,      0.2108,      0.0126,     0.00335,     -0.1318
        -3.2,       0.222,     0.01256,     0.00327,     -0.1319
        -3.1,      0.2332,     0.01252,     0.00312,     -0.1319
          -3,      0.2444,     0.01247,     0.00305,     -0.1319
        -2.9,      0.2556,     0.01243,     0.00299,     -0.1319
        -2.8,      0.2667,      0.0124,     0.00293,     -0.1319
        -2.7,      0.2779,     0.01236,     0.00287,     -0.1319
        -2.6,       0.289,     0.01233,     0.00282,      -0.132
        -2.5,      0.3002,      0.0123,     0.00277,      -0.132
        -2.4,      0.3113,     0.01227,     0.00272,      -0.132
        -2.3,      0.3225,     0.01224,     0.00268,      -0.132
        -2.2,      0.3336,     0.01222,     0.00264,      -0.132
