st2
Re        9e+05
M            0
N            1
VACC            0 VACCflag 1
XTR         0.05         0.05 XTRflag 1
alpha,cl,cd,cdp,cm
         -20,     -0.6686,     0.24451,     0.24005,      0.0499
       -19.9,     -0.6651,     0.24324,     0.23878,      0.0491
       -19.8,     -0.6616,     0.24196,      0.2375,      0.0483
       -19.7,     -0.6581,     0.24068,     0.23621,      0.0475
       -19.6,     -0.6546,      0.2394,     0.23493,      0.0467
       -19.5,     -0.6511,     0.23812,     0.23364,      0.0459
       -19.4,     -0.6476,     0.23684,     0.23235,      0.0451
       -19.3,     -0.6441,     0.23556,     0.23106,      0.0443
       -19.2,     -0.6406,     0.23426,     0.22977,      0.0436
       -19.1,     -0.6371,     0.23298,     0.22848,      0.0428
         -19,     -0.6337,     0.23168,     0.22718,       0.042
       -18.9,     -0.6302,     0.23039,     0.22588,      0.0412
       -18.8,     -0.6268,      0.2291,     0.22458,      0.0404
       -18.7,     -0.6233,      0.2278,     0.22327,      0.0397
       -18.6,     -0.6199,      0.2265,     0.22197,      0.0389
       -18.5,     -0.6165,      0.2252,     0.22066,      0.0381
       -18.4,     -0.6131,     0.22389,     0.21935,      0.0374
       -18.3,     -0.6097,      0.2226,     0.21805,      0.0366
       -18.2,     -0.6064,     0.22129,     0.21674,      0.0359
       -18.1,      -0.603,     0.21998,     0.21543,      0.0351
         -18,     -0.6059,     0.21503,     0.21047,      0.0336
       -17.9,     -0.6031,     0.21344,     0.20887,      0.0328
       -17.8,     -0.6003,     0.21188,     0.20731,       0.032
       -17.7,     -0.5975,      0.2103,     0.20572,      0.0312
       -17.6,     -0.5947,     0.20873,     0.20415,      0.0304
       -17.5,     -0.5919,     0.20718,     0.20259,      0.0296
       -17.4,      -0.589,     0.20569,      0.2011,      0.0288
       -17.3,     -0.5861,     0.20419,      0.1996,       0.028
       -17.2,     -0.5833,     0.20269,     0.19808,      0.0273
       -17.1,     -0.5805,     0.20117,     0.19656,      0.0265
         -17,     -0.5778,     0.19963,     0.19502,      0.0257
       -16.9,     -0.5751,     0.19808,     0.19347,      0.0249
       -16.8,     -0.5725,      0.1965,     0.19188,      0.0242
       -16.7,       -0.57,     0.19491,     0.19029,      0.0234
       -16.6,     -0.5676,      0.1933,     0.18867,      0.0226
       -16.5,     -0.5652,     0.19167,     0.18703,      0.0218
       -16.4,      -0.563,     0.18999,     0.18535,      0.0211
       -16.3,     -0.5609,     0.18827,     0.18363,      0.0203
       -16.2,      -0.559,     0.18651,     0.18187,      0.0195
       -16.1,     -0.5572,     0.18469,     0.18005,      0.0186
         -16,     -0.5558,     0.18277,     0.17812,      0.0178
       -15.9,     -0.5548,     0.18074,     0.17609,      0.0169
       -15.8,     -0.5544,      0.1785,     0.17385,       0.016
       -15.5,     -1.1651,     0.04375,     0.03813,     -0.0646
       -15.4,     -1.1815,     0.03985,      0.0341,     -0.0684
       -15.3,     -1.1899,     0.03806,     0.03223,     -0.0688
       -15.2,     -1.1988,     0.03692,     0.03103,     -0.0678
       -15.1,     -1.2003,     0.03594,     0.02999,     -0.0674
         -15,     -1.1995,     0.03506,     0.02905,     -0.0671
       -14.9,     -1.1974,     0.03426,     0.02819,     -0.0668
       -14.8,     -1.1943,     0.03352,      0.0274,     -0.0665
       -14.7,     -1.1904,     0.03283,     0.02666,     -0.0663
       -14.6,     -1.1859,     0.03219,     0.02596,      -0.066
       -14.5,     -1.1808,     0.03159,      0.0253,     -0.0658
       -14.4,     -1.1753,     0.03101,     0.02467,     -0.0655
       -14.3,     -1.1693,     0.03047,     0.02408,     -0.0653
       -14.2,     -1.1629,     0.02995,     0.02351,     -0.0651
       -14.1,     -1.1562,     0.02945,     0.02296,     -0.0649
         -14,     -1.1492,     0.02897,     0.02243,     -0.0647
       -13.9,      -1.142,     0.02851,     0.02193,     -0.0645
       -13.8,     -1.1344,     0.02807,     0.02144,     -0.0643
       -13.7,     -1.1267,     0.02765,     0.02097,     -0.0642
       -13.6,     -1.1187,     0.02724,     0.02051,      -0.064
       -13.5,     -1.1106,     0.02684,     0.02007,     -0.0638
       -13.4,     -1.1023,     0.02645,     0.01964,     -0.0637
       -13.3,     -1.0938,     0.02608,     0.01922,     -0.0636
       -13.2,     -1.0851,     0.02572,     0.01882,     -0.0634
       -13.1,     -1.0763,     0.02537,     0.01843,     -0.0633
         -13,     -1.0674,     0.02503,     0.01804,     -0.0632
       -12.9,     -1.0583,     0.02471,     0.01767,     -0.0631
       -12.8,     -1.0492,     0.02439,     0.01731,      -0.063
       -12.7,     -1.0399,     0.02407,     0.01696,     -0.0629
       -12.6,     -1.0305,     0.02377,     0.01662,     -0.0628
       -12.5,      -1.021,     0.02348,     0.01629,     -0.0627
       -12.4,     -1.0114,      0.0232,     0.01596,     -0.0626
       -12.3,     -1.0017,     0.02292,     0.01564,     -0.0626
       -12.2,     -0.9919,     0.02265,     0.01533,     -0.0625
       -12.1,      -0.982,     0.02238,     0.01503,     -0.0624
         -12,     -0.9721,     0.02213,     0.01474,     -0.0624
       -11.9,     -0.9621,     0.02188,     0.01445,     -0.0623
       -11.8,      -0.952,     0.02163,     0.01417,     -0.0623
       -11.7,     -0.9418,     0.02139,     0.01389,     -0.0622
       -11.6,     -0.9316,     0.02116,     0.01362,     -0.0622
       -11.5,     -0.9213,     0.02093,     0.01336,     -0.0622
       -11.4,      -0.911,     0.02071,      0.0131,     -0.0621
       -11.3,     -0.9006,     0.02049,     0.01285,     -0.0621
       -11.2,     -0.8901,     0.02028,      0.0126,     -0.0621
       -11.1,     -0.8796,     0.02007,     0.01236,     -0.0621
         -11,      -0.869,     0.01987,     0.01213,      -0.062
