st6
Re        8e+05
M            0
N            1
VACC            0 VACCflag 1
XTR         0.05         0.05 XTRflag 1
alpha,cl,cd,cdp,cm
        -7.4,     -0.2487,     0.01985,     0.01332,      -0.127
        -7.3,     -0.2372,     0.01885,     0.01217,     -0.1277
        -7.2,     -0.2258,     0.01816,     0.01135,     -0.1282
        -7.1,     -0.2145,     0.01759,     0.01068,     -0.1286
          -7,     -0.2031,     0.01711,      0.0101,     -0.1289
        -6.9,     -0.1918,     0.01671,      0.0096,     -0.1292
        -6.8,     -0.1805,     0.01635,     0.00915,     -0.1295
        -6.7,     -0.1692,     0.01602,     0.00875,     -0.1297
        -6.6,     -0.1579,     0.01572,     0.00837,     -0.1299
        -6.5,     -0.1466,     0.01545,     0.00802,     -0.1301
        -6.4,     -0.1353,      0.0152,      0.0077,     -0.1303
        -6.3,      -0.124,     0.01496,      0.0074,     -0.1304
        -6.2,     -0.1127,     0.01475,     0.00712,     -0.1306
        -6.1,     -0.1014,     0.01455,     0.00686,     -0.1307
          -6,     -0.0901,     0.01436,     0.00661,     -0.1308
        -5.9,     -0.0788,     0.01418,     0.00637,     -0.1309
        -5.8,     -0.0675,     0.01401,     0.00615,     -0.1311
        -5.7,     -0.0563,     0.01385,     0.00594,     -0.1312
        -5.6,      -0.045,      0.0137,     0.00574,     -0.1313
        -5.5,     -0.0337,     0.01356,     0.00554,     -0.1313
        -5.4,     -0.0224,     0.01343,     0.00536,     -0.1314
        -5.3,     -0.0111,      0.0133,     0.00518,     -0.1315
        -5.2,      0.0001,     0.01318,     0.00501,     -0.1316
        -5.1,      0.0114,     0.01307,     0.00486,     -0.1317
          -5,      0.0227,     0.01297,     0.00471,     -0.1317
        -4.9,      0.0339,     0.01286,     0.00457,     -0.1318
        -4.8,      0.0452,     0.01277,     0.00443,     -0.1318
        -4.7,      0.0564,     0.01268,      0.0043,     -0.1319
        -4.6,      0.0677,     0.01259,     0.00418,      -0.132
        -4.5,      0.0789,     0.01251,     0.00406,      -0.132
        -4.4,      0.0902,     0.01243,     0.00395,     -0.1321
        -4.3,      0.1014,     0.01236,     0.00384,     -0.1321
        -4.2,      0.1127,     0.01229,     0.00373,     -0.1321
        -4.1,      0.1239,     0.01222,     0.00364,     -0.1322
          -4,      0.1351,     0.01216,     0.00355,     -0.1322
        -3.9,      0.1464,      0.0121,     0.00346,     -0.1323
        -3.8,      0.1576,     0.01204,     0.00337,     -0.1323
        -3.7,      0.1688,     0.01199,     0.00329,     -0.1323
        -3.6,        0.18,     0.01194,     0.00322,     -0.1324
        -3.5,      0.1912,     0.01189,     0.00314,     -0.1324
        -3.4,      0.2024,     0.01185,     0.00307,     -0.1324
        -3.3,      0.2136,     0.01181,       0.003,     -0.1325
        -3.2,      0.2248,     0.01177,     0.00294,     -0.1325
        -3.1,      0.2361,     0.01173,      0.0028,     -0.1325
          -3,      0.2473,      0.0117,     0.00275,     -0.1325
        -2.9,      0.2585,     0.01167,      0.0027,     -0.1325
        -2.8,      0.2697,     0.01164,     0.00265,     -0.1325
        -2.7,      0.2808,     0.01161,      0.0026,     -0.1326
        -2.6,       0.292,     0.01158,     0.00256,     -0.1326
        -2.5,      0.3032,     0.01156,     0.00251,     -0.1326
        -2.4,      0.3143,     0.01154,     0.00248,     -0.1326
        -2.3,      0.3255,     0.01152,     0.00244,     -0.1326
        -2.2,      0.3367,      0.0115,     0.00241,     -0.1326
        -2.1,      0.3478,     0.01148,     0.00238,     -0.1326
          -2,       0.359,     0.01147,     0.00235,     -0.1326
        -1.9,      0.3701,     0.01145,     0.00232,     -0.1327
        -1.8,      0.3812,     0.01144,      0.0023,     -0.1327
        -1.7,      0.3924,     0.01143,     0.00227,     -0.1327
        -1.6,      0.4035,     0.01142,     0.00225,     -0.1327
        -1.5,      0.4146,      0.0114,     0.00223,     -0.1327
        -1.4,      0.4258,     0.01137,      0.0022,     -0.1327
        -1.3,       0.437,     0.01134,     0.00217,     -0.1327
        -1.2,      0.4482,     0.01128,     0.00214,     -0.1328
        -1.1,      0.4593,     0.01125,     0.00213,     -0.1328
          -1,      0.4704,     0.01123,     0.00212,     -0.1328
        -0.9,      0.4815,     0.01123,     0.00212,     -0.1328
        -0.8,      0.4926,     0.01123,     0.00212,     -0.1328
        -0.7,      0.5037,     0.01123,     0.00212,     -0.1328
        -0.6,      0.5147,     0.01124,     0.00212,     -0.1328
