st3
Re        7e+05
M            0
N            1
VACC            0 VACCflag 1
XTR         0.05         0.05 XTRflag 1
alpha,cl,cd,cdp,cm
       -11.7,     -0.8248,     0.03479,     0.02905,     -0.0744
       -11.6,     -0.8216,     0.03247,     0.02656,     -0.0752
       -11.5,     -0.8157,     0.03105,     0.02501,     -0.0756
       -11.4,     -0.8087,     0.02991,     0.02375,     -0.0759
       -11.3,     -0.8011,     0.02897,      0.0227,     -0.0761
       -11.2,      -0.793,     0.02814,     0.02178,     -0.0763
       -11.1,     -0.7845,      0.0274,     0.02095,     -0.0765
         -11,     -0.7757,     0.02673,      0.0202,     -0.0766
       -10.9,     -0.7667,     0.02612,      0.0195,     -0.0767
       -10.8,     -0.7575,     0.02555,     0.01885,     -0.0768
       -10.7,      -0.748,     0.02502,     0.01824,     -0.0768
       -10.6,     -0.7385,     0.02452,     0.01767,     -0.0769
       -10.5,     -0.7288,     0.02405,     0.01713,      -0.077
       -10.4,     -0.7189,     0.02361,     0.01662,      -0.077
       -10.3,     -0.7089,      0.0232,     0.01614,     -0.0771
       -10.2,     -0.6989,      0.0228,     0.01567,     -0.0771
       -10.1,     -0.6887,     0.02242,     0.01523,     -0.0772
         -10,     -0.6785,     0.02207,     0.01481,     -0.0772
        -9.9,     -0.6681,     0.02172,      0.0144,     -0.0773
        -9.8,     -0.6577,     0.02139,     0.01401,     -0.0773
        -9.7,     -0.6473,     0.02108,     0.01364,     -0.0774
        -9.6,     -0.6367,     0.02078,     0.01328,     -0.0774
        -9.5,     -0.6261,     0.02049,     0.01294,     -0.0774
        -9.4,     -0.6155,     0.02021,      0.0126,     -0.0775
        -9.3,     -0.6048,     0.01993,     0.01228,     -0.0775
        -9.2,      -0.594,     0.01968,     0.01197,     -0.0776
        -9.1,     -0.5832,     0.01943,     0.01167,     -0.0776
          -9,     -0.5723,     0.01919,     0.01138,     -0.0776
        -8.9,     -0.5615,     0.01896,     0.01109,     -0.0777
        -8.8,     -0.5505,     0.01873,     0.01082,     -0.0777
        -8.7,     -0.5396,     0.01852,     0.01056,     -0.0778
        -8.6,     -0.5286,     0.01831,      0.0103,     -0.0778
        -8.5,     -0.5175,     0.01811,     0.01005,     -0.0779
        -8.4,     -0.5065,     0.01791,     0.00981,     -0.0779
        -8.3,     -0.4954,     0.01772,     0.00958,      -0.078
        -8.2,     -0.4842,     0.01754,     0.00935,      -0.078
        -8.1,     -0.4731,     0.01736,     0.00913,      -0.078
          -8,     -0.4619,     0.01719,     0.00892,     -0.0781
        -7.9,     -0.4507,     0.01702,     0.00871,     -0.0781
        -7.8,     -0.4395,     0.01686,     0.00851,     -0.0782
        -7.7,     -0.4283,     0.01671,     0.00832,     -0.0782
        -7.6,      -0.417,     0.01655,     0.00813,     -0.0783
        -7.5,     -0.4058,     0.01641,     0.00794,     -0.0783
        -7.4,     -0.3945,     0.01627,     0.00776,     -0.0784
        -7.3,     -0.3832,     0.01613,     0.00759,     -0.0784
        -7.2,     -0.3718,       0.016,     0.00742,     -0.0785
        -7.1,     -0.3605,     0.01587,     0.00726,     -0.0785
          -7,     -0.3491,     0.01574,      0.0071,     -0.0786
        -6.9,     -0.3378,     0.01562,     0.00694,     -0.0786
        -6.8,     -0.3264,      0.0155,     0.00679,     -0.0787
        -6.7,      -0.315,     0.01539,     0.00664,     -0.0787
        -6.6,     -0.3036,     0.01528,      0.0065,     -0.0788
        -6.5,     -0.2922,     0.01517,     0.00636,     -0.0788
        -6.4,     -0.2807,     0.01507,     0.00623,     -0.0789
        -6.3,     -0.2693,     0.01497,      0.0061,     -0.0789
        -6.2,     -0.2579,     0.01487,     0.00597,      -0.079
        -6.1,     -0.2464,     0.01477,     0.00585,      -0.079
          -6,     -0.2349,     0.01468,     0.00573,     -0.0791
        -5.9,     -0.2235,     0.01459,     0.00561,     -0.0791
        -5.8,      -0.212,     0.01451,      0.0055,     -0.0792
        -5.7,     -0.2005,     0.01442,     0.00539,     -0.0792
        -5.6,      -0.189,     0.01434,     0.00529,     -0.0793
        -5.5,     -0.1775,     0.01427,     0.00518,     -0.0794
        -5.4,      -0.166,     0.01419,     0.00509,     -0.0794
        -5.3,     -0.1545,     0.01412,     0.00499,     -0.0795
        -5.2,      -0.143,     0.01405,      0.0049,     -0.0795
        -5.1,     -0.1315,     0.01398,     0.00481,     -0.0796
          -5,       -0.12,     0.01392,     0.00472,     -0.0796
        -4.9,     -0.1084,     0.01386,     0.00463,     -0.0797
        -4.8,     -0.0969,      0.0138,     0.00455,     -0.0797
        -4.7,     -0.0854,     0.01374,     0.00447,     -0.0798
        -4.6,     -0.0738,     0.01368,     0.00439,     -0.0798
        -4.5,     -0.0623,     0.01363,     0.00432,     -0.0799
        -4.4,     -0.0508,     0.01358,     0.00425,       -0.08
        -4.3,     -0.0392,     0.01353,     0.00418,       -0.08
        -4.2,     -0.0277,     0.01348,     0.00411,     -0.0801
        -4.1,     -0.0161,     0.01343,     0.00405,     -0.0801
          -4,     -0.0046,     0.01339,     0.00399,     -0.0802
        -3.9,       0.007,     0.01335,     0.00393,     -0.0802
        -3.8,      0.0185,     0.01331,     0.00387,     -0.0803
        -3.7,      0.0301,     0.01327,     0.00381,     -0.0803
        -3.6,      0.0416,     0.01323,     0.00376,     -0.0804
        -3.5,      0.0532,     0.01319,     0.00371,     -0.0805
        -3.4,      0.0647,     0.01316,     0.00366,     -0.0805
        -3.3,      0.0763,     0.01312,     0.00361,     -0.0806
        -3.2,      0.0879,     0.01309,     0.00356,     -0.0806
        -3.1,      0.0994,     0.01306,     0.00352,     -0.0807
          -3,       0.111,     0.01304,     0.00348,     -0.0807
        -2.9,      0.1225,     0.01301,     0.00344,     -0.0808
        -2.8,      0.1341,     0.01298,      0.0034,     -0.0808
        -2.7,      0.1456,     0.01296,     0.00336,     -0.0809
        -2.6,      0.1572,     0.01294,     0.00333,      -0.081
        -2.5,      0.1687,     0.01293,     0.00326,      -0.081
        -2.4,      0.1803,     0.01291,     0.00323,     -0.0811
        -2.3,      0.1918,     0.01288,      0.0032,     -0.0811
        -2.2,      0.2034,     0.01286,     0.00317,     -0.0812
        -2.1,      0.2149,     0.01283,     0.00314,     -0.0812
          -2,      0.2264,     0.01279,     0.00311,     -0.0813
        -1.9,       0.238,     0.01277,     0.00308,     -0.0814
        -1.8,      0.2495,     0.01274,     0.00306,     -0.0814
        -1.7,       0.261,     0.01268,     0.00303,     -0.0815
        -1.6,      0.2726,     0.01267,     0.00302,     -0.0816
        -1.5,      0.2841,     0.01266,       0.003,     -0.0816
        -1.4,      0.2956,     0.01265,     0.00299,     -0.0817
        -1.3,      0.3071,     0.01264,     0.00298,     -0.0817
        -1.2,      0.3186,     0.01264,     0.00298,     -0.0818
        -1.1,      0.3301,     0.01263,     0.00297,     -0.0818
          -1,      0.3416,     0.01263,     0.00297,     -0.0819
        -0.9,      0.3531,     0.01263,     0.00297,     -0.0819
        -0.8,      0.3646,     0.01264,     0.00297,      -0.082
        -0.7,      0.3761,     0.01264,     0.00297,      -0.082
        -0.6,      0.3876,     0.01265,     0.00298,     -0.0821
        -0.5,      0.3991,     0.01266,     0.00298,     -0.0821
        -0.4,      0.4105,     0.01267,     0.00299,     -0.0822
        -0.3,       0.422,     0.01269,       0.003,     -0.0822
        -0.2,      0.4335,     0.01271,     0.00301,     -0.0823
        -0.1,      0.4449,     0.01273,     0.00302,     -0.0823
           0,      0.4564,     0.01276,     0.00304,     -0.0824
         0.1,      0.4678,     0.01278,     0.00305,     -0.0824
         0.2,      0.4792,     0.01281,     0.00307,     -0.0824
         0.3,      0.4906,     0.01283,     0.00309,     -0.0825
         0.4,       0.502,     0.01286,      0.0031,     -0.0825
         0.5,      0.5134,     0.01288,     0.00312,     -0.0826
         0.6,      0.5248,     0.01291,     0.00315,     -0.0826
         0.7,      0.5362,     0.01294,     0.00317,     -0.0826
         0.8,      0.5476,     0.01297,     0.00319,     -0.0827
         0.9,       0.559,       0.013,     0.00322,     -0.0827
           1,      0.5703,     0.01303,     0.00324,     -0.0827
         1.1,      0.5817,     0.01306,     0.00327,     -0.0828
         1.2,       0.593,      0.0131,      0.0033,     -0.0828
         1.3,      0.6043,     0.01313,     0.00333,     -0.0828
         1.4,      0.6156,     0.01317,     0.00336,     -0.0829
         1.5,       0.627,      0.0132,      0.0034,     -0.0829
         1.6,      0.6383,     0.01324,     0.00343,     -0.0829
         1.7,      0.6495,     0.01328,     0.00347,     -0.0829
         1.8,      0.6608,     0.01331,     0.00352,      -0.083
         1.9,      0.6721,     0.01335,     0.00355,      -0.083
           2,      0.6833,     0.01339,     0.00359,      -0.083
         2.1,      0.6946,     0.01344,     0.00363,      -0.083
         2.2,      0.7058,     0.01348,     0.00367,     -0.0831
         2.3,       0.717,     0.01352,     0.00371,     -0.0831
         2.4,      0.7282,     0.01356,     0.00375,     -0.0831
         2.5,      0.7394,     0.01361,     0.00379,     -0.0831
         2.6,      0.7506,     0.01365,     0.00383,     -0.0831
         2.7,      0.7618,      0.0137,     0.00388,     -0.0831
         2.8,      0.7729,     0.01375,     0.00392,     -0.0831
         2.9,      0.7841,      0.0138,     0.00397,     -0.0832
           3,      0.7952,     0.01385,     0.00402,     -0.0832
         3.1,      0.8063,     0.01389,     0.00407,     -0.0832
         3.2,      0.8174,     0.01394,     0.00412,     -0.0832
         3.3,      0.8285,       0.014,     0.00417,     -0.0832
         3.4,      0.8396,     0.01405,     0.00423,     -0.0832
         3.5,      0.8506,      0.0141,     0.00428,     -0.0832
         3.6,      0.8616,     0.01416,     0.00434,     -0.0832
         3.7,      0.8727,     0.01421,     0.00439,     -0.0832
         3.8,      0.8837,     0.01427,     0.00445,     -0.0832
         3.9,      0.8947,     0.01432,     0.00451,     -0.0832
           4,      0.9056,     0.01438,     0.00457,     -0.0831
         4.1,      0.9166,     0.01444,     0.00463,     -0.0831
         4.2,      0.9275,      0.0145,      0.0047,     -0.0831
         4.3,      0.9385,     0.01456,     0.00476,     -0.0831
         4.4,      0.9494,     0.01462,     0.00482,     -0.0831
         4.5,      0.9603,     0.01468,     0.00489,     -0.0831
         4.6,      0.9711,     0.01474,     0.00499,      -0.083
         4.7,       0.982,     0.01481,     0.00506,      -0.083
         4.8,      0.9928,     0.01487,     0.00513,      -0.083
         4.9,      1.0036,     0.01494,      0.0052,     -0.0829
           5,      1.0144,     0.01501,     0.00528,     -0.0829
         5.1,      1.0251,     0.01508,     0.00535,     -0.0829
         5.2,      1.0359,     0.01515,     0.00543,     -0.0828
         5.3,      1.0466,     0.01522,     0.00551,     -0.0828
         5.4,      1.0573,     0.01529,     0.00559,     -0.0827
         5.5,      1.0679,     0.01536,     0.00567,     -0.0827
         5.6,      1.0786,     0.01543,     0.00575,     -0.0826
         5.7,      1.0892,     0.01551,     0.00584,     -0.0826
         5.8,      1.0998,     0.01559,     0.00592,     -0.0825
         5.9,      1.1104,     0.01566,     0.00602,     -0.0825
           6,      1.1209,     0.01574,     0.00611,     -0.0824
         6.1,      1.1314,     0.01582,      0.0062,     -0.0823
         6.2,      1.1419,      0.0159,      0.0063,     -0.0822
         6.3,      1.1524,     0.01598,     0.00639,     -0.0822
         6.4,      1.1628,     0.01607,     0.00648,     -0.0821
         6.5,      1.1732,     0.01615,     0.00658,      -0.082
         6.6,      1.1836,     0.01623,     0.00668,     -0.0819
         6.7,      1.1939,     0.01632,     0.00677,     -0.0818
         6.8,      1.2043,     0.01641,     0.00688,     -0.0817
         6.9,      1.2145,     0.01649,     0.00698,     -0.0816
           7,      1.2248,     0.01658,     0.00709,     -0.0815
         7.1,       1.235,     0.01667,     0.00719,     -0.0814
         7.2,      1.2452,     0.01677,      0.0073,     -0.0813
         7.3,      1.2553,     0.01686,     0.00741,     -0.0811
         7.4,      1.2654,     0.01696,     0.00752,      -0.081
         7.5,      1.2755,     0.01705,     0.00763,     -0.0809
         7.6,      1.2855,     0.01715,     0.00775,     -0.0807
         7.7,      1.2955,     0.01725,     0.00787,     -0.0806
         7.8,      1.3054,     0.01735,     0.00799,     -0.0804
         7.9,      1.3153,     0.01746,     0.00811,     -0.0803
           8,      1.3252,     0.01756,     0.00823,     -0.0801
         8.1,       1.335,     0.01767,     0.00835,     -0.0799
         8.2,      1.3447,     0.01777,     0.00848,     -0.0798
         8.3,      1.3545,     0.01788,     0.00861,     -0.0796
         8.4,      1.3641,     0.01799,     0.00874,     -0.0794
         8.5,      1.3738,      0.0181,     0.00887,     -0.0792
         8.6,      1.3833,     0.01821,       0.009,      -0.079
         8.7,      1.3928,     0.01833,     0.00913,     -0.0788
         8.8,      1.4023,     0.01844,     0.00927,     -0.0785
         8.9,      1.4117,     0.01856,     0.00941,     -0.0783
           9,       1.421,     0.01868,     0.00955,     -0.0781
         9.1,      1.4303,      0.0188,      0.0097,     -0.0778
         9.2,      1.4395,     0.01893,     0.00984,     -0.0776
         9.3,      1.4486,     0.01905,     0.00999,     -0.0773
         9.4,      1.4576,     0.01918,     0.01014,      -0.077
         9.5,      1.4666,     0.01931,      0.0103,     -0.0767
         9.6,      1.4755,     0.01944,     0.01045,     -0.0764
         9.7,      1.4843,     0.01958,     0.01061,     -0.0761
         9.8,      1.4931,     0.01972,     0.01077,     -0.0758
         9.9,      1.5016,     0.01987,     0.01095,     -0.0754
          10,      1.5096,     0.02005,     0.01114,      -0.075
        10.1,      1.5176,     0.02022,     0.01133,     -0.0745
        10.2,      1.5255,     0.02039,     0.01152,      -0.074
        10.3,      1.5333,     0.02056,     0.01171,     -0.0736
        10.4,      1.5409,     0.02074,     0.01191,     -0.0731
        10.5,      1.5484,     0.02092,     0.01211,     -0.0725
        10.6,      1.5557,     0.02111,     0.01232,      -0.072
        10.7,      1.5628,     0.02129,     0.01252,     -0.0714
        10.8,      1.5699,     0.02148,     0.01273,     -0.0708
        10.9,      1.5766,     0.02168,     0.01295,     -0.0702
          11,      1.5831,     0.02189,     0.01318,     -0.0695
        11.1,      1.5887,      0.0221,     0.01341,     -0.0687
        11.2,       1.593,     0.02233,     0.01366,     -0.0676
        11.3,      1.5973,     0.02256,     0.01391,     -0.0665
        11.4,      1.6025,     0.02281,     0.01418,     -0.0656
        11.5,      1.6078,     0.02306,     0.01446,     -0.0648
        11.6,      1.6133,     0.02332,     0.01474,      -0.064
        11.7,      1.6187,     0.02359,     0.01503,     -0.0633
        11.8,       1.624,     0.02387,     0.01533,     -0.0625
        11.9,      1.6292,     0.02416,     0.01565,     -0.0617
          12,      1.6344,     0.02445,     0.01597,      -0.061
        12.1,      1.6396,     0.02476,      0.0163,     -0.0603
        12.2,      1.6447,     0.02509,     0.01664,     -0.0595
        12.3,      1.6489,     0.02548,     0.01706,     -0.0587
        12.4,       1.654,     0.02582,     0.01742,     -0.0581
        12.5,      1.6564,     0.02635,     0.01795,     -0.0571
        12.6,      1.6582,     0.02692,     0.01852,     -0.0561
        12.7,      1.6616,     0.02739,       0.019,     -0.0553
        12.8,      1.6637,     0.02796,     0.01958,     -0.0544
        12.9,      1.6673,     0.02843,     0.02007,     -0.0537
          13,      1.6699,     0.02898,     0.02064,     -0.0529
        13.1,      1.6697,     0.02976,     0.02142,     -0.0518
        13.2,      1.6718,     0.03038,     0.02206,     -0.0511
        13.3,      1.6731,     0.03108,     0.02277,     -0.0503
        13.4,      1.6754,     0.03171,     0.02343,     -0.0496
        13.5,      1.6726,     0.03277,     0.02449,     -0.0485
        13.6,      1.6682,     0.03401,     0.02574,     -0.0474
        13.7,      1.6687,     0.03483,     0.02658,     -0.0467
        13.8,      1.6682,     0.03576,     0.02754,      -0.046
        13.9,      1.6695,     0.03654,     0.02836,     -0.0455
          14,      1.6722,     0.03721,     0.02906,     -0.0451
        14.1,      1.6739,     0.03799,     0.02988,     -0.0446
        14.2,      1.6756,     0.03877,      0.0307,     -0.0441
        14.3,      1.6767,     0.03964,      0.0316,     -0.0437
        14.4,      1.6779,      0.0405,      0.0325,     -0.0434
        14.5,      1.6792,     0.04137,      0.0334,      -0.043
        14.6,      1.6806,     0.04224,      0.0343,     -0.0427
        14.7,      1.6812,      0.0432,     0.03531,     -0.0424
        14.8,      1.6818,     0.04418,     0.03633,     -0.0421
        14.9,      1.6818,     0.04524,     0.03743,     -0.0418
          15,      1.6825,     0.04621,     0.03844,     -0.0416
        15.1,       1.682,     0.04732,     0.03959,     -0.0413
        15.2,      1.6817,     0.04846,     0.04077,     -0.0412
        15.3,       1.681,     0.04965,     0.04201,     -0.0411
        15.4,      1.6809,     0.05078,     0.04317,     -0.0409
        15.5,      1.6811,     0.05188,     0.04432,     -0.0408
        15.6,      1.6799,     0.05319,     0.04568,     -0.0408
        15.7,      1.6788,     0.05452,     0.04705,     -0.0409
        15.8,      1.6782,      0.0558,     0.04838,     -0.0409
        15.9,      1.6777,     0.05707,     0.04968,     -0.0409
          16,      1.6755,      0.0586,     0.05127,     -0.0411
        16.1,      1.6737,     0.06011,     0.05282,     -0.0413
        16.2,      1.6724,     0.06153,     0.05429,     -0.0414
        16.3,      1.6711,     0.06297,     0.05577,     -0.0416
        16.4,      1.6677,     0.06475,     0.05761,     -0.0419
        16.5,      1.6647,     0.06646,     0.05937,     -0.0422
        16.6,      1.6624,     0.06808,     0.06103,     -0.0425
        16.7,      1.6596,     0.06977,     0.06277,     -0.0428
        16.8,      1.6546,     0.07188,     0.06494,     -0.0434
        16.9,      1.6509,     0.07377,     0.06688,     -0.0438
          17,      1.6477,     0.07558,     0.06874,     -0.0443
        17.1,      1.6435,     0.07759,      0.0708,     -0.0448
        17.2,      1.6371,        0.08,     0.07327,     -0.0455
        17.3,      1.6326,     0.08208,      0.0754,     -0.0461
        17.4,      1.6283,     0.08413,     0.07749,     -0.0467
        17.5,      1.6209,     0.08675,     0.08018,     -0.0476
        17.6,      1.6143,     0.08926,     0.08274,     -0.0484
        17.7,      1.6089,     0.09153,     0.08506,     -0.0491
        17.8,      1.6029,     0.09387,     0.08746,     -0.0499
        17.9,      1.5925,     0.09708,     0.09074,     -0.0511
          18,      1.5857,     0.09961,     0.09333,      -0.052
        18.3,      1.5598,     0.10843,     0.10233,     -0.0554
        18.6,           0,         nan,         nan,           0
        18.7,         nan,         nan,         nan,         nan
        18.8,         nan,         nan,         nan,         nan
        18.9,         nan,         nan,         nan,         nan
          19,         nan,         nan,         nan,         nan
