st6
Re        7e+05
M            0
N            1
VACC            0 VACCflag 1
XTR         0.05         0.05 XTRflag 1
alpha,cl,cd,cdp,cm
        -7.2,      -0.228,     0.02076,     0.01411,     -0.1264
        -7.1,     -0.2162,     0.01934,     0.01251,     -0.1274
          -7,     -0.2047,     0.01854,     0.01156,      -0.128
        -6.9,     -0.1933,     0.01795,     0.01085,     -0.1284
        -6.8,     -0.1819,     0.01745,     0.01025,     -0.1288
        -6.7,     -0.1705,     0.01702,     0.00972,     -0.1291
        -6.6,     -0.1592,     0.01664,     0.00925,     -0.1293
        -6.5,     -0.1479,     0.01631,     0.00883,     -0.1296
        -6.4,     -0.1365,       0.016,     0.00845,     -0.1298
        -6.3,     -0.1252,     0.01572,     0.00809,     -0.1299
        -6.2,     -0.1139,     0.01547,     0.00776,     -0.1301
        -6.1,     -0.1026,     0.01523,     0.00745,     -0.1303
          -6,     -0.0913,     0.01501,     0.00716,     -0.1304
        -5.9,       -0.08,     0.01481,     0.00689,     -0.1306
        -5.8,     -0.0687,     0.01461,     0.00664,     -0.1307
        -5.7,     -0.0574,     0.01443,      0.0064,     -0.1308
        -5.6,     -0.0462,     0.01426,     0.00617,     -0.1309
        -5.5,     -0.0349,      0.0141,     0.00595,      -0.131
        -5.4,     -0.0236,     0.01395,     0.00575,     -0.1311
        -5.3,     -0.0123,     0.01381,     0.00554,     -0.1312
        -5.2,      -0.001,     0.01368,     0.00536,     -0.1313
        -5.1,      0.0102,     0.01355,     0.00519,     -0.1313
          -5,      0.0215,     0.01343,     0.00502,     -0.1314
        -4.9,      0.0328,     0.01332,     0.00486,     -0.1315
        -4.8,       0.044,     0.01321,     0.00471,     -0.1316
        -4.7,      0.0553,     0.01311,     0.00457,     -0.1316
        -4.6,      0.0665,     0.01302,     0.00444,     -0.1317
        -4.5,      0.0778,     0.01293,     0.00431,     -0.1317
        -4.4,       0.089,     0.01284,     0.00419,     -0.1318
        -4.3,      0.1002,     0.01276,     0.00407,     -0.1318
        -4.2,      0.1115,     0.01269,     0.00395,     -0.1319
        -4.1,      0.1227,     0.01262,     0.00385,     -0.1319
          -4,      0.1339,     0.01255,     0.00374,      -0.132
        -3.9,      0.1451,     0.01248,     0.00365,      -0.132
        -3.8,      0.1564,     0.01242,     0.00356,      -0.132
        -3.7,      0.1676,     0.01236,     0.00347,     -0.1321
        -3.6,      0.1788,     0.01231,     0.00339,     -0.1321
        -3.5,        0.19,     0.01226,     0.00331,     -0.1321
        -3.4,      0.2012,     0.01221,     0.00323,     -0.1322
        -3.3,      0.2124,     0.01217,     0.00316,     -0.1322
        -3.2,      0.2236,     0.01213,     0.00309,     -0.1322
        -3.1,      0.2348,     0.01209,     0.00294,     -0.1322
          -3,       0.246,     0.01205,     0.00288,     -0.1322
        -2.9,      0.2572,     0.01201,     0.00282,     -0.1322
        -2.8,      0.2683,     0.01198,     0.00277,     -0.1323
        -2.7,      0.2795,     0.01195,     0.00272,     -0.1323
        -2.6,      0.2907,     0.01192,     0.00267,     -0.1323
        -2.5,      0.3018,     0.01189,     0.00263,     -0.1323
        -2.4,       0.313,     0.01187,     0.00259,     -0.1323
        -2.3,      0.3241,     0.01185,     0.00255,     -0.1323
        -2.2,      0.3353,     0.01183,     0.00251,     -0.1323
        -2.1,      0.3464,     0.01181,     0.00247,     -0.1323
          -2,      0.3575,     0.01179,     0.00244,     -0.1324
        -1.9,      0.3687,     0.01177,     0.00241,     -0.1324
        -1.8,      0.3798,     0.01175,     0.00238,     -0.1324
        -1.7,       0.391,     0.01172,     0.00235,     -0.1324
        -1.6,      0.4021,     0.01168,     0.00231,     -0.1324
        -1.5,      0.4133,     0.01165,     0.00228,     -0.1324
        -1.4,      0.4244,      0.0116,     0.00225,     -0.1325
        -1.3,      0.4356,     0.01157,     0.00223,     -0.1325
        -1.2,      0.4467,     0.01154,     0.00221,     -0.1325
        -1.1,      0.4578,     0.01153,     0.00221,     -0.1325
          -1,      0.4689,     0.01153,      0.0022,     -0.1325
        -0.9,      0.4799,     0.01153,     0.00219,     -0.1325
        -0.8,       0.491,     0.01153,     0.00219,     -0.1325
        -0.7,      0.5021,     0.01154,     0.00219,     -0.1325
