st4
Re        3e+05
M            0
N            1
VACC            0 VACCflag 1
XTR         0.05         0.05 XTRflag 1
alpha,cl,cd,cdp,cm
         -20,         nan,         nan,         nan,         nan
       -19.9,         nan,         nan,         nan,         nan
       -19.8,         nan,         nan,         nan,         nan
       -19.7,         nan,         nan,         nan,         nan
       -19.6,         nan,         nan,         nan,         nan
       -19.5,         nan,         nan,         nan,         nan
       -19.4,         nan,         nan,         nan,         nan
       -19.3,         nan,         nan,         nan,         nan
       -19.2,         nan,         nan,         nan,         nan
       -19.1,         nan,         nan,         nan,         nan
         -19,         nan,         nan,         nan,         nan
       -18.9,         nan,         nan,         nan,         nan
       -18.8,         nan,         nan,         nan,         nan
       -18.7,         nan,         nan,         nan,         nan
       -18.6,         nan,         nan,         nan,         nan
       -18.5,         nan,         nan,         nan,         nan
       -18.4,         nan,         nan,         nan,         nan
       -18.3,         nan,         nan,         nan,         nan
       -18.2,         nan,         nan,         nan,         nan
       -18.1,         nan,         nan,         nan,         nan
         -18,         nan,         nan,         nan,         nan
       -17.9,         nan,         nan,         nan,         nan
       -17.8,         nan,         nan,         nan,         nan
       -17.7,         nan,         nan,         nan,         nan
       -17.6,         nan,         nan,         nan,         nan
       -17.5,         nan,         nan,         nan,         nan
       -17.4,         nan,         nan,         nan,         nan
       -17.3,         nan,         nan,         nan,         nan
       -17.2,         nan,         nan,         nan,         nan
       -17.1,         nan,         nan,         nan,         nan
         -17,         nan,         nan,         nan,         nan
       -16.9,         nan,         nan,         nan,         nan
       -16.8,         nan,         nan,         nan,         nan
       -16.7,         nan,         nan,         nan,         nan
       -16.6,         nan,         nan,         nan,         nan
       -16.5,         nan,         nan,         nan,         nan
       -16.4,         nan,         nan,         nan,         nan
       -16.3,         nan,         nan,         nan,         nan
       -16.2,         nan,         nan,         nan,         nan
       -16.1,         nan,         nan,         nan,         nan
         -16,         nan,         nan,         nan,         nan
       -15.9,         nan,         nan,         nan,         nan
       -15.8,         nan,         nan,         nan,         nan
       -15.7,         nan,         nan,         nan,         nan
       -15.6,         nan,         nan,         nan,         nan
       -15.5,         nan,         nan,         nan,         nan
       -15.4,         nan,         nan,         nan,         nan
       -15.3,         nan,         nan,         nan,         nan
       -15.2,         nan,         nan,         nan,         nan
       -15.1,         nan,         nan,         nan,         nan
         -15,         nan,         nan,         nan,         nan
       -14.9,         nan,         nan,         nan,         nan
       -14.8,         nan,         nan,         nan,         nan
       -14.7,         nan,         nan,         nan,         nan
       -14.6,         nan,         nan,         nan,         nan
       -14.5,         nan,         nan,         nan,         nan
       -14.4,           0,         nan,         nan,           0
       -14.3,     -0.4401,     0.17105,     0.16491,     -0.0055
       -14.2,     -0.4376,     0.16953,     0.16339,     -0.0061
       -14.1,     -0.4351,     0.16801,     0.16187,     -0.0067
         -14,     -0.4329,     0.16634,     0.16019,     -0.0074
       -13.9,     -0.4308,     0.16469,     0.15854,      -0.008
       -13.8,     -0.4282,     0.16332,     0.15716,     -0.0086
       -13.7,     -0.4254,     0.16203,     0.15587,     -0.0091
       -13.6,     -0.4226,     0.16075,     0.15458,     -0.0096
       -13.5,     -0.4199,     0.15947,     0.15329,     -0.0102
       -13.4,     -0.4171,     0.15819,       0.152,     -0.0107
       -13.3,     -0.4144,      0.1569,     0.15071,     -0.0112
       -13.2,     -0.4117,     0.15561,     0.14942,     -0.0118
       -13.1,      -0.409,     0.15432,     0.14812,     -0.0123
         -13,     -0.4062,     0.15302,     0.14682,     -0.0128
       -12.9,     -0.4035,     0.15172,     0.14551,     -0.0134
       -12.8,     -0.4008,     0.15042,     0.14421,     -0.0139
       -12.7,     -0.3982,     0.14911,      0.1429,     -0.0144
       -12.6,     -0.3955,     0.14781,     0.14159,      -0.015
       -12.5,     -0.3929,      0.1465,     0.14028,     -0.0155
       -12.4,     -0.3903,     0.14519,     0.13897,      -0.016
       -12.3,     -0.3877,     0.14388,     0.13765,     -0.0165
       -12.2,     -0.3851,     0.14258,     0.13635,     -0.0171
       -12.1,     -0.3825,     0.14127,     0.13504,     -0.0176
         -12,       -0.38,     0.13997,     0.13373,     -0.0181
       -11.9,     -0.3775,     0.13866,     0.13241,     -0.0186
       -11.8,      -0.375,     0.13735,      0.1311,     -0.0191
       -11.7,     -0.3726,     0.13603,     0.12978,     -0.0196
       -11.6,     -0.3701,     0.13471,     0.12846,     -0.0202
       -11.5,     -0.3676,     0.13339,     0.12713,     -0.0207
       -11.4,     -0.3651,     0.13207,      0.1258,     -0.0212
       -11.3,     -0.3626,     0.13074,     0.12448,     -0.0217
       -11.2,     -0.3602,     0.12941,     0.12314,     -0.0223
       -11.1,     -0.3577,     0.12808,     0.12181,     -0.0228
         -11,     -0.3554,     0.12676,     0.12048,     -0.0233
       -10.9,      -0.353,     0.12543,     0.11915,     -0.0239
       -10.8,     -0.3507,      0.1241,     0.11782,     -0.0244
       -10.7,     -0.3484,     0.12277,     0.11649,     -0.0249
       -10.6,     -0.3461,     0.12144,     0.11516,     -0.0255
       -10.5,     -0.3438,      0.1201,     0.11381,      -0.026
       -10.4,     -0.3414,     0.11875,     0.11246,     -0.0266
       -10.3,     -0.3391,     0.11739,     0.11111,     -0.0271
       -10.2,     -0.3369,     0.11604,     0.10976,     -0.0277
       -10.1,     -0.3346,     0.11469,      0.1084,     -0.0282
         -10,     -0.3325,     0.11333,     0.10705,     -0.0288
        -9.9,     -0.3303,     0.11197,     0.10569,     -0.0294
        -9.8,     -0.3282,     0.11061,     0.10432,       -0.03
