st9
Re        6e+05
M            0
N            1
VACC            0 VACCflag 1
XTR         0.05         0.05 XTRflag 1
alpha,cl,cd,cdp,cm
          -8,     -0.4641,     0.02448,      0.0183,     -0.0889
        -7.9,     -0.4541,     0.02258,     0.01613,     -0.0899
        -7.8,     -0.4438,     0.02147,     0.01485,     -0.0904
        -7.7,     -0.4333,     0.02062,     0.01383,     -0.0908
        -7.6,     -0.4227,     0.01986,     0.01292,     -0.0911
        -7.5,      -0.412,     0.01929,     0.01222,     -0.0913
        -7.4,     -0.4012,     0.01884,     0.01168,     -0.0915
        -7.3,     -0.3904,     0.01845,     0.01119,     -0.0917
        -7.2,     -0.3796,     0.01809,     0.01075,     -0.0918
        -7.1,     -0.3687,     0.01777,     0.01035,      -0.092
          -7,     -0.3579,     0.01748,     0.00998,     -0.0921
        -6.9,     -0.3469,     0.01718,      0.0096,     -0.0922
        -6.8,      -0.336,      0.0169,     0.00924,     -0.0923
        -6.7,      -0.325,     0.01663,     0.00889,     -0.0924
        -6.6,      -0.314,     0.01637,     0.00856,     -0.0925
        -6.5,      -0.303,     0.01612,     0.00824,     -0.0926
        -6.4,      -0.292,     0.01588,     0.00793,     -0.0927
        -6.3,     -0.2809,     0.01564,     0.00763,     -0.0928
        -6.2,     -0.2699,     0.01542,     0.00734,     -0.0929
        -6.1,     -0.2588,     0.01521,     0.00706,     -0.0929
          -6,     -0.2477,     0.01502,      0.0068,      -0.093
        -5.9,     -0.2366,     0.01483,     0.00655,     -0.0931
        -5.8,     -0.2255,     0.01465,     0.00632,     -0.0931
        -5.7,     -0.2144,     0.01448,     0.00609,     -0.0932
        -5.6,     -0.2032,     0.01432,     0.00588,     -0.0933
        -5.5,     -0.1921,     0.01417,     0.00568,     -0.0933
        -5.4,      -0.181,     0.01402,     0.00548,     -0.0934
        -5.3,     -0.1698,     0.01388,     0.00529,     -0.0934
        -5.2,     -0.1586,     0.01375,      0.0051,     -0.0935
        -5.1,     -0.1475,     0.01363,     0.00493,     -0.0935
          -5,     -0.1363,     0.01351,     0.00477,     -0.0936
        -4.9,     -0.1252,      0.0134,     0.00462,     -0.0936
        -4.8,      -0.114,     0.01329,     0.00447,     -0.0936
        -4.7,     -0.1029,     0.01319,     0.00433,     -0.0937
        -4.6,     -0.0917,     0.01309,      0.0042,     -0.0937
        -4.5,     -0.0805,       0.013,     0.00407,     -0.0937
        -4.4,     -0.0694,     0.01291,     0.00395,     -0.0938
        -4.3,     -0.0582,     0.01283,     0.00383,     -0.0938
        -4.2,      -0.047,     0.01275,      0.0037,     -0.0938
        -4.1,     -0.0358,     0.01267,      0.0036,     -0.0939
          -4,     -0.0247,      0.0126,     0.00349,     -0.0939
        -3.9,     -0.0135,     0.01253,     0.00339,     -0.0939
        -3.8,     -0.0023,     0.01247,      0.0033,      -0.094
        -3.7,      0.0089,      0.0124,     0.00321,      -0.094
