st9
Re        9e+05
M            0
N            1
VACC            0 VACCflag 1
XTR         0.05         0.05 XTRflag 1
alpha,cl,cd,cdp,cm
        -9.1,     -0.5795,     0.02504,     0.01944,     -0.0884
          -9,     -0.5704,     0.02317,     0.01737,     -0.0893
        -8.9,     -0.5606,     0.02209,     0.01614,     -0.0898
        -8.8,     -0.5505,     0.02126,     0.01519,     -0.0902
        -8.7,     -0.5403,     0.02057,     0.01439,     -0.0905
        -8.6,     -0.5299,     0.01997,     0.01369,     -0.0908
        -8.5,     -0.5194,     0.01944,     0.01306,      -0.091
        -8.4,     -0.5089,     0.01897,     0.01251,     -0.0912
        -8.3,     -0.4983,     0.01853,     0.01198,     -0.0914
        -8.2,     -0.4876,     0.01813,      0.0115,     -0.0915
        -8.1,     -0.4769,     0.01776,     0.01105,     -0.0917
          -8,     -0.4662,     0.01741,     0.01063,     -0.0918
        -7.9,     -0.4554,     0.01709,     0.01023,      -0.092
        -7.8,     -0.4446,     0.01678,     0.00986,     -0.0921
        -7.7,     -0.4337,      0.0165,     0.00951,     -0.0922
        -7.6,     -0.4228,     0.01623,     0.00918,     -0.0923
        -7.5,     -0.4119,     0.01598,     0.00886,     -0.0924
        -7.4,      -0.401,     0.01573,     0.00856,     -0.0925
        -7.3,       -0.39,      0.0155,     0.00827,     -0.0926
        -7.2,      -0.379,     0.01528,     0.00799,     -0.0927
        -7.1,      -0.368,     0.01507,     0.00773,     -0.0928
          -7,      -0.357,     0.01487,     0.00747,     -0.0928
        -6.9,      -0.346,     0.01467,     0.00722,     -0.0929
        -6.8,      -0.335,     0.01449,     0.00699,      -0.093
        -6.7,     -0.3239,     0.01431,     0.00676,     -0.0931
        -6.6,     -0.3129,     0.01414,     0.00655,     -0.0932
        -6.5,     -0.3018,     0.01398,     0.00635,     -0.0932
        -6.4,     -0.2907,     0.01383,     0.00615,     -0.0933
        -6.3,     -0.2797,     0.01369,     0.00597,     -0.0934
        -6.2,     -0.2686,     0.01355,     0.00579,     -0.0934
        -6.1,     -0.2574,     0.01341,     0.00561,     -0.0935
          -6,     -0.2463,     0.01329,     0.00545,     -0.0935
        -5.9,     -0.2352,     0.01317,     0.00529,     -0.0936
        -5.8,     -0.2241,     0.01305,     0.00513,     -0.0936
        -5.7,     -0.2129,     0.01293,     0.00498,     -0.0937
        -5.6,     -0.2018,     0.01282,     0.00483,     -0.0937
        -5.5,     -0.1906,     0.01271,     0.00468,     -0.0938
        -5.4,     -0.1794,      0.0126,     0.00453,     -0.0938
        -5.3,     -0.1682,     0.01249,     0.00438,     -0.0939
        -5.2,      -0.157,     0.01239,     0.00424,     -0.0939
        -5.1,     -0.1459,      0.0123,     0.00411,      -0.094
          -5,     -0.1347,     0.01221,     0.00399,      -0.094
        -4.9,     -0.1235,     0.01212,     0.00387,     -0.0941
        -4.8,     -0.1123,     0.01204,     0.00375,     -0.0941
        -4.7,     -0.1011,     0.01196,     0.00364,     -0.0941
        -4.6,     -0.0899,     0.01188,     0.00354,     -0.0942
        -4.5,     -0.0787,     0.01181,     0.00344,     -0.0942
        -4.4,     -0.0675,     0.01174,     0.00334,     -0.0942
        -4.3,     -0.0563,     0.01167,     0.00325,     -0.0943
        -4.2,     -0.0451,     0.01161,     0.00315,     -0.0943
        -4.1,     -0.0339,     0.01155,     0.00307,     -0.0943
          -4,     -0.0226,     0.01149,     0.00299,     -0.0944
        -3.9,     -0.0114,     0.01144,     0.00291,     -0.0944
        -3.8,     -0.0002,     0.01138,     0.00283,     -0.0944
        -3.7,       0.011,     0.01134,     0.00276,     -0.0945
        -3.6,      0.0222,     0.01129,     0.00269,     -0.0945
        -3.5,      0.0334,     0.01124,     0.00263,     -0.0945
        -3.4,      0.0446,      0.0112,     0.00256,     -0.0946
        -3.3,      0.0558,     0.01116,      0.0025,     -0.0946
        -3.2,       0.067,     0.01113,     0.00244,     -0.0946
        -3.1,      0.0783,     0.01109,     0.00232,     -0.0946
          -3,      0.0895,     0.01106,     0.00227,     -0.0946
        -2.9,      0.1007,     0.01103,     0.00222,     -0.0947
        -2.8,      0.1119,       0.011,     0.00217,     -0.0947
        -2.7,      0.1231,     0.01097,     0.00213,     -0.0947
        -2.6,      0.1343,     0.01094,     0.00208,     -0.0947
        -2.5,      0.1455,     0.01091,     0.00204,     -0.0948
        -2.4,      0.1567,     0.01089,     0.00201,     -0.0948
        -2.3,      0.1679,     0.01087,     0.00197,     -0.0948
        -2.2,      0.1791,     0.01085,     0.00194,     -0.0948
        -2.1,      0.1903,     0.01083,     0.00191,     -0.0948
          -2,      0.2015,     0.01081,     0.00188,     -0.0949
        -1.9,      0.2127,     0.01079,     0.00186,     -0.0949
        -1.8,      0.2239,     0.01078,     0.00183,     -0.0949
        -1.7,      0.2351,     0.01076,     0.00181,     -0.0949
        -1.6,      0.2463,     0.01075,     0.00178,     -0.0949
        -1.5,      0.2575,     0.01073,     0.00176,      -0.095
        -1.4,      0.2686,     0.01071,     0.00174,      -0.095
        -1.3,      0.2798,     0.01071,     0.00173,      -0.095
        -1.2,       0.291,     0.01069,     0.00171,      -0.095
        -1.1,      0.3022,     0.01067,     0.00169,      -0.095
          -1,      0.3134,     0.01061,     0.00167,     -0.0951
        -0.9,      0.3246,     0.01061,     0.00166,     -0.0951
        -0.8,      0.3357,     0.01061,     0.00165,     -0.0951
        -0.7,      0.3469,     0.01061,     0.00165,     -0.0951
        -0.6,      0.3581,      0.0106,     0.00164,     -0.0951
        -0.5,      0.3692,     0.01059,     0.00164,     -0.0951
        -0.4,      0.3804,     0.01058,     0.00164,     -0.0952
        -0.3,      0.3915,     0.01057,     0.00165,     -0.0952
        -0.2,      0.4027,     0.01057,     0.00165,     -0.0952
        -0.1,      0.4138,     0.01058,     0.00166,     -0.0952
           0,      0.4249,     0.01059,     0.00167,     -0.0952
         0.1,      0.4361,     0.01061,     0.00168,     -0.0952
         0.2,      0.4472,     0.01063,     0.00169,     -0.0952
         0.3,      0.4583,     0.01065,     0.00171,     -0.0952
         0.4,      0.4694,     0.01067,     0.00172,     -0.0952
         0.5,      0.4805,     0.01069,     0.00174,     -0.0952
         0.6,      0.4915,     0.01071,     0.00176,     -0.0952
         0.7,      0.5026,     0.01073,     0.00178,     -0.0952
         0.8,      0.5137,     0.01075,     0.00181,     -0.0952
         0.9,      0.5248,     0.01078,     0.00183,     -0.0951
           1,      0.5358,      0.0108,     0.00185,     -0.0951
