st8
Re        2e+05
M            0
N            1
VACC            0 VACCflag 1
XTR         0.05         0.05 XTRflag 1
alpha,cl,cd,cdp,cm
        -6.4,     -0.2897,     0.06866,     0.06204,     -0.0538
        -6.3,     -0.2814,     0.06687,     0.06023,     -0.0561
        -6.2,     -0.2725,     0.06502,     0.05835,     -0.0585
        -6.1,     -0.2631,     0.06311,     0.05642,     -0.0611
          -6,     -0.2531,     0.06113,      0.0544,     -0.0637
        -5.9,     -0.2424,     0.05906,     0.05229,     -0.0665
        -5.8,     -0.2311,     0.05688,     0.05008,     -0.0694
        -5.7,      -0.219,     0.05457,     0.04771,     -0.0726
        -5.6,      -0.206,     0.05207,     0.04514,     -0.0759
        -5.5,     -0.1918,     0.04924,     0.04223,     -0.0796
        -5.4,     -0.1759,     0.04591,     0.03878,     -0.0838
        -5.2,     -0.1177,     0.02379,     0.01491,     -0.1036
        -5.1,     -0.1053,     0.02247,     0.01332,     -0.1043
          -5,     -0.0934,     0.02158,      0.0122,     -0.1048
        -4.9,     -0.0817,     0.02088,     0.01132,     -0.1052
        -4.8,     -0.0701,     0.02031,     0.01058,     -0.1055
        -4.7,     -0.0587,     0.01982,     0.00995,     -0.1057
        -4.6,     -0.0473,     0.01938,     0.00939,      -0.106
        -4.5,     -0.0359,     0.01899,     0.00887,     -0.1061
        -4.4,     -0.0246,     0.01863,      0.0084,     -0.1063
        -4.3,     -0.0133,     0.01831,     0.00797,     -0.1064
        -4.2,      -0.002,     0.01803,     0.00756,     -0.1065
        -4.1,      0.0092,     0.01776,      0.0072,     -0.1066
          -4,      0.0205,     0.01752,     0.00686,     -0.1067
        -3.9,      0.0317,     0.01729,     0.00655,     -0.1068
        -3.8,      0.0429,     0.01708,     0.00626,     -0.1068
        -3.7,       0.054,     0.01689,       0.006,     -0.1069
        -3.6,      0.0652,     0.01672,     0.00574,     -0.1069
        -3.5,      0.0763,     0.01655,     0.00551,      -0.107
        -3.4,      0.0875,      0.0164,     0.00529,      -0.107
        -3.3,      0.0986,     0.01626,     0.00508,      -0.107
        -3.2,      0.1098,     0.01611,     0.00468,      -0.107
        -3.1,      0.1209,     0.01599,      0.0045,     -0.1071
          -3,       0.132,     0.01587,     0.00434,     -0.1071
        -2.9,      0.1431,     0.01576,     0.00418,     -0.1071
        -2.8,      0.1542,     0.01564,     0.00403,     -0.1071
        -2.7,      0.1652,     0.01553,     0.00389,     -0.1071
        -2.6,      0.1763,     0.01547,     0.00377,     -0.1071
        -2.5,      0.1873,     0.01533,     0.00364,     -0.1072
        -2.4,      0.1984,     0.01519,     0.00352,     -0.1072
        -2.3,      0.2094,      0.0151,     0.00342,     -0.1073
        -2.2,      0.2204,     0.01503,     0.00333,     -0.1073
        -2.1,      0.2314,     0.01495,     0.00325,     -0.1073
          -2,      0.2424,     0.01489,     0.00318,     -0.1073
        -1.9,      0.2535,     0.01484,      0.0031,     -0.1073
        -1.8,      0.2645,     0.01479,     0.00303,     -0.1073
        -1.7,      0.2755,     0.01476,     0.00297,     -0.1072
        -1.6,      0.2864,     0.01473,     0.00291,     -0.1072
        -1.5,      0.2974,      0.0147,     0.00286,     -0.1072
        -1.4,      0.3084,     0.01467,     0.00281,     -0.1072
        -1.3,      0.3194,     0.01463,     0.00277,     -0.1072
        -1.2,      0.3303,      0.0146,     0.00274,     -0.1072
        -1.1,      0.3413,      0.0146,     0.00271,     -0.1072
          -1,      0.3522,      0.0146,     0.00267,     -0.1071
        -0.9,      0.3631,      0.0146,     0.00265,     -0.1071
        -0.8,      0.3741,      0.0146,     0.00262,     -0.1071
        -0.7,       0.385,      0.0146,      0.0026,      -0.107
        -0.6,      0.3959,     0.01461,     0.00259,      -0.107
        -0.5,      0.4068,     0.01462,     0.00257,     -0.1069
        -0.4,      0.4177,     0.01463,     0.00257,     -0.1069
        -0.3,      0.4285,     0.01464,     0.00256,     -0.1069
        -0.2,      0.4394,     0.01466,     0.00256,     -0.1068
        -0.1,      0.4503,     0.01468,     0.00256,     -0.1068
           0,      0.4611,      0.0147,     0.00257,     -0.1067
         0.1,      0.4719,     0.01472,     0.00258,     -0.1067
         0.2,      0.4828,     0.01474,     0.00259,     -0.1066
