st4
Re        7e+05
M            0
N            1
VACC            0 VACCflag 1
XTR         0.05         0.05 XTRflag 1
alpha,cl,cd,cdp,cm
         -20,     -0.6259,     0.24447,     0.23974,      0.0332
       -19.9,     -0.6226,      0.2431,     0.23837,      0.0324
       -19.8,     -0.6192,     0.24173,       0.237,      0.0316
       -19.7,     -0.6159,     0.24037,     0.23563,      0.0308
       -19.6,     -0.6126,       0.239,     0.23426,      0.0301
       -19.5,     -0.6092,     0.23765,      0.2329,      0.0293
       -19.4,     -0.6059,      0.2363,     0.23154,      0.0285
       -19.3,     -0.6026,     0.23495,     0.23019,      0.0278
       -19.2,     -0.5993,     0.23361,     0.22884,       0.027
       -19.1,     -0.5959,     0.23227,      0.2275,      0.0263
         -19,     -0.5926,     0.23095,     0.22617,      0.0255
       -18.9,     -0.5893,     0.22963,     0.22484,      0.0248
       -18.8,      -0.586,     0.22831,     0.22352,      0.0241
       -18.7,     -0.5827,       0.227,      0.2222,      0.0233
       -18.6,     -0.5793,     0.22569,     0.22089,      0.0226
       -18.5,      -0.576,     0.22439,     0.21958,      0.0219
       -18.4,     -0.5726,     0.22308,     0.21827,      0.0211
       -18.3,     -0.5693,     0.22178,     0.21696,      0.0204
       -18.2,     -0.5659,     0.22048,     0.21566,      0.0197
       -18.1,     -0.5626,     0.21919,     0.21436,       0.019
         -18,     -0.5592,      0.2179,     0.21306,      0.0183
       -17.9,     -0.5559,     0.21661,     0.21177,      0.0176
       -17.8,     -0.5525,     0.21533,     0.21048,      0.0169
       -17.7,     -0.5492,     0.21405,      0.2092,      0.0162
       -17.6,     -0.5459,     0.21277,     0.20791,      0.0155
       -17.5,     -0.5425,      0.2115,     0.20664,      0.0148
       -17.4,     -0.5392,     0.21023,     0.20536,      0.0141
       -17.3,     -0.5359,     0.20895,     0.20408,      0.0134
       -17.2,     -0.5325,     0.20768,     0.20281,      0.0127
       -17.1,     -0.5292,     0.20641,     0.20153,      0.0121
         -17,     -0.5259,     0.20515,     0.20026,      0.0114
       -16.9,     -0.5227,     0.20388,     0.19899,      0.0107
       -16.8,     -0.5194,     0.20261,     0.19772,      0.0101
       -16.7,     -0.5161,     0.20135,     0.19645,      0.0094
       -16.6,     -0.5128,     0.20009,     0.19517,      0.0088
       -16.5,     -0.5096,     0.19882,      0.1939,      0.0081
       -16.4,     -0.5064,     0.19756,     0.19264,      0.0075
       -16.3,     -0.5031,      0.1963,     0.19137,      0.0068
       -16.2,     -0.4999,     0.19503,      0.1901,      0.0062
       -16.1,     -0.4967,     0.19378,     0.18884,      0.0056
         -16,     -0.4936,     0.19251,     0.18757,      0.0049
       -15.9,     -0.4904,     0.19126,     0.18631,      0.0043
       -15.8,     -0.4873,        0.19,     0.18504,      0.0037
       -15.7,     -0.4842,     0.18874,     0.18379,      0.0031
       -15.6,      -0.481,     0.18749,     0.18253,      0.0025
       -15.5,      -0.478,     0.18623,     0.18127,      0.0019
       -15.4,     -0.4749,     0.18498,     0.18001,      0.0013
       -15.3,     -0.4718,     0.18372,     0.17874,      0.0007
       -15.2,     -0.4687,     0.18246,     0.17747,      0.0001
       -15.1,     -0.4656,     0.18118,      0.1762,     -0.0005
         -15,     -0.4625,     0.17991,     0.17492,     -0.0011
       -14.9,     -0.4594,     0.17864,     0.17365,     -0.0017
       -14.8,     -0.4564,     0.17737,     0.17237,     -0.0023
       -14.7,     -0.4533,      0.1761,     0.17109,     -0.0028
       -14.6,     -0.4503,     0.17482,     0.16981,     -0.0034
       -14.5,     -0.4473,     0.17355,     0.16854,      -0.004
       -14.4,     -0.4443,     0.17227,     0.16726,     -0.0046
       -14.3,     -0.4413,       0.171,     0.16598,     -0.0051
       -14.2,     -0.4383,     0.16972,      0.1647,     -0.0057
       -14.1,     -0.4354,     0.16845,     0.16342,     -0.0063
         -14,     -0.4325,     0.16717,     0.16213,     -0.0068
       -13.9,     -0.4295,      0.1659,     0.16086,     -0.0074
       -13.8,     -0.4267,     0.16462,     0.15957,     -0.0079
       -13.7,     -0.4238,     0.16335,     0.15829,     -0.0084
       -13.6,     -0.4209,     0.16207,     0.15702,      -0.009
