st8
Re        4e+05
M            0
N            1
VACC            0 VACCflag 1
XTR         0.05         0.05 XTRflag 1
alpha,cl,cd,cdp,cm
        -6.1,     -0.2102,     0.02226,     0.01497,     -0.1041
          -6,     -0.1982,     0.02074,     0.01318,      -0.105
        -5.9,     -0.1866,     0.01981,     0.01205,     -0.1055
        -5.8,     -0.1751,     0.01911,     0.01118,     -0.1059
        -5.7,     -0.1637,     0.01852,     0.01045,     -0.1062
        -5.6,     -0.1524,     0.01803,     0.00983,     -0.1065
        -5.5,     -0.1411,     0.01759,     0.00927,     -0.1067
        -5.4,     -0.1298,     0.01721,     0.00877,     -0.1069
        -5.3,     -0.1185,     0.01685,     0.00829,      -0.107
        -5.2,     -0.1072,     0.01654,     0.00788,     -0.1072
        -5.1,      -0.096,     0.01626,     0.00751,     -0.1073
          -5,     -0.0848,       0.016,     0.00716,     -0.1074
        -4.9,     -0.0736,     0.01576,     0.00684,     -0.1075
        -4.8,     -0.0623,     0.01554,     0.00654,     -0.1076
        -4.7,     -0.0511,     0.01533,     0.00626,     -0.1077
        -4.6,     -0.0399,     0.01514,       0.006,     -0.1078
        -4.5,     -0.0287,     0.01496,     0.00575,     -0.1079
        -4.4,     -0.0175,      0.0148,     0.00552,     -0.1079
        -4.3,     -0.0063,     0.01464,      0.0053,      -0.108
        -4.2,      0.0048,     0.01449,     0.00508,      -0.108
        -4.1,       0.016,     0.01436,     0.00489,     -0.1081
          -4,      0.0272,     0.01423,     0.00471,     -0.1081
        -3.9,      0.0383,     0.01411,     0.00453,     -0.1082
        -3.8,      0.0495,     0.01399,     0.00437,     -0.1082
        -3.7,      0.0607,     0.01388,     0.00421,     -0.1083
        -3.6,      0.0718,     0.01378,     0.00406,     -0.1083
        -3.5,       0.083,     0.01369,     0.00392,     -0.1083
        -3.4,      0.0941,      0.0136,     0.00379,     -0.1084
        -3.3,      0.1053,     0.01352,     0.00366,     -0.1084
        -3.2,      0.1165,     0.01343,     0.00339,     -0.1084
        -3.1,      0.1276,     0.01336,     0.00328,     -0.1084
          -3,      0.1388,     0.01329,     0.00318,     -0.1084
        -2.9,      0.1499,     0.01322,     0.00308,     -0.1085
        -2.8,       0.161,     0.01316,     0.00299,     -0.1085
        -2.7,      0.1721,     0.01311,     0.00291,     -0.1085
        -2.6,      0.1832,     0.01306,     0.00283,     -0.1085
        -2.5,      0.1943,     0.01301,     0.00276,     -0.1085
        -2.4,      0.2054,     0.01297,     0.00269,     -0.1085
        -2.3,      0.2165,     0.01293,     0.00262,     -0.1085
        -2.2,      0.2276,     0.01289,     0.00257,     -0.1085
        -2.1,      0.2387,     0.01285,     0.00251,     -0.1085
          -2,      0.2498,     0.01282,     0.00246,     -0.1086
        -1.9,      0.2608,     0.01279,     0.00241,     -0.1086
