st9
Re        8e+05
M            0
N            1
VACC            0 VACCflag 1
XTR         0.05         0.05 XTRflag 1
alpha,cl,cd,cdp,cm
        -8.8,     -0.5482,     0.02471,     0.01894,     -0.0886
        -8.7,     -0.5388,     0.02297,     0.01699,     -0.0895
        -8.6,     -0.5288,     0.02192,     0.01579,       -0.09
        -8.5,     -0.5186,      0.0211,     0.01484,     -0.0903
        -8.4,     -0.5082,     0.02043,     0.01407,     -0.0906
        -8.3,     -0.4978,     0.01984,     0.01337,     -0.0909
        -8.2,     -0.4872,     0.01932,     0.01275,     -0.0911
        -8.1,     -0.4766,     0.01886,      0.0122,     -0.0913
          -8,      -0.466,     0.01842,     0.01167,     -0.0915
        -7.9,     -0.4552,     0.01803,      0.0112,     -0.0916
        -7.8,     -0.4445,     0.01767,     0.01076,     -0.0918
        -7.7,     -0.4337,     0.01733,     0.01034,     -0.0919
        -7.6,     -0.4228,     0.01701,     0.00995,     -0.0921
        -7.5,      -0.412,     0.01672,     0.00958,     -0.0922
        -7.4,     -0.4011,     0.01644,     0.00924,     -0.0923
        -7.3,     -0.3901,     0.01618,     0.00891,     -0.0924
        -7.2,     -0.3792,     0.01592,     0.00859,     -0.0925
        -7.1,     -0.3682,     0.01569,     0.00829,     -0.0926
          -7,     -0.3572,     0.01546,     0.00801,     -0.0927
        -6.9,     -0.3463,     0.01524,     0.00773,     -0.0928
        -6.8,     -0.3353,     0.01504,     0.00748,     -0.0929
        -6.7,     -0.3242,     0.01486,     0.00724,     -0.0929
        -6.6,     -0.3132,     0.01468,     0.00702,      -0.093
        -6.5,     -0.3021,     0.01452,     0.00681,     -0.0931
        -6.4,     -0.2911,     0.01436,      0.0066,     -0.0931
        -6.3,       -0.28,      0.0142,      0.0064,     -0.0932
        -6.2,     -0.2689,     0.01405,      0.0062,     -0.0933
        -6.1,     -0.2578,      0.0139,     0.00599,     -0.0933
          -6,     -0.2467,     0.01376,     0.00581,     -0.0934
        -5.9,     -0.2356,     0.01362,     0.00563,     -0.0935
        -5.8,     -0.2245,     0.01348,     0.00545,     -0.0935
        -5.7,     -0.2133,     0.01335,     0.00527,     -0.0936
        -5.6,     -0.2022,     0.01322,      0.0051,     -0.0936
        -5.5,      -0.191,      0.0131,     0.00493,     -0.0937
        -5.4,     -0.1798,     0.01298,     0.00477,     -0.0937
        -5.3,     -0.1687,     0.01287,     0.00462,     -0.0938
        -5.2,     -0.1575,     0.01276,     0.00446,     -0.0938
        -5.1,     -0.1463,     0.01266,     0.00432,     -0.0938
          -5,     -0.1351,     0.01256,     0.00419,     -0.0939
        -4.9,     -0.1239,     0.01247,     0.00406,     -0.0939
        -4.8,     -0.1128,     0.01238,     0.00394,      -0.094
        -4.7,     -0.1016,     0.01229,     0.00382,      -0.094
        -4.6,     -0.0904,     0.01221,     0.00371,      -0.094
        -4.5,     -0.0792,     0.01213,      0.0036,     -0.0941
        -4.4,      -0.068,     0.01206,      0.0035,     -0.0941
        -4.3,     -0.0568,     0.01199,      0.0034,     -0.0941
        -4.2,     -0.0456,     0.01192,      0.0033,     -0.0942
        -4.1,     -0.0344,     0.01186,     0.00321,     -0.0942
          -4,     -0.0232,      0.0118,     0.00312,     -0.0942
        -3.9,      -0.012,     0.01174,     0.00304,     -0.0943
        -3.8,     -0.0008,     0.01168,     0.00296,     -0.0943
        -3.7,      0.0104,     0.01163,     0.00288,     -0.0943
        -3.6,      0.0216,     0.01158,     0.00281,     -0.0944
        -3.5,      0.0328,     0.01153,     0.00274,     -0.0944
        -3.4,       0.044,     0.01149,     0.00267,     -0.0944
        -3.3,      0.0552,     0.01144,     0.00261,     -0.0944
        -3.2,      0.0664,      0.0114,     0.00254,     -0.0945
        -3.1,      0.0777,     0.01137,     0.00241,     -0.0945
          -3,      0.0888,     0.01133,     0.00235,     -0.0945
        -2.9,         0.1,      0.0113,      0.0023,     -0.0945
        -2.8,      0.1112,     0.01127,     0.00225,     -0.0945
        -2.7,      0.1224,     0.01124,      0.0022,     -0.0946
        -2.6,      0.1336,     0.01121,     0.00216,     -0.0946
        -2.5,      0.1448,     0.01118,     0.00212,     -0.0946
        -2.4,       0.156,     0.01115,     0.00208,     -0.0946
        -2.3,      0.1672,     0.01113,     0.00204,     -0.0946
        -2.2,      0.1784,     0.01111,     0.00201,     -0.0947
        -2.1,      0.1896,     0.01109,     0.00197,     -0.0947
          -2,      0.2008,     0.01107,     0.00194,     -0.0947
        -1.9,      0.2119,     0.01105,     0.00191,     -0.0947
        -1.8,      0.2231,     0.01103,     0.00189,     -0.0947
        -1.7,      0.2343,       0.011,     0.00185,     -0.0948
        -1.6,      0.2455,     0.01098,     0.00183,     -0.0948
        -1.5,      0.2567,     0.01097,     0.00181,     -0.0948
        -1.4,      0.2678,     0.01095,     0.00179,     -0.0948
        -1.3,       0.279,     0.01093,     0.00177,     -0.0948
        -1.2,      0.2902,     0.01086,     0.00173,     -0.0949
        -1.1,      0.3014,     0.01085,     0.00172,     -0.0949
          -1,      0.3126,     0.01085,     0.00171,     -0.0949
        -0.9,      0.3237,     0.01084,      0.0017,     -0.0949
        -0.8,      0.3349,     0.01083,      0.0017,     -0.0949
        -0.7,       0.346,     0.01082,     0.00169,     -0.0949
        -0.6,      0.3572,     0.01081,     0.00169,      -0.095
        -0.5,      0.3683,     0.01081,     0.00169,      -0.095
        -0.4,      0.3795,      0.0108,     0.00169,      -0.095
        -0.3,      0.3906,      0.0108,      0.0017,      -0.095
        -0.2,      0.4017,     0.01081,      0.0017,      -0.095
        -0.1,      0.4128,     0.01083,     0.00171,      -0.095
           0,      0.4239,     0.01085,     0.00172,      -0.095
         0.1,      0.4351,     0.01086,     0.00173,      -0.095
         0.2,      0.4462,     0.01088,     0.00174,      -0.095
         0.3,      0.4572,      0.0109,     0.00175,      -0.095
         0.4,      0.4683,     0.01092,     0.00177,      -0.095
         0.5,      0.4794,     0.01094,     0.00178,      -0.095
         0.6,      0.4905,     0.01096,      0.0018,      -0.095
         0.7,      0.5016,     0.01098,     0.00182,      -0.095
         0.8,      0.5126,     0.01101,     0.00186,     -0.0949
         0.9,      0.5237,     0.01103,     0.00188,     -0.0949
           1,      0.5347,     0.01106,      0.0019,     -0.0949
         1.1,      0.5458,     0.01108,     0.00192,     -0.0949
         1.2,      0.5568,     0.01111,     0.00195,     -0.0949
         1.3,      0.5678,     0.01114,     0.00197,     -0.0949
         1.4,      0.5789,     0.01116,       0.002,     -0.0949
         1.5,      0.5899,     0.01119,     0.00202,     -0.0948
         1.6,      0.6009,     0.01122,     0.00205,     -0.0948
         1.7,      0.6119,     0.01125,     0.00208,     -0.0948
         1.8,      0.6229,     0.01128,     0.00211,     -0.0948
         1.9,      0.6339,     0.01131,     0.00214,     -0.0948
           2,      0.6448,     0.01135,     0.00217,     -0.0947
         2.1,      0.6558,     0.01138,     0.00221,     -0.0947
         2.2,      0.6668,     0.01141,     0.00224,     -0.0947
         2.3,      0.6777,     0.01145,     0.00228,     -0.0947
         2.4,      0.6887,     0.01148,     0.00232,     -0.0946
         2.5,      0.6996,     0.01152,     0.00236,     -0.0946
         2.6,      0.7106,     0.01156,      0.0024,     -0.0946
