st5
Re        5e+05
M            0
N            1
VACC            0 VACCflag 1
XTR         0.05         0.05 XTRflag 1
alpha,cl,cd,cdp,cm
         -20,     -0.6225,     0.24751,     0.24244,      0.0277
       -19.9,     -0.6191,     0.24617,      0.2411,      0.0269
       -19.8,     -0.6157,     0.24483,     0.23975,      0.0261
       -19.7,     -0.6123,     0.24349,     0.23841,      0.0254
       -19.6,      -0.609,     0.24215,     0.23706,      0.0246
       -19.5,     -0.6056,     0.24081,     0.23571,      0.0239
       -19.4,     -0.6023,     0.23946,     0.23435,      0.0231
       -19.3,     -0.5989,     0.23812,       0.233,      0.0223
       -19.2,     -0.5956,     0.23677,     0.23164,      0.0216
       -19.1,     -0.5923,     0.23542,     0.23029,      0.0209
         -19,      -0.589,     0.23407,     0.22893,      0.0201
       -18.9,     -0.5857,     0.23271,     0.22757,      0.0194
       -18.8,     -0.5824,     0.23135,      0.2262,      0.0186
       -18.7,     -0.5791,     0.22999,     0.22483,      0.0179
       -18.6,     -0.5758,     0.22861,     0.22345,      0.0172
       -18.5,     -0.5725,     0.22724,     0.22208,      0.0165
       -18.4,     -0.5692,     0.22586,     0.22068,      0.0157
       -18.3,     -0.5659,     0.22447,     0.21929,       0.015
       -18.2,     -0.5627,     0.22308,      0.2179,      0.0143
       -18.1,     -0.5594,      0.2217,     0.21651,      0.0136
         -18,     -0.5562,     0.22031,     0.21511,      0.0129
       -17.9,      -0.553,     0.21891,     0.21371,      0.0122
       -17.8,     -0.5497,     0.21752,     0.21231,      0.0115
       -17.7,     -0.5465,     0.21613,     0.21092,      0.0108
       -17.6,     -0.5433,     0.21474,     0.20952,      0.0101
       -17.5,     -0.5402,     0.21334,     0.20812,      0.0094
       -17.4,      -0.537,     0.21195,     0.20672,      0.0087
       -17.3,     -0.5338,     0.21055,     0.20532,       0.008
       -17.2,     -0.5307,     0.20916,     0.20392,      0.0074
       -17.1,     -0.5276,     0.20777,     0.20253,      0.0067
         -17,     -0.5245,     0.20639,     0.20114,       0.006
       -16.9,     -0.5214,       0.205,     0.19974,      0.0053
       -16.8,     -0.5183,     0.20362,     0.19836,      0.0047
       -16.7,     -0.5152,     0.20225,     0.19698,       0.004
       -16.6,     -0.5121,     0.20088,     0.19561,      0.0034
       -16.5,      -0.509,     0.19953,     0.19425,      0.0027
       -16.4,      -0.506,     0.19817,     0.19289,      0.0021
       -16.3,     -0.5029,     0.19683,     0.19154,      0.0015
       -16.2,     -0.4999,     0.19549,      0.1902,      0.0008
       -16.1,     -0.4969,     0.19417,     0.18887,      0.0002
         -16,     -0.4939,     0.19285,     0.18754,     -0.0004
       -15.9,     -0.4908,     0.19153,     0.18623,      -0.001
       -15.8,     -0.4878,     0.19023,     0.18492,     -0.0016
       -15.7,     -0.4848,     0.18893,     0.18361,     -0.0022
       -15.6,     -0.4818,     0.18763,     0.18231,     -0.0028
       -15.5,     -0.4788,     0.18634,     0.18101,     -0.0034
       -15.4,     -0.4758,     0.18505,     0.17971,      -0.004
       -15.3,     -0.4728,     0.18375,     0.17841,     -0.0046
       -15.2,     -0.4697,     0.18246,     0.17712,     -0.0052
       -15.1,     -0.4667,     0.18117,     0.17582,     -0.0058
         -15,     -0.4637,     0.17989,     0.17453,     -0.0064
       -14.9,     -0.4607,      0.1786,     0.17325,      -0.007
       -14.8,     -0.4577,     0.17733,     0.17196,     -0.0076
       -14.7,     -0.4547,     0.17605,     0.17068,     -0.0082
       -14.6,     -0.4517,     0.17477,      0.1694,     -0.0087
       -14.5,     -0.4488,      0.1735,     0.16812,     -0.0093
       -14.4,     -0.4458,     0.17223,     0.16685,     -0.0099
       -14.3,     -0.4429,     0.17096,     0.16558,     -0.0104
       -14.2,     -0.4399,     0.16969,     0.16431,      -0.011
       -14.1,      -0.437,     0.16843,     0.16304,     -0.0115
         -14,     -0.4341,     0.16717,     0.16177,     -0.0121
       -13.9,     -0.4312,     0.16591,      0.1605,     -0.0126
       -13.8,     -0.4284,     0.16465,     0.15924,     -0.0131
       -13.7,     -0.4255,     0.16339,     0.15798,     -0.0137
       -13.6,     -0.4227,     0.16214,     0.15672,     -0.0142
       -13.5,     -0.4198,     0.16089,     0.15547,     -0.0147
       -13.4,      -0.417,     0.15963,     0.15421,     -0.0153
       -13.3,     -0.4141,     0.15837,     0.15294,     -0.0158
