st6
Re        1e+05
M            0
N            1
VACC            0 VACCflag 1
XTR         0.05         0.05 XTRflag 1
alpha,cl,cd,cdp,cm
         -20,     -0.6323,     0.25156,      0.2435,      0.0269
       -19.9,     -0.6289,     0.25029,     0.24222,      0.0261
       -19.8,     -0.6255,     0.24902,     0.24093,      0.0254
       -19.7,     -0.6221,     0.24775,     0.23965,      0.0246
       -19.6,     -0.6187,     0.24647,     0.23836,      0.0239
       -19.5,     -0.6153,      0.2452,     0.23708,      0.0231
       -19.4,     -0.6119,     0.24392,      0.2358,      0.0224
       -19.3,     -0.6085,     0.24264,     0.23451,      0.0216
       -19.2,     -0.6051,     0.24136,     0.23322,      0.0209
       -19.1,     -0.6018,     0.24008,     0.23194,      0.0201
         -19,     -0.5984,      0.2388,     0.23065,      0.0194
       -18.9,      -0.595,     0.23752,     0.22936,      0.0187
       -18.8,     -0.5916,     0.23623,     0.22806,      0.0179
       -18.7,     -0.5883,     0.23494,     0.22677,      0.0172
       -18.6,     -0.5849,     0.23365,     0.22547,      0.0165
       -18.5,     -0.5816,     0.23236,     0.22418,      0.0158
       -18.4,     -0.5782,     0.23107,     0.22288,      0.0151
       -18.3,     -0.5749,     0.22977,     0.22157,      0.0144
       -18.2,     -0.5715,     0.22848,     0.22027,      0.0137
       -18.1,     -0.5682,     0.22717,     0.21895,       0.013
         -18,     -0.5648,     0.22586,     0.21764,      0.0123
       -17.9,     -0.5615,     0.22455,     0.21633,      0.0116
       -17.8,     -0.5582,     0.22324,     0.21501,      0.0109
       -17.7,     -0.5549,     0.22193,     0.21369,      0.0102
       -17.6,     -0.5516,     0.22062,     0.21236,      0.0095
       -17.5,     -0.5483,     0.21931,     0.21105,      0.0088
       -17.4,      -0.545,     0.21799,     0.20972,      0.0082
       -17.3,     -0.5417,     0.21667,      0.2084,      0.0075
       -17.2,     -0.5385,     0.21536,     0.20708,      0.0068
       -17.1,     -0.5352,     0.21404,     0.20576,      0.0062
         -17,      -0.532,     0.21272,     0.20443,      0.0055
       -16.9,     -0.5287,      0.2114,      0.2031,      0.0048
       -16.8,     -0.5255,     0.21008,     0.20178,      0.0042
       -16.7,     -0.5223,     0.20875,     0.20045,      0.0035
       -16.6,     -0.5191,     0.20743,     0.19912,      0.0029
       -16.5,     -0.5159,     0.20611,     0.19779,      0.0023
       -16.4,     -0.5127,     0.20479,     0.19645,      0.0016
       -16.3,     -0.5096,     0.20346,     0.19512,       0.001
       -16.2,     -0.5064,     0.20214,     0.19378,      0.0004
       -16.1,     -0.5033,     0.20082,     0.19245,     -0.0003
         -16,     -0.5002,     0.19949,     0.19112,     -0.0009
       -15.9,     -0.4971,     0.19817,     0.18979,     -0.0015
       -15.8,      -0.494,     0.19684,     0.18846,     -0.0021
       -15.7,      -0.491,     0.19552,     0.18713,     -0.0027
       -15.6,     -0.4879,      0.1942,      0.1858,     -0.0033
       -15.5,     -0.4849,     0.19287,     0.18447,     -0.0039
       -15.4,     -0.4819,     0.19155,     0.18314,     -0.0045
       -15.3,     -0.4789,     0.19023,     0.18181,      -0.005
       -15.2,     -0.4759,      0.1889,     0.18049,     -0.0056
       -15.1,     -0.4729,     0.18758,     0.17915,     -0.0062
         -15,       -0.47,     0.18625,     0.17782,     -0.0068
       -14.9,      -0.467,     0.18492,     0.17649,     -0.0074
       -14.8,      -0.464,     0.18359,     0.17515,     -0.0079
       -14.7,     -0.4611,     0.18226,     0.17381,     -0.0085
       -14.6,     -0.4582,     0.18094,     0.17248,     -0.0091
       -14.5,     -0.4552,     0.17961,     0.17115,     -0.0096
       -14.4,     -0.4524,     0.17828,     0.16982,     -0.0102
       -14.3,     -0.4495,     0.17695,     0.16849,     -0.0107
       -14.2,     -0.4466,     0.17563,     0.16716,     -0.0113
       -14.1,     -0.4437,     0.17431,     0.16584,     -0.0118
         -14,     -0.4409,     0.17299,     0.16451,     -0.0123
       -13.9,     -0.4381,     0.17167,     0.16319,     -0.0129
       -13.8,     -0.4353,     0.17035,     0.16187,     -0.0134
       -13.7,     -0.4325,     0.16904,     0.16056,     -0.0139
       -13.6,     -0.4297,     0.16773,     0.15925,     -0.0145
       -13.5,     -0.4269,     0.16642,     0.15794,      -0.015
       -13.4,     -0.4242,     0.16512,     0.15663,     -0.0155
       -13.3,     -0.4214,     0.16382,     0.15533,      -0.016
       -13.2,     -0.4187,     0.16252,     0.15403,     -0.0165
       -13.1,     -0.4159,     0.16122,     0.15272,      -0.017
         -13,     -0.4131,     0.15992,     0.15142,     -0.0175
       -12.9,     -0.4104,     0.15862,     0.15011,      -0.018
       -12.8,     -0.4076,     0.15733,     0.14882,     -0.0185
       -12.7,     -0.4048,     0.15604,     0.14753,      -0.019
       -12.6,     -0.4021,     0.15475,     0.14624,     -0.0195
       -12.5,     -0.3993,     0.15347,     0.14496,       -0.02
       -12.4,     -0.3966,      0.1522,     0.14368,     -0.0205
       -12.3,     -0.3939,     0.15092,     0.14241,      -0.021
       -12.2,     -0.3911,     0.14965,     0.14114,     -0.0215
       -12.1,     -0.3884,     0.14838,     0.13987,      -0.022
         -12,     -0.3857,     0.14712,      0.1386,     -0.0225
       -11.9,      -0.383,     0.14586,     0.13734,      -0.023
       -11.8,     -0.3803,     0.14459,     0.13608,     -0.0235
       -11.7,     -0.3797,     0.14222,     0.13374,     -0.0241
       -11.6,     -0.3774,     0.14073,     0.13226,     -0.0247
       -11.5,     -0.3743,     0.13966,     0.13119,     -0.0252
       -11.4,     -0.3713,     0.13855,     0.13008,     -0.0257
       -11.3,     -0.3684,     0.13737,      0.1289,     -0.0262
       -11.2,     -0.3657,     0.13614,     0.12766,     -0.0267
       -11.1,      -0.363,     0.13487,      0.1264,     -0.0272
         -11,     -0.3604,     0.13359,     0.12512,     -0.0276
       -10.9,     -0.3577,     0.13233,     0.12386,     -0.0281
       -10.8,     -0.3551,     0.13107,      0.1226,     -0.0286
       -10.6,     -0.3498,     0.12858,     0.12009,     -0.0296
       -10.5,     -0.3471,     0.12733,     0.11885,       -0.03
       -10.4,     -0.3444,     0.12608,      0.1176,     -0.0305
       -10.3,     -0.3417,     0.12484,     0.11636,      -0.031
       -10.2,      -0.339,      0.1236,     0.11512,     -0.0315
