st9
Re        5e+05
M            0
N            1
VACC            0 VACCflag 1
XTR         0.05         0.05 XTRflag 1
alpha,cl,cd,cdp,cm
        -7.6,     -0.4219,     0.02477,      0.0183,     -0.0889
        -7.5,     -0.4117,     0.02286,     0.01612,     -0.0899
        -7.4,     -0.4011,      0.0218,     0.01488,     -0.0904
        -7.3,     -0.3905,       0.021,     0.01392,     -0.0907
        -7.2,     -0.3798,     0.02034,     0.01312,      -0.091
        -7.1,     -0.3691,     0.01978,     0.01244,     -0.0912
          -7,     -0.3582,     0.01929,     0.01182,     -0.0915
        -6.9,     -0.3474,     0.01883,     0.01125,     -0.0916
        -6.8,     -0.3365,      0.0184,     0.01072,     -0.0918
        -6.7,     -0.3255,       0.018,     0.01022,      -0.092
        -6.6,     -0.3146,     0.01763,     0.00975,     -0.0921
        -6.5,     -0.3036,     0.01729,     0.00932,     -0.0922
        -6.4,     -0.2926,     0.01699,     0.00893,     -0.0923
        -6.3,     -0.2816,      0.0167,     0.00855,     -0.0925
        -6.2,     -0.2705,     0.01643,     0.00821,     -0.0926
        -6.1,     -0.2595,     0.01618,     0.00787,     -0.0926
          -6,     -0.2484,     0.01594,     0.00757,     -0.0927
        -5.9,     -0.2373,     0.01572,     0.00727,     -0.0928
        -5.8,     -0.2262,     0.01551,       0.007,     -0.0929
        -5.7,     -0.2151,     0.01531,     0.00673,     -0.0929
        -5.6,      -0.204,     0.01512,     0.00648,      -0.093
        -5.5,     -0.1929,     0.01495,     0.00625,     -0.0931
        -5.4,     -0.1817,     0.01478,     0.00602,     -0.0931
        -5.3,     -0.1706,     0.01461,     0.00578,     -0.0932
        -5.2,     -0.1595,     0.01447,     0.00558,     -0.0932
        -5.1,     -0.1483,     0.01433,     0.00539,     -0.0933
          -5,     -0.1372,     0.01419,     0.00521,     -0.0933
        -4.9,     -0.1261,     0.01407,     0.00504,     -0.0934
        -4.8,     -0.1149,     0.01395,     0.00487,     -0.0934
        -4.7,     -0.1038,     0.01383,     0.00471,     -0.0934
        -4.6,     -0.0926,     0.01372,     0.00456,     -0.0935
        -4.5,     -0.0815,     0.01362,     0.00442,     -0.0935
        -4.4,     -0.0703,     0.01352,     0.00428,     -0.0935
        -4.3,     -0.0591,     0.01342,     0.00414,     -0.0936
        -4.2,      -0.048,     0.01334,     0.00401,     -0.0936
        -4.1,     -0.0368,     0.01325,     0.00389,     -0.0936
          -4,     -0.0257,     0.01317,     0.00377,     -0.0937
        -3.9,     -0.0145,     0.01309,     0.00366,     -0.0937
        -3.8,     -0.0033,     0.01302,     0.00356,     -0.0937
        -3.7,      0.0078,     0.01294,     0.00346,     -0.0938
        -3.6,       0.019,     0.01288,     0.00336,     -0.0938
        -3.5,      0.0301,     0.01281,     0.00327,     -0.0938
        -3.4,      0.0413,     0.01275,     0.00318,     -0.0938
        -3.3,      0.0524,      0.0127,      0.0031,     -0.0938
        -3.2,      0.0636,     0.01264,     0.00302,     -0.0939
        -3.1,      0.0748,      0.0126,     0.00285,     -0.0939
          -3,       0.086,     0.01255,     0.00277,     -0.0939
        -2.9,      0.0971,      0.0125,     0.00271,     -0.0939
        -2.8,      0.1083,     0.01246,     0.00264,     -0.0939
        -2.7,      0.1194,     0.01241,     0.00258,     -0.0939
        -2.6,      0.1306,     0.01237,     0.00252,      -0.094
        -2.5,      0.1417,     0.01232,     0.00245,      -0.094
        -2.4,      0.1529,     0.01227,     0.00239,      -0.094
        -2.3,       0.164,     0.01225,     0.00235,      -0.094
        -2.2,      0.1752,     0.01221,      0.0023,      -0.094
        -2.1,      0.1863,     0.01217,     0.00225,      -0.094
