st7
Re        4e+05
M            0
N            1
VACC            0 VACCflag 1
XTR         0.05         0.05 XTRflag 1
alpha,cl,cd,cdp,cm
        -5.8,     -0.1092,     0.02173,     0.01429,     -0.1209
        -5.7,     -0.0962,     0.02004,     0.01232,     -0.1221
        -5.6,     -0.0841,     0.01914,     0.01123,     -0.1227
        -5.5,     -0.0723,     0.01847,     0.01039,     -0.1232
        -5.4,     -0.0606,      0.0179,     0.00966,     -0.1236
        -5.3,     -0.0491,     0.01746,     0.00909,     -0.1239
        -5.2,     -0.0376,     0.01707,     0.00859,     -0.1241
        -5.1,     -0.0262,     0.01672,     0.00814,     -0.1243
          -5,     -0.0148,     0.01642,     0.00773,     -0.1245
        -4.9,     -0.0034,     0.01614,     0.00736,     -0.1247
        -4.8,      0.0079,     0.01588,     0.00702,     -0.1248
        -4.7,      0.0192,     0.01565,      0.0067,      -0.125
        -4.6,      0.0305,     0.01544,     0.00641,     -0.1251
        -4.5,      0.0418,     0.01524,     0.00613,     -0.1252
        -4.4,       0.053,     0.01506,     0.00588,     -0.1253
        -4.3,      0.0643,     0.01489,     0.00563,     -0.1254
        -4.2,      0.0755,     0.01473,      0.0054,     -0.1254
        -4.1,      0.0867,     0.01458,     0.00519,     -0.1255
          -4,      0.0979,     0.01445,     0.00499,     -0.1256
        -3.9,      0.1091,     0.01432,     0.00481,     -0.1256
        -3.8,      0.1203,      0.0142,     0.00463,     -0.1257
        -3.7,      0.1315,     0.01409,     0.00447,     -0.1257
        -3.6,      0.1427,     0.01399,     0.00431,     -0.1258
        -3.5,      0.1538,      0.0139,     0.00416,     -0.1258
        -3.4,       0.165,     0.01381,     0.00402,     -0.1259
        -3.3,      0.1761,     0.01373,     0.00389,     -0.1259
        -3.2,      0.1873,     0.01365,     0.00363,     -0.1259
        -3.1,      0.1985,     0.01357,     0.00352,     -0.1259
          -3,      0.2096,      0.0135,     0.00342,     -0.1259
        -2.9,      0.2207,     0.01343,     0.00331,      -0.126
        -2.8,      0.2318,     0.01337,     0.00321,      -0.126
