st8
Re        8e+05
M            0
N            1
VACC            0 VACCflag 1
XTR         0.05         0.05 XTRflag 1
alpha,cl,cd,cdp,cm
         -20,         nan,         nan,         nan,         nan
       -19.9,         nan,         nan,         nan,         nan
       -19.8,         nan,         nan,         nan,         nan
       -19.7,           0,         nan,         nan,           0
       -19.6,     -0.6872,     0.25139,     0.24705,      0.0409
       -19.5,     -0.6839,     0.25004,     0.24569,      0.0401
       -19.4,     -0.6805,     0.24868,     0.24432,      0.0393
       -19.3,     -0.6772,     0.24732,     0.24296,      0.0386
       -19.2,     -0.6739,     0.24597,      0.2416,      0.0378
       -19.1,     -0.6706,     0.24461,     0.24023,      0.0371
         -19,     -0.6673,     0.24325,     0.23887,      0.0363
       -18.9,      -0.664,      0.2419,     0.23751,      0.0356
       -18.8,     -0.6607,     0.24054,     0.23615,      0.0348
       -18.7,     -0.6574,     0.23918,     0.23478,      0.0341
       -18.6,     -0.6541,     0.23782,     0.23342,      0.0334
       -18.5,     -0.6509,     0.23646,     0.23205,      0.0326
       -18.4,     -0.6476,      0.2351,     0.23068,      0.0319
       -18.3,     -0.6444,     0.23373,     0.22931,      0.0312
       -18.2,     -0.6411,     0.23236,     0.22793,      0.0304
       -18.1,     -0.6379,     0.23098,     0.22655,      0.0297
         -18,     -0.6346,     0.22959,     0.22515,       0.029
       -17.9,     -0.6313,      0.2282,     0.22375,      0.0283
       -17.8,     -0.6281,      0.2268,     0.22235,      0.0276
       -17.7,     -0.6249,      0.2254,     0.22094,      0.0269
       -17.6,     -0.6217,       0.224,     0.21953,      0.0262
       -17.5,     -0.6185,      0.2226,     0.21812,      0.0255
       -17.4,     -0.6153,     0.22119,     0.21671,      0.0248
       -17.3,     -0.6121,     0.21978,      0.2153,      0.0241
       -17.2,     -0.6089,     0.21837,     0.21388,      0.0234
       -17.1,     -0.6058,     0.21696,     0.21246,      0.0227
         -17,     -0.6027,     0.21554,     0.21104,       0.022
       -16.9,     -0.5995,     0.21412,     0.20962,      0.0214
       -16.8,     -0.5964,      0.2127,     0.20819,      0.0207
       -16.7,     -0.5934,     0.21127,     0.20676,        0.02
       -16.6,     -0.5903,     0.20985,     0.20533,      0.0193
       -16.5,     -0.5872,     0.20842,     0.20389,      0.0187
       -16.4,     -0.5842,     0.20699,     0.20246,       0.018
       -16.3,     -0.5812,     0.20556,     0.20102,      0.0174
       -16.2,     -0.5782,     0.20412,     0.19957,      0.0167
       -16.1,     -0.5753,     0.20268,     0.19813,      0.0161
         -16,     -0.5724,     0.20124,     0.19669,      0.0155
       -15.9,     -0.5695,      0.1998,     0.19524,      0.0148
       -15.8,     -0.5666,     0.19836,     0.19379,      0.0142
       -15.7,     -0.5637,     0.19691,     0.19235,      0.0136
       -15.6,     -0.5609,     0.19547,     0.19089,       0.013
       -15.5,     -0.5581,     0.19402,     0.18944,      0.0124
       -15.4,     -0.5554,     0.19257,     0.18799,      0.0118
       -15.3,     -0.5527,     0.19112,     0.18654,      0.0112
       -15.2,     -0.5499,     0.18966,     0.18507,      0.0106
       -15.1,     -0.5472,      0.1882,     0.18361,        0.01
         -15,     -0.5445,     0.18673,     0.18213,      0.0094
       -14.9,     -0.5418,     0.18525,     0.18065,      0.0088
       -14.8,     -0.5391,     0.18376,     0.17916,      0.0082
       -14.7,     -0.5365,     0.18228,     0.17767,      0.0076
       -14.6,     -0.5339,     0.18078,     0.17617,       0.007
       -14.5,     -0.5313,      0.1793,     0.17468,      0.0064
       -14.4,     -0.5287,      0.1778,     0.17318,      0.0059
       -14.3,     -0.5262,     0.17631,     0.17168,      0.0053
       -14.2,     -0.5237,     0.17481,     0.17018,      0.0047
       -14.1,     -0.5212,     0.17331,     0.16868,      0.0042
         -14,     -0.5188,     0.17181,     0.16718,      0.0036
       -13.9,     -0.5164,     0.17032,     0.16568,       0.003
       -13.8,      -0.514,     0.16882,     0.16418,      0.0025
       -13.7,     -0.5117,     0.16733,     0.16269,      0.0019
       -13.6,     -0.5093,     0.16585,      0.1612,      0.0014
       -13.5,      -0.507,     0.16438,     0.15973,      0.0009
       -13.4,     -0.5047,     0.16291,     0.15826,      0.0003
       -13.3,     -0.5024,     0.16145,      0.1568,     -0.0002
       -13.2,        -0.5,        0.16,     0.15533,     -0.0008
       -13.1,     -0.4976,     0.15854,     0.15388,     -0.0013
         -13,     -0.4952,      0.1571,     0.15244,     -0.0019
       -12.9,     -0.4928,     0.15568,     0.15101,     -0.0024
       -12.8,     -0.4904,     0.15426,     0.14959,     -0.0029
       -12.7,      -0.488,     0.15286,     0.14818,     -0.0035
       -12.6,     -0.4856,     0.15146,     0.14678,      -0.004
       -12.5,     -0.4832,     0.15008,      0.1454,     -0.0045
       -12.4,     -0.4807,     0.14871,     0.14402,      -0.005
       -12.3,     -0.4783,     0.14735,     0.14266,     -0.0056
       -12.2,     -0.4759,     0.14599,      0.1413,     -0.0061
       -12.1,     -0.4735,     0.14465,     0.13996,     -0.0066
         -12,     -0.4711,     0.14332,     0.13862,     -0.0071
       -11.9,     -0.4687,     0.14198,     0.13729,     -0.0076
       -11.8,     -0.4662,     0.14065,     0.13595,     -0.0081
       -11.7,     -0.4637,     0.13931,     0.13461,     -0.0087
       -11.6,     -0.4612,     0.13798,     0.13327,     -0.0092
       -11.5,     -0.4587,     0.13665,     0.13195,     -0.0097
       -11.4,     -0.4562,     0.13533,     0.13062,     -0.0102
       -11.3,     -0.4537,     0.13401,      0.1293,     -0.0108
