st7
Re        6e+05
M            0
N            1
VACC            0 VACCflag 1
XTR         0.05         0.05 XTRflag 1
alpha,cl,cd,cdp,cm
         -20,     -0.6621,     0.25357,     0.24886,      0.0338
       -19.9,     -0.6587,     0.25226,     0.24754,      0.0331
       -19.8,     -0.6553,     0.25094,     0.24622,      0.0323
       -19.7,     -0.6519,     0.24963,      0.2449,      0.0315
       -19.6,     -0.6496,     0.24826,     0.24352,      0.0307
       -19.5,     -0.6463,     0.24692,     0.24218,        0.03
       -19.4,      -0.643,     0.24558,     0.24084,      0.0292
       -19.3,     -0.6396,     0.24425,      0.2395,      0.0285
       -19.2,     -0.6363,     0.24292,     0.23816,      0.0277
       -19.1,      -0.633,     0.24159,     0.23683,       0.027
         -19,     -0.6296,     0.24026,     0.23548,      0.0262
       -18.9,     -0.6263,     0.23892,     0.23414,      0.0255
       -18.8,      -0.623,     0.23759,     0.23281,      0.0248
       -18.7,     -0.6197,     0.23625,     0.23146,       0.024
       -18.6,     -0.6164,     0.23491,     0.23011,      0.0233
       -18.5,     -0.6131,     0.23357,     0.22877,      0.0226
       -18.4,     -0.6098,     0.23222,     0.22741,      0.0218
       -18.3,     -0.6065,     0.23086,     0.22604,      0.0211
       -18.2,     -0.6032,      0.2295,     0.22468,      0.0204
       -18.1,     -0.5999,     0.22814,     0.22331,      0.0197
         -18,     -0.5967,     0.22677,     0.22193,       0.019
       -17.9,     -0.5934,      0.2254,     0.22056,      0.0183
       -17.8,     -0.5901,     0.22403,     0.21918,      0.0176
       -17.7,     -0.5869,     0.22265,     0.21779,      0.0169
       -17.6,     -0.5837,     0.22128,     0.21642,      0.0162
       -17.5,     -0.5804,     0.21991,     0.21504,      0.0155
       -17.4,     -0.5772,     0.21853,     0.21365,      0.0148
       -17.3,      -0.574,     0.21715,     0.21226,      0.0141
       -17.2,     -0.5708,     0.21576,     0.21087,      0.0134
       -17.1,     -0.5676,     0.21438,     0.20948,      0.0128
         -17,     -0.5645,     0.21299,     0.20809,      0.0121
       -16.9,     -0.5613,     0.21161,      0.2067,      0.0114
       -16.8,     -0.5582,     0.21022,      0.2053,      0.0108
       -16.7,     -0.5551,     0.20883,     0.20391,      0.0101
       -16.6,      -0.552,     0.20743,     0.20251,      0.0095
       -16.5,     -0.5489,     0.20604,     0.20111,      0.0088
       -16.4,     -0.5459,     0.20464,      0.1997,      0.0082
       -16.3,     -0.5428,     0.20324,      0.1983,      0.0076
       -16.2,     -0.5398,     0.20184,      0.1969,      0.0069
       -16.1,     -0.5368,     0.20044,     0.19549,      0.0063
         -16,     -0.5338,     0.19904,     0.19409,      0.0057
       -15.9,     -0.5309,     0.19764,     0.19268,      0.0051
       -15.8,      -0.528,     0.19624,     0.19127,      0.0044
       -15.7,     -0.5251,     0.19484,     0.18987,      0.0038
       -15.6,     -0.5222,     0.19344,     0.18846,      0.0032
       -15.5,     -0.5194,     0.19203,     0.18705,      0.0026
       -15.4,     -0.5165,     0.19062,     0.18563,      0.0021
       -15.3,     -0.5137,     0.18921,     0.18421,      0.0015
       -15.2,     -0.5108,     0.18778,     0.18278,      0.0009
       -15.1,      -0.508,     0.18635,     0.18135,      0.0003
         -15,     -0.5052,     0.18492,     0.17991,     -0.0003
       -14.9,     -0.5024,     0.18348,     0.17847,     -0.0009
       -14.8,     -0.4997,     0.18205,     0.17703,     -0.0015
       -14.7,     -0.4969,      0.1806,     0.17558,     -0.0021
       -14.6,     -0.4942,     0.17917,     0.17414,     -0.0026
       -14.5,     -0.4915,     0.17772,     0.17269,     -0.0032
       -14.4,     -0.4888,     0.17628,     0.17125,     -0.0038
       -14.3,     -0.4862,     0.17484,      0.1698,     -0.0043
       -14.2,     -0.4836,      0.1734,     0.16835,     -0.0049
       -14.1,      -0.481,     0.17196,     0.16691,     -0.0054
         -14,     -0.4784,     0.17052,     0.16547,      -0.006
       -13.9,     -0.4759,     0.16908,     0.16403,     -0.0065
       -13.8,     -0.4734,     0.16764,     0.16259,     -0.0071
       -13.7,     -0.4709,     0.16621,     0.16115,     -0.0076
       -13.6,     -0.4684,     0.16479,     0.15972,     -0.0081
       -13.5,      -0.466,     0.16337,      0.1583,     -0.0086
       -13.4,     -0.4635,     0.16194,     0.15687,     -0.0092
       -13.3,     -0.4609,     0.16051,     0.15544,     -0.0097
       -13.2,     -0.4584,     0.15909,     0.15402,     -0.0103
       -13.1,     -0.4559,     0.15768,      0.1526,     -0.0108
         -13,     -0.4533,     0.15628,      0.1512,     -0.0113
       -12.9,     -0.4508,     0.15489,      0.1498,     -0.0119
       -12.8,     -0.4483,     0.15351,     0.14842,     -0.0124
       -12.7,     -0.4457,     0.15214,     0.14705,     -0.0129
       -12.6,     -0.4432,     0.15078,     0.14568,     -0.0134
       -12.5,     -0.4406,     0.14944,     0.14433,     -0.0139
       -12.4,     -0.4381,      0.1481,     0.14299,     -0.0144
       -12.3,     -0.4355,     0.14677,     0.14167,      -0.015
       -12.2,      -0.433,     0.14546,     0.14035,     -0.0155
       -12.1,     -0.4305,     0.14415,     0.13904,      -0.016
         -12,     -0.4279,     0.14284,     0.13773,     -0.0165
       -11.9,     -0.4253,     0.14154,     0.13642,      -0.017
       -11.8,     -0.4226,     0.14023,     0.13512,     -0.0175
       -11.7,     -0.4199,     0.13894,     0.13381,      -0.018
       -11.6,     -0.4173,     0.13764,     0.13252,     -0.0185
       -11.5,     -0.4146,     0.13635,     0.13123,     -0.0191
       -11.4,     -0.4119,     0.13507,     0.12994,     -0.0196
       -11.3,     -0.4093,      0.1338,     0.12867,     -0.0201
       -11.2,     -0.4066,     0.13253,     0.12739,     -0.0206
       -11.1,      -0.404,     0.13126,     0.12613,     -0.0211
         -11,     -0.4013,        0.13,     0.12487,     -0.0216
       -10.9,     -0.3987,     0.12875,     0.12361,     -0.0221
       -10.8,      -0.396,      0.1275,     0.12236,     -0.0226
       -10.7,     -0.3933,     0.12624,      0.1211,     -0.0231
       -10.6,     -0.3905,     0.12498,     0.11984,     -0.0236
       -10.5,     -0.3878,     0.12373,     0.11858,     -0.0242
       -10.4,      -0.385,     0.12248,     0.11733,     -0.0247
       -10.3,     -0.3823,     0.12123,     0.11607,     -0.0252
       -10.2,     -0.3795,     0.11999,     0.11483,     -0.0257
       -10.1,     -0.3768,     0.11876,     0.11359,     -0.0262
         -10,     -0.3741,     0.11752,     0.11236,     -0.0268
        -9.9,     -0.3713,     0.11629,     0.11112,     -0.0273
        -9.8,     -0.3686,     0.11506,     0.10989,     -0.0278
        -9.7,     -0.3657,     0.11383,     0.10865,     -0.0284
        -9.6,     -0.3629,     0.11259,     0.10742,     -0.0289
        -9.5,       -0.36,     0.11136,     0.10618,     -0.0295
        -9.4,     -0.3572,     0.11014,     0.10496,       -0.03
        -9.3,     -0.3544,     0.10892,     0.10374,     -0.0306
        -9.2,     -0.3515,      0.1077,     0.10252,     -0.0311
        -9.1,     -0.3487,     0.10648,      0.1013,     -0.0317
          -9,     -0.3458,     0.10526,     0.10008,     -0.0322
        -8.9,     -0.3429,     0.10404,     0.09886,     -0.0328
        -8.8,     -0.3399,     0.10282,     0.09764,     -0.0334
        -8.7,      -0.337,      0.1016,     0.09642,      -0.034
        -8.6,      -0.334,      0.1004,     0.09522,     -0.0346
        -8.5,     -0.3311,     0.09918,       0.094,     -0.0352
        -8.4,     -0.3281,     0.09797,     0.09279,     -0.0358
        -8.3,      -0.325,     0.09675,     0.09157,     -0.0365
        -8.2,      -0.322,     0.09553,     0.09036,     -0.0371
        -8.1,      -0.319,     0.09432,     0.08914,     -0.0377
          -8,     -0.3159,     0.09311,     0.08794,     -0.0384
        -7.9,     -0.3127,     0.09189,     0.08672,     -0.0391
        -7.8,     -0.3096,     0.09068,     0.08551,     -0.0398
        -7.7,     -0.3066,     0.08948,     0.08431,     -0.0405
        -7.6,     -0.3036,     0.08829,     0.08313,     -0.0412
        -7.5,     -0.3011,     0.08716,       0.082,     -0.0418
        -7.4,     -0.2981,     0.08601,     0.08086,     -0.0426
        -7.3,     -0.2935,     0.08471,     0.07956,     -0.0439
        -7.2,     -0.2887,     0.08338,     0.07823,     -0.0452
        -7.1,     -0.2835,     0.08203,     0.07688,     -0.0466
          -7,      -0.278,     0.08066,      0.0755,      -0.048
        -6.9,     -0.2721,     0.07927,      0.0741,     -0.0496
        -6.8,      -0.266,     0.07785,     0.07268,     -0.0512
        -6.4,     -0.1708,     0.02051,      0.0137,     -0.1216
        -6.3,     -0.1586,     0.01923,     0.01221,     -0.1225
        -6.2,     -0.1469,      0.0184,      0.0112,     -0.1231
        -6.1,     -0.1353,     0.01775,     0.01042,     -0.1235
          -6,     -0.1238,     0.01723,     0.00977,     -0.1239
        -5.9,     -0.1123,     0.01677,     0.00919,     -0.1242
        -5.8,     -0.1009,     0.01638,      0.0087,     -0.1245
        -5.7,     -0.0895,     0.01602,     0.00824,     -0.1247
        -5.6,     -0.0781,     0.01571,     0.00784,     -0.1249
        -5.5,     -0.0668,     0.01542,     0.00746,     -0.1251
        -5.4,     -0.0554,     0.01515,      0.0071,     -0.1252
        -5.3,     -0.0441,      0.0149,     0.00676,     -0.1254
        -5.2,     -0.0328,     0.01468,     0.00648,     -0.1255
          -5,     -0.0102,     0.01429,     0.00595,     -0.1258
        -4.9,       0.001,     0.01411,     0.00571,     -0.1259
        -4.8,      0.0123,     0.01394,     0.00548,      -0.126
        -4.7,      0.0235,     0.01379,     0.00527,     -0.1261
        -4.6,      0.0348,     0.01365,     0.00507,     -0.1261
        -4.5,       0.046,     0.01351,     0.00488,     -0.1262
        -4.4,      0.0572,     0.01338,      0.0047,     -0.1263
        -4.3,      0.0684,     0.01327,     0.00452,     -0.1263
        -4.2,      0.0797,     0.01315,     0.00436,     -0.1264
        -4.1,      0.0909,     0.01305,     0.00421,     -0.1265
          -4,      0.1021,     0.01295,     0.00406,     -0.1265
        -3.9,      0.1133,     0.01286,     0.00393,     -0.1266
        -3.8,      0.1244,     0.01277,      0.0038,     -0.1266
        -3.7,      0.1356,     0.01269,     0.00368,     -0.1267
        -3.6,      0.1468,     0.01261,     0.00356,     -0.1267
        -3.5,       0.158,     0.01254,     0.00345,     -0.1267
        -3.4,      0.1691,     0.01247,     0.00335,     -0.1268
        -3.3,      0.1803,     0.01241,     0.00325,     -0.1268
        -3.2,      0.1915,     0.01235,     0.00305,     -0.1268
        -3.1,      0.2027,      0.0123,     0.00296,     -0.1268
          -3,      0.2138,     0.01225,     0.00288,     -0.1269
        -2.9,       0.225,      0.0122,     0.00281,     -0.1269
        -2.8,      0.2361,     0.01216,     0.00274,     -0.1269
        -2.7,      0.2472,     0.01211,     0.00267,     -0.1269
        -2.6,      0.2583,     0.01208,     0.00261,     -0.1269
        -2.5,      0.2694,     0.01204,     0.00255,     -0.1269
        -2.4,      0.2805,     0.01201,      0.0025,      -0.127
        -2.3,      0.2917,     0.01198,     0.00244,      -0.127
        -2.2,      0.3027,     0.01195,      0.0024,      -0.127
        -2.1,      0.3138,     0.01193,     0.00236,      -0.127
          -2,      0.3249,      0.0119,     0.00231,      -0.127
        -1.9,       0.336,     0.01188,     0.00227,      -0.127
        -1.8,      0.3471,     0.01186,     0.00224,      -0.127
        -1.7,      0.3582,     0.01185,      0.0022,      -0.127
        -1.6,      0.3692,     0.01182,     0.00217,      -0.127
        -1.5,      0.3803,      0.0118,     0.00214,      -0.127
        -1.4,      0.3914,     0.01175,     0.00209,     -0.1271
        -1.3,      0.4025,     0.01175,     0.00208,     -0.1271
        -1.2,      0.4136,     0.01171,     0.00205,     -0.1271
        -1.1,      0.4246,      0.0117,     0.00203,     -0.1271
          -1,      0.4357,     0.01168,     0.00202,     -0.1271
        -0.9,      0.4467,     0.01168,     0.00201,     -0.1271
        -0.8,      0.4577,     0.01169,       0.002,     -0.1271
        -0.7,      0.4687,      0.0117,       0.002,     -0.1271
        -0.6,      0.4797,      0.0117,       0.002,      -0.127
        -0.5,      0.4907,     0.01169,       0.002,      -0.127
        -0.4,      0.5017,      0.0117,       0.002,      -0.127
        -0.3,      0.5127,     0.01171,     0.00201,      -0.127
        -0.2,      0.5236,     0.01172,     0.00202,      -0.127
        -0.1,      0.5346,     0.01172,     0.00202,      -0.127
           0,      0.5456,     0.01173,     0.00204,      -0.127
         0.1,      0.5566,     0.01173,     0.00205,      -0.127
         0.2,      0.5675,     0.01175,     0.00207,      -0.127
         0.3,      0.5784,     0.01178,     0.00209,     -0.1269
         0.4,      0.5893,     0.01181,     0.00211,     -0.1269
         0.5,      0.6002,     0.01183,     0.00214,     -0.1269
         0.6,      0.6111,     0.01186,     0.00219,     -0.1268
         0.7,       0.622,      0.0119,     0.00221,     -0.1268
         0.8,      0.6328,     0.01193,     0.00223,     -0.1267
         0.9,      0.6437,     0.01196,     0.00225,     -0.1267
           1,      0.6545,     0.01199,     0.00228,     -0.1267
         1.1,      0.6654,     0.01203,     0.00231,     -0.1266
         1.2,      0.6762,     0.01206,     0.00234,     -0.1266
         1.3,       0.687,      0.0121,     0.00237,     -0.1265
         1.4,      0.6978,     0.01214,      0.0024,     -0.1265
         1.5,      0.7086,     0.01218,     0.00243,     -0.1264
         1.6,      0.7194,     0.01222,     0.00247,     -0.1264
         1.7,      0.7302,     0.01226,     0.00251,     -0.1263
         1.8,       0.741,      0.0123,     0.00255,     -0.1263
         1.9,      0.7517,     0.01234,     0.00259,     -0.1262
           2,      0.7625,     0.01239,     0.00263,     -0.1261
         2.1,      0.7732,     0.01243,     0.00267,     -0.1261
         2.2,      0.7839,     0.01248,     0.00272,      -0.126
         2.3,      0.7947,     0.01252,     0.00277,     -0.1259
         2.4,      0.8053,     0.01257,     0.00282,     -0.1259
         2.5,       0.816,     0.01262,     0.00287,     -0.1258
         2.6,      0.8267,     0.01267,     0.00292,     -0.1257
         2.7,      0.8374,     0.01272,     0.00298,     -0.1257
         2.8,       0.848,     0.01278,     0.00303,     -0.1256
         2.9,      0.8586,     0.01283,     0.00309,     -0.1255
           3,      0.8693,     0.01288,     0.00315,     -0.1254
         3.1,      0.8799,     0.01294,     0.00321,     -0.1253
         3.2,      0.8905,       0.013,     0.00328,     -0.1253
         3.3,       0.901,     0.01305,     0.00334,     -0.1252
         3.4,      0.9116,     0.01311,     0.00341,     -0.1251
         3.5,      0.9221,     0.01318,     0.00348,      -0.125
         3.6,      0.9326,     0.01324,     0.00356,     -0.1249
         3.7,      0.9431,     0.01331,     0.00363,     -0.1248
         3.8,      0.9536,     0.01338,     0.00379,     -0.1247
         3.9,      0.9641,     0.01344,     0.00387,     -0.1246
           4,      0.9746,     0.01351,     0.00395,     -0.1244
         4.1,      0.9851,     0.01357,     0.00403,     -0.1243
         4.2,      0.9955,     0.01363,     0.00411,     -0.1242
         4.3,       1.006,     0.01369,      0.0042,     -0.1241
         4.4,      1.0165,     0.01375,     0.00428,      -0.124
         4.5,      1.0269,     0.01381,     0.00436,     -0.1239
         4.6,      1.0377,     0.01383,     0.00443,     -0.1238
         4.7,      1.0474,     0.01399,     0.00456,     -0.1236
         4.8,      1.0571,     0.01417,      0.0047,     -0.1234
         4.9,      1.0664,      0.0144,     0.00489,     -0.1231
           5,      1.0759,     0.01459,     0.00505,     -0.1228
         5.1,      1.0881,     0.01439,     0.00502,      -0.123
         5.2,       1.098,     0.01451,     0.00514,     -0.1228
         5.3,      1.1077,     0.01468,     0.00529,     -0.1226
         5.4,      1.1172,     0.01485,     0.00545,     -0.1223
         5.5,      1.1268,     0.01502,     0.00561,     -0.1221
         5.6,      1.1363,      0.0152,     0.00578,     -0.1218
         5.7,      1.1455,     0.01541,     0.00597,     -0.1215
         5.8,       1.155,     0.01559,     0.00615,     -0.1212
         5.9,      1.1642,      0.0158,     0.00636,     -0.1209
           6,      1.1736,     0.01599,     0.00655,     -0.1206
         6.1,      1.1831,     0.01616,     0.00674,     -0.1204
         6.2,      1.1928,     0.01629,     0.00689,     -0.1202
         6.3,      1.2025,     0.01642,     0.00704,     -0.1199
         6.4,      1.2121,     0.01656,      0.0072,     -0.1197
         6.5,      1.2218,      0.0167,     0.00736,     -0.1194
         6.6,      1.2313,     0.01685,     0.00753,     -0.1192
         6.7,      1.2409,     0.01699,     0.00769,     -0.1189
         6.8,      1.2504,     0.01714,     0.00786,     -0.1187
         6.9,      1.2598,     0.01729,     0.00804,     -0.1184
           7,      1.2693,     0.01744,     0.00821,     -0.1181
         7.1,      1.2787,     0.01759,     0.00839,     -0.1179
