st7
Re        8e+05
M            0
N            1
VACC            0 VACCflag 1
XTR         0.05         0.05 XTRflag 1
alpha,cl,cd,cdp,cm
          -7,     -0.2335,     0.01951,     0.01307,     -0.1221
        -6.9,      -0.222,     0.01869,     0.01211,     -0.1227
        -6.8,     -0.2107,     0.01808,      0.0114,     -0.1231
        -6.7,     -0.1994,     0.01755,     0.01076,     -0.1235
        -6.6,     -0.1881,     0.01713,     0.01026,     -0.1238
        -6.5,     -0.1769,     0.01676,      0.0098,     -0.1241
        -6.4,     -0.1656,      0.0164,     0.00936,     -0.1243
        -6.3,     -0.1543,     0.01605,     0.00893,     -0.1246
        -6.2,      -0.143,      0.0157,     0.00848,     -0.1248
        -6.1,     -0.1317,     0.01543,     0.00814,      -0.125
          -6,     -0.1204,     0.01516,     0.00779,     -0.1252
        -5.9,     -0.1091,     0.01489,     0.00744,     -0.1254
        -5.8,     -0.0979,     0.01464,     0.00711,     -0.1255
        -5.7,     -0.0865,     0.01439,      0.0068,     -0.1257
        -5.6,     -0.0753,     0.01417,     0.00651,     -0.1258
        -5.5,      -0.064,     0.01397,     0.00623,     -0.1259
        -5.4,     -0.0527,     0.01377,     0.00597,     -0.1261
        -5.3,     -0.0414,     0.01358,     0.00571,     -0.1262
        -5.2,     -0.0301,     0.01342,     0.00549,     -0.1263
        -5.1,     -0.0189,     0.01326,     0.00528,     -0.1264
          -5,     -0.0076,     0.01312,     0.00508,     -0.1265
        -4.9,      0.0036,     0.01298,     0.00489,     -0.1265
        -4.8,      0.0149,     0.01285,     0.00471,     -0.1266
        -4.7,      0.0261,     0.01273,     0.00454,     -0.1267
        -4.6,      0.0373,     0.01261,     0.00438,     -0.1268
        -4.5,      0.0486,      0.0125,     0.00423,     -0.1268
        -4.4,      0.0598,      0.0124,     0.00409,     -0.1269
        -4.3,       0.071,     0.01231,     0.00394,     -0.1269
        -4.2,      0.0822,     0.01222,     0.00381,      -0.127
        -4.1,      0.0934,     0.01213,     0.00369,      -0.127
          -4,      0.1046,     0.01205,     0.00357,     -0.1271
        -3.9,      0.1158,     0.01198,     0.00346,     -0.1271
        -3.8,       0.127,     0.01191,     0.00335,     -0.1272
        -3.7,      0.1382,     0.01184,     0.00325,     -0.1272
        -3.6,      0.1494,     0.01178,     0.00316,     -0.1273
        -3.5,      0.1606,     0.01172,     0.00307,     -0.1273
        -3.4,      0.1717,     0.01167,     0.00298,     -0.1273
        -3.3,      0.1829,     0.01162,      0.0029,     -0.1274
        -3.2,      0.1942,     0.01157,     0.00272,     -0.1274
        -3.1,      0.2053,     0.01152,     0.00265,     -0.1274
          -3,      0.2165,     0.01148,     0.00258,     -0.1274
        -2.9,      0.2276,     0.01144,     0.00252,     -0.1274
        -2.8,      0.2388,      0.0114,     0.00246,     -0.1275
        -2.7,      0.2499,     0.01137,      0.0024,     -0.1275
        -2.6,      0.2611,     0.01134,     0.00235,     -0.1275
        -2.5,      0.2722,     0.01131,      0.0023,     -0.1275
        -2.4,      0.2833,     0.01128,     0.00226,     -0.1275
        -2.3,      0.2945,     0.01126,     0.00222,     -0.1276
        -2.2,      0.3056,     0.01124,     0.00218,     -0.1276
        -2.1,      0.3167,     0.01122,     0.00214,     -0.1276
          -2,      0.3278,      0.0112,     0.00211,     -0.1276
        -1.9,      0.3389,     0.01118,     0.00207,     -0.1276
        -1.8,        0.35,     0.01117,     0.00205,     -0.1276
        -1.7,      0.3611,     0.01116,     0.00202,     -0.1276
        -1.6,      0.3722,     0.01115,       0.002,     -0.1276
        -1.5,      0.3833,     0.01114,     0.00198,     -0.1276
        -1.4,      0.3943,     0.01113,     0.00196,     -0.1276
        -1.3,      0.4054,     0.01113,     0.00194,     -0.1276
        -1.2,      0.4165,     0.01112,     0.00192,     -0.1276
        -1.1,      0.4276,     0.01111,      0.0019,     -0.1276
          -1,      0.4387,     0.01107,     0.00188,     -0.1277
        -0.9,      0.4497,     0.01108,     0.00187,     -0.1277
        -0.8,      0.4608,     0.01106,     0.00186,     -0.1277
        -0.7,      0.4719,     0.01106,     0.00186,     -0.1277
        -0.6,      0.4829,     0.01106,     0.00185,     -0.1277
        -0.5,      0.4939,     0.01106,     0.00185,     -0.1277
        -0.4,       0.505,     0.01107,     0.00186,     -0.1277
        -0.3,       0.516,     0.01108,     0.00186,     -0.1277
        -0.2,       0.527,      0.0111,     0.00187,     -0.1276
        -0.1,       0.538,     0.01111,     0.00188,     -0.1276
           0,       0.549,     0.01112,     0.00189,     -0.1276
         0.1,        0.56,     0.01112,      0.0019,     -0.1276
         0.2,      0.5709,     0.01114,     0.00192,     -0.1276
         0.3,      0.5819,     0.01116,     0.00194,     -0.1276
         0.4,      0.5929,     0.01116,     0.00196,     -0.1276
         0.5,      0.6039,     0.01116,     0.00201,     -0.1276
         0.6,      0.6148,     0.01118,     0.00203,     -0.1276
         0.7,      0.6257,     0.01121,     0.00205,     -0.1275
         0.8,      0.6366,     0.01124,     0.00207,     -0.1275
         0.9,      0.6475,     0.01128,     0.00209,     -0.1275
           1,      0.6584,     0.01131,     0.00212,     -0.1274
         1.1,      0.6693,     0.01134,     0.00215,     -0.1274
         1.2,      0.6802,     0.01138,     0.00217,     -0.1273
         1.3,       0.691,     0.01141,      0.0022,     -0.1273
         1.4,      0.7019,     0.01145,     0.00223,     -0.1273
         1.5,      0.7127,     0.01148,     0.00226,     -0.1272
         1.6,      0.7236,     0.01152,      0.0023,     -0.1272
         1.7,      0.7344,     0.01156,     0.00233,     -0.1271
         1.8,      0.7452,      0.0116,     0.00237,     -0.1271
         1.9,       0.756,     0.01164,     0.00241,      -0.127
           2,      0.7668,     0.01168,     0.00245,      -0.127
         2.1,      0.7776,     0.01172,     0.00249,     -0.1269
         2.2,      0.7884,     0.01177,     0.00253,     -0.1269
         2.3,      0.7991,     0.01181,     0.00258,     -0.1268
         2.4,      0.8099,     0.01186,     0.00262,     -0.1268
         2.5,      0.8206,      0.0119,     0.00267,     -0.1267
         2.6,      0.8313,     0.01195,     0.00272,     -0.1266
         2.7,       0.842,       0.012,     0.00277,     -0.1266
         2.8,      0.8527,     0.01205,     0.00282,     -0.1265
         2.9,      0.8634,      0.0121,     0.00288,     -0.1264
           3,      0.8741,     0.01215,     0.00293,     -0.1264
         3.1,      0.8848,      0.0122,     0.00299,     -0.1263
         3.2,      0.8954,     0.01225,     0.00305,     -0.1262
         3.3,      0.9061,     0.01231,     0.00311,     -0.1261
         3.4,      0.9167,     0.01236,     0.00317,     -0.1261
         3.5,      0.9273,     0.01241,     0.00324,      -0.126
         3.6,      0.9379,     0.01247,      0.0033,     -0.1259
         3.7,      0.9485,     0.01253,     0.00337,     -0.1258
         3.8,      0.9591,     0.01258,     0.00351,     -0.1257
         3.9,      0.9697,     0.01264,     0.00358,     -0.1256
           4,      0.9803,     0.01269,     0.00365,     -0.1255
         4.1,      0.9909,     0.01274,     0.00372,     -0.1255
         4.2,      1.0018,     0.01274,     0.00376,     -0.1254
         4.3,      1.0116,     0.01292,      0.0039,     -0.1252
         4.4,       1.021,     0.01315,     0.00406,     -0.1249
         4.6,      1.0396,     0.01364,     0.00446,     -0.1243
         4.7,      1.0497,     0.01376,     0.00458,     -0.1241
         4.8,      1.0599,     0.01385,     0.00468,      -0.124
         4.9,      1.0701,     0.01394,     0.00478,     -0.1238
           5,      1.0803,     0.01404,     0.00489,     -0.1237
         5.1,      1.0914,     0.01398,      0.0049,     -0.1237
         5.2,      1.1018,     0.01404,     0.00498,     -0.1236
         5.3,      1.1118,     0.01417,     0.00511,     -0.1234
         5.4,      1.1214,     0.01435,     0.00528,     -0.1232
         5.5,      1.1312,      0.0145,     0.00543,     -0.1229
         5.6,       1.141,     0.01463,     0.00557,     -0.1227
         5.7,       1.151,     0.01474,     0.00569,     -0.1226
         5.8,       1.161,     0.01485,     0.00582,     -0.1224
         5.9,      1.1709,     0.01496,     0.00595,     -0.1222
           6,      1.1809,     0.01508,     0.00608,      -0.122
         6.1,      1.1907,     0.01521,     0.00623,     -0.1218
         6.2,      1.2005,     0.01533,     0.00637,     -0.1216
         6.3,      1.2104,     0.01545,     0.00651,     -0.1214
         6.4,      1.2201,     0.01558,     0.00665,     -0.1211
         6.5,      1.2299,     0.01571,      0.0068,     -0.1209
         6.6,      1.2396,     0.01584,     0.00694,     -0.1207
         6.7,      1.2493,     0.01597,      0.0071,     -0.1205
         6.8,      1.2589,     0.01611,     0.00725,     -0.1202
         6.9,      1.2685,     0.01624,     0.00741,       -0.12
           7,      1.2781,     0.01638,     0.00757,     -0.1198
         7.1,      1.2877,     0.01652,     0.00773,     -0.1195
         7.2,      1.2971,     0.01667,      0.0079,     -0.1192
         7.3,      1.3066,     0.01682,     0.00807,      -0.119
         7.4,       1.316,     0.01697,     0.00824,     -0.1187
         7.5,      1.3254,     0.01712,     0.00842,     -0.1184
         7.6,      1.3347,     0.01728,      0.0086,     -0.1181
         7.7,      1.3439,     0.01745,      0.0088,     -0.1178
         7.8,      1.3531,     0.01762,     0.00899,     -0.1175
         7.9,      1.3623,     0.01778,     0.00918,     -0.1172
           8,      1.3714,     0.01796,     0.00938,     -0.1169
         8.1,      1.3804,     0.01813,     0.00958,     -0.1166
         8.2,      1.3895,     0.01831,     0.00979,     -0.1162
         8.3,      1.3984,     0.01849,     0.00999,     -0.1159
         8.4,      1.4073,     0.01868,     0.01021,     -0.1155
         8.5,      1.4162,     0.01886,     0.01042,     -0.1152
         8.6,       1.425,     0.01906,     0.01064,     -0.1148
         8.7,      1.4337,     0.01925,     0.01087,     -0.1144
         8.8,      1.4424,     0.01945,      0.0111,     -0.1141
         8.9,       1.451,     0.01966,     0.01133,     -0.1137
           9,      1.4595,     0.01986,     0.01157,     -0.1133
         9.1,      1.4679,     0.02008,     0.01182,     -0.1128
         9.2,      1.4763,      0.0203,     0.01207,     -0.1124
         9.3,      1.4846,     0.02052,     0.01232,      -0.112
         9.4,      1.4929,     0.02074,     0.01258,     -0.1115
         9.5,      1.5011,     0.02097,     0.01284,     -0.1111
         9.6,      1.5091,     0.02121,     0.01311,     -0.1106
         9.7,      1.5171,     0.02144,     0.01339,     -0.1101
         9.8,       1.525,     0.02168,     0.01366,     -0.1096
         9.9,      1.5328,     0.02193,     0.01395,     -0.1091
          10,      1.5406,     0.02218,     0.01424,     -0.1086
        10.1,      1.5482,     0.02244,     0.01453,      -0.108
        10.2,      1.5557,     0.02271,     0.01483,     -0.1075
        10.3,      1.5631,     0.02297,     0.01514,     -0.1069
        10.4,      1.5703,     0.02324,     0.01545,     -0.1063
        10.5,      1.5775,     0.02352,     0.01576,     -0.1057
        10.6,      1.5845,     0.02381,     0.01609,     -0.1051
        10.7,      1.5914,      0.0241,     0.01642,     -0.1044
        10.8,      1.5982,     0.02439,     0.01675,     -0.1038
        10.9,      1.6048,      0.0247,      0.0171,     -0.1031
          11,      1.6112,     0.02501,     0.01746,     -0.1024
        11.1,      1.6174,     0.02532,     0.01781,     -0.1016
        11.2,      1.6234,     0.02564,     0.01818,     -0.1008
        11.3,      1.6292,     0.02596,     0.01854,        -0.1
        11.4,      1.6346,      0.0263,     0.01892,     -0.0991
        11.5,      1.6399,     0.02664,      0.0193,     -0.0982
        11.6,      1.6444,     0.02698,     0.01969,     -0.0972
        11.7,      1.6476,     0.02731,     0.02007,     -0.0959
        11.8,       1.651,     0.02766,     0.02046,     -0.0947
        11.9,      1.6549,     0.02803,     0.02088,     -0.0936
          12,      1.6589,     0.02841,     0.02131,     -0.0925
        12.1,      1.6627,     0.02881,     0.02176,     -0.0914
        12.2,      1.6664,     0.02923,     0.02222,     -0.0903
        12.3,      1.6699,     0.02965,      0.0227,     -0.0893
        12.4,      1.6734,     0.03009,     0.02318,     -0.0882
        12.5,      1.6766,     0.03054,     0.02368,     -0.0871
        12.6,      1.6796,     0.03101,     0.02421,      -0.086
        12.7,      1.6824,      0.0315,     0.02475,     -0.0849
        12.8,      1.6852,     0.03201,      0.0253,     -0.0839
        12.9,      1.6879,     0.03252,     0.02587,     -0.0828
          13,      1.6906,     0.03304,     0.02644,     -0.0818
        13.1,      1.6931,     0.03359,     0.02704,     -0.0807
        13.2,      1.6954,     0.03415,     0.02766,     -0.0797
        13.3,      1.6972,     0.03475,     0.02831,     -0.0786
        13.4,      1.6986,     0.03538,       0.029,     -0.0776
        13.5,      1.7001,     0.03602,      0.0297,     -0.0765
        13.6,      1.7017,     0.03668,     0.03041,     -0.0755
        13.7,      1.7031,     0.03735,     0.03114,     -0.0746
        13.8,      1.7042,     0.03804,      0.0319,     -0.0736
        13.9,      1.7047,     0.03879,      0.0327,     -0.0726
          14,      1.7047,     0.03959,     0.03356,     -0.0716
        14.1,       1.705,     0.04039,     0.03442,     -0.0706
        14.2,      1.7053,     0.04121,      0.0353,     -0.0697
        14.3,      1.7055,     0.04206,     0.03621,     -0.0689
        14.4,      1.7048,       0.043,      0.0372,      -0.068
        14.5,      1.7038,     0.04397,     0.03824,     -0.0671
        14.6,       1.703,     0.04495,     0.03928,     -0.0663
        14.7,      1.7021,     0.04596,     0.04035,     -0.0656
        14.8,      1.7005,     0.04704,     0.04149,     -0.0648
        14.9,      1.6982,     0.04821,     0.04272,     -0.0641
          15,      1.6964,     0.04937,     0.04395,     -0.0635
        15.1,      1.6945,     0.05058,     0.04522,     -0.0629
        15.2,      1.6918,     0.05189,     0.04659,     -0.0624
        15.3,      1.6885,      0.0533,     0.04807,      -0.062
        15.4,      1.6855,     0.05471,     0.04955,     -0.0616
        15.5,      1.6825,     0.05616,     0.05106,     -0.0612
        15.6,      1.6781,     0.05782,     0.05279,      -0.061
        15.7,       1.674,     0.05946,     0.05449,     -0.0609
        15.8,      1.6696,     0.06117,     0.05627,     -0.0608
        15.9,       1.664,     0.06309,     0.05826,     -0.0608
          16,      1.6588,     0.06502,     0.06026,     -0.0609
        16.1,      1.6533,     0.06707,     0.06237,     -0.0612
        16.2,      1.6468,     0.06935,     0.06472,     -0.0616
        16.3,      1.6407,     0.07162,     0.06706,     -0.0621
        16.4,      1.6333,     0.07423,     0.06974,     -0.0629
        16.5,      1.6263,     0.07682,      0.0724,     -0.0637
