st4
Re        4e+05
M            0
N            1
VACC            0 VACCflag 1
XTR         0.05         0.05 XTRflag 1
alpha,cl,cd,cdp,cm
         -20,      -0.624,     0.24591,     0.24052,      0.0331
       -19.9,     -0.6206,     0.24458,     0.23918,      0.0323
       -19.8,     -0.6172,     0.24324,     0.23783,      0.0315
       -19.7,     -0.6138,      0.2419,     0.23649,      0.0308
       -19.6,     -0.6104,     0.24055,     0.23514,        0.03
       -19.5,      -0.607,     0.23922,     0.23379,      0.0292
       -19.4,     -0.6036,     0.23787,     0.23244,      0.0285
       -19.3,     -0.6003,     0.23653,      0.2311,      0.0277
       -19.2,     -0.5969,      0.2352,     0.22975,       0.027
       -19.1,     -0.5935,     0.23386,      0.2284,      0.0262
         -19,     -0.5902,     0.23252,     0.22706,      0.0255
       -18.9,     -0.5868,     0.23119,     0.22573,      0.0247
       -18.8,     -0.5835,     0.22986,     0.22439,       0.024
       -18.7,     -0.5802,     0.22853,     0.22306,      0.0232
       -18.6,     -0.5768,     0.22721,     0.22172,      0.0225
       -18.5,     -0.5735,     0.22588,     0.22039,      0.0218
       -18.4,     -0.5702,     0.22456,     0.21906,      0.0211
       -18.3,     -0.5668,     0.22324,     0.21773,      0.0203
       -18.2,     -0.5635,     0.22191,     0.21641,      0.0196
       -18.1,     -0.5601,     0.22059,     0.21508,      0.0189
         -18,     -0.5568,     0.21927,     0.21375,      0.0182
       -17.9,     -0.5534,     0.21796,     0.21243,      0.0175
       -17.8,     -0.5501,     0.21665,     0.21112,      0.0168
       -17.7,     -0.5468,     0.21534,     0.20981,      0.0161
       -17.6,     -0.5434,     0.21404,      0.2085,      0.0154
       -17.5,     -0.5401,     0.21274,      0.2072,      0.0147
       -17.4,     -0.5368,     0.21145,      0.2059,       0.014
       -17.3,     -0.5335,     0.21016,      0.2046,      0.0133
       -17.2,     -0.5302,     0.20887,     0.20331,      0.0126
       -17.1,     -0.5269,     0.20758,     0.20202,       0.012
         -17,     -0.5236,      0.2063,     0.20073,      0.0113
       -16.9,     -0.5203,     0.20502,     0.19944,      0.0106
       -16.8,      -0.517,     0.20374,     0.19816,        0.01
       -16.7,     -0.5137,     0.20247,     0.19687,      0.0093
       -16.6,     -0.5104,     0.20119,      0.1956,      0.0087
       -16.5,     -0.5072,     0.19992,     0.19432,       0.008
       -16.4,     -0.5039,     0.19865,     0.19305,      0.0074
       -16.3,     -0.5007,     0.19738,     0.19177,      0.0067
       -16.2,     -0.4975,     0.19612,      0.1905,      0.0061
       -16.1,     -0.4942,     0.19486,     0.18923,      0.0055
         -16,      -0.491,     0.19359,     0.18797,      0.0048
       -15.9,     -0.4878,     0.19233,      0.1867,      0.0042
       -15.8,     -0.4847,     0.19107,     0.18544,      0.0036
       -15.7,     -0.4815,     0.18982,     0.18418,       0.003
       -15.6,     -0.4784,     0.18856,     0.18291,      0.0024
       -15.5,     -0.4753,      0.1873,     0.18165,      0.0018
       -15.4,     -0.4721,     0.18605,     0.18039,      0.0012
       -15.3,      -0.469,      0.1848,     0.17913,      0.0006
       -15.2,      -0.466,     0.18354,     0.17787,           0
       -15.1,     -0.4629,     0.18228,     0.17661,     -0.0006
         -15,     -0.4598,     0.18102,     0.17534,     -0.0012
       -14.9,     -0.4567,     0.17975,     0.17407,     -0.0018
       -14.8,     -0.4536,     0.17849,      0.1728,     -0.0024
       -14.7,     -0.4505,     0.17722,     0.17153,     -0.0029
       -14.6,     -0.4474,     0.17595,     0.17026,     -0.0035
       -14.5,     -0.4444,     0.17468,     0.16898,     -0.0041
       -14.4,     -0.4414,     0.17341,     0.16771,     -0.0047
       -14.3,     -0.4383,     0.17215,     0.16644,     -0.0052
       -14.2,     -0.4353,     0.17088,     0.16517,     -0.0058
       -14.1,     -0.4324,     0.16961,     0.16389,     -0.0064
         -14,     -0.4294,     0.16834,     0.16262,     -0.0069
       -13.9,     -0.4264,     0.16707,     0.16134,     -0.0075
       -13.8,     -0.4278,     0.16381,     0.15808,     -0.0082
       -13.7,     -0.4253,     0.16237,     0.15664,     -0.0088
       -13.6,     -0.4228,     0.16094,     0.15519,     -0.0094
       -13.5,     -0.4205,     0.15946,     0.15371,       -0.01
       -13.4,     -0.4182,     0.15797,     0.15222,     -0.0105
       -13.3,     -0.4158,     0.15653,     0.15077,     -0.0111
       -13.2,     -0.4132,     0.15518,     0.14942,     -0.0116
       -13.1,     -0.4105,     0.15388,     0.14811,     -0.0122
         -13,     -0.4078,     0.15257,      0.1468,     -0.0127
       -12.9,     -0.4051,     0.15125,     0.14548,     -0.0133
       -12.8,     -0.4025,     0.14994,     0.14416,     -0.0138
       -12.7,     -0.3998,     0.14862,     0.14284,     -0.0143
       -12.6,     -0.3972,     0.14731,     0.14152,     -0.0149
       -12.5,     -0.3946,     0.14599,      0.1402,     -0.0154
       -12.4,      -0.392,     0.14467,     0.13887,     -0.0159
       -12.3,     -0.3894,     0.14335,     0.13755,     -0.0164
       -12.2,     -0.3869,     0.14203,     0.13623,      -0.017
