st7
Re        9e+05
M            0
N            1
VACC            0 VACCflag 1
XTR         0.05         0.05 XTRflag 1
alpha,cl,cd,cdp,cm
          -7,     -0.2328,     0.01889,     0.01257,     -0.1226
        -6.9,     -0.2203,     0.01699,     0.01031,     -0.1238
        -6.8,     -0.2089,     0.01651,     0.00972,     -0.1242
        -6.7,     -0.1977,     0.01615,     0.00928,     -0.1244
        -6.6,     -0.1865,     0.01587,     0.00892,     -0.1246
        -6.5,     -0.1754,     0.01562,     0.00862,     -0.1248
        -6.4,     -0.1642,     0.01537,     0.00831,      -0.125
        -6.3,     -0.1529,     0.01512,     0.00799,     -0.1251
        -6.2,     -0.1417,     0.01483,     0.00762,     -0.1253
        -6.1,     -0.1305,     0.01464,     0.00737,     -0.1255
          -6,     -0.1193,     0.01444,     0.00711,     -0.1256
        -5.9,      -0.108,     0.01423,     0.00684,     -0.1257
        -5.8,     -0.0968,     0.01404,     0.00659,     -0.1259
        -5.7,     -0.0855,     0.01384,     0.00633,      -0.126
        -5.6,     -0.0743,     0.01365,     0.00608,     -0.1261
        -5.5,      -0.063,     0.01346,     0.00583,     -0.1262
        -5.4,     -0.0517,     0.01329,     0.00559,     -0.1263
        -5.3,     -0.0404,     0.01312,     0.00536,     -0.1264
        -5.2,     -0.0292,     0.01297,     0.00516,     -0.1265
        -5.1,     -0.0179,     0.01283,     0.00496,     -0.1266
          -5,     -0.0067,      0.0127,     0.00478,     -0.1267
        -4.9,      0.0046,     0.01257,     0.00461,     -0.1268
        -4.8,      0.0158,     0.01245,     0.00444,     -0.1269
        -4.7,       0.027,     0.01234,     0.00429,     -0.1269
        -4.6,      0.0383,     0.01224,     0.00414,      -0.127
        -4.5,      0.0495,     0.01214,       0.004,     -0.1271
        -4.4,      0.0607,     0.01205,     0.00387,     -0.1271
        -4.3,      0.0719,     0.01196,     0.00374,     -0.1272
        -4.2,      0.0832,     0.01187,     0.00362,     -0.1272
        -4.1,      0.0944,      0.0118,      0.0035,     -0.1273
          -4,      0.1056,     0.01172,     0.00339,     -0.1273
        -3.9,      0.1168,     0.01165,     0.00329,     -0.1274
        -3.8,       0.128,     0.01159,     0.00319,     -0.1274
        -3.7,      0.1392,     0.01153,      0.0031,     -0.1274
        -3.6,      0.1504,     0.01147,     0.00301,     -0.1275
        -3.5,      0.1616,     0.01142,     0.00293,     -0.1275
        -3.4,      0.1727,     0.01137,     0.00285,     -0.1275
        -3.3,      0.1839,     0.01132,     0.00277,     -0.1276
        -3.2,      0.1951,     0.01127,     0.00261,     -0.1276
        -3.1,      0.2063,     0.01123,     0.00254,     -0.1276
          -3,      0.2175,     0.01119,     0.00248,     -0.1276
        -2.9,      0.2286,     0.01115,     0.00242,     -0.1277
        -2.8,      0.2398,     0.01112,     0.00236,     -0.1277
        -2.7,       0.251,     0.01109,     0.00231,     -0.1277
        -2.6,      0.2621,     0.01106,     0.00226,     -0.1277
        -2.5,      0.2733,     0.01103,     0.00222,     -0.1277
        -2.4,      0.2844,     0.01101,     0.00217,     -0.1278
        -2.3,      0.2955,     0.01098,     0.00213,     -0.1278
        -2.2,      0.3067,     0.01096,      0.0021,     -0.1278
        -2.1,      0.3178,     0.01095,     0.00206,     -0.1278
          -2,      0.3289,     0.01093,     0.00203,     -0.1278
        -1.9,        0.34,     0.01091,       0.002,     -0.1278
        -1.8,      0.3511,      0.0109,     0.00198,     -0.1278
        -1.7,      0.3622,     0.01089,     0.00195,     -0.1279
        -1.6,      0.3733,     0.01088,     0.00193,     -0.1279
        -1.5,      0.3844,     0.01088,     0.00191,     -0.1279
        -1.4,      0.3955,     0.01087,      0.0019,     -0.1279
        -1.3,      0.4066,     0.01087,     0.00188,     -0.1279
        -1.2,      0.4177,     0.01086,     0.00187,     -0.1279
        -1.1,      0.4287,     0.01086,     0.00186,     -0.1279
          -1,      0.4398,     0.01085,     0.00184,     -0.1279
        -0.9,      0.4509,     0.01085,     0.00183,     -0.1279
        -0.8,       0.462,     0.01083,     0.00181,     -0.1279
        -0.7,       0.473,     0.01083,     0.00181,     -0.1279
        -0.6,      0.4841,     0.01082,     0.00181,     -0.1279
        -0.5,      0.4952,     0.01083,     0.00181,     -0.1279
        -0.4,      0.5062,     0.01083,     0.00181,     -0.1279
        -0.3,      0.5172,     0.01084,     0.00182,     -0.1279
        -0.2,      0.5282,     0.01085,     0.00182,     -0.1279
        -0.1,      0.5393,     0.01086,     0.00183,     -0.1279
           0,      0.5503,     0.01087,     0.00184,     -0.1279
         0.1,      0.5612,     0.01089,     0.00186,     -0.1279
         0.2,      0.5722,     0.01091,     0.00187,     -0.1278
         0.3,      0.5832,     0.01091,     0.00189,     -0.1278
         0.4,      0.5942,     0.01093,     0.00191,     -0.1278
         0.5,      0.6052,     0.01095,     0.00195,     -0.1278
         0.6,      0.6162,     0.01096,     0.00197,     -0.1278
         0.7,      0.6272,     0.01095,     0.00199,     -0.1278
         0.8,      0.6381,     0.01098,     0.00201,     -0.1278
         0.9,       0.649,     0.01101,     0.00203,     -0.1277
           1,      0.6599,     0.01104,     0.00206,     -0.1277
         1.1,      0.6708,     0.01108,     0.00208,     -0.1277
         1.2,      0.6817,     0.01111,     0.00211,     -0.1276
         1.3,      0.6926,     0.01114,     0.00214,     -0.1276
         1.4,      0.7035,     0.01118,     0.00217,     -0.1276
         1.5,      0.7143,     0.01121,      0.0022,     -0.1275
         1.6,      0.7252,     0.01125,     0.00223,     -0.1275
         1.7,       0.736,     0.01129,     0.00227,     -0.1274
         1.8,      0.7469,     0.01133,     0.00231,     -0.1274
         1.9,      0.7577,     0.01137,     0.00234,     -0.1273
           2,      0.7685,     0.01141,     0.00238,     -0.1273
         2.1,      0.7793,     0.01145,     0.00242,     -0.1273
         2.2,      0.7901,     0.01149,     0.00246,     -0.1272
         2.3,      0.8009,     0.01153,     0.00251,     -0.1271
         2.4,      0.8116,     0.01158,     0.00255,     -0.1271
         2.5,      0.8224,     0.01162,      0.0026,      -0.127
         2.6,      0.8331,     0.01167,     0.00264,      -0.127
         2.7,      0.8439,     0.01172,     0.00269,     -0.1269
         2.8,      0.8546,     0.01177,     0.00275,     -0.1268
         2.9,      0.8653,     0.01181,      0.0028,     -0.1268
           3,       0.876,     0.01186,     0.00285,     -0.1267
         3.1,      0.8867,     0.01191,     0.00291,     -0.1266
         3.2,      0.8974,     0.01196,     0.00296,     -0.1266
         3.3,       0.908,     0.01201,     0.00302,     -0.1265
         3.4,      0.9187,     0.01206,     0.00308,     -0.1264
         3.5,      0.9293,     0.01212,     0.00314,     -0.1264
         3.6,        0.94,     0.01217,      0.0032,     -0.1263
         3.7,      0.9506,     0.01223,     0.00327,     -0.1262
         3.8,      0.9612,     0.01228,      0.0034,     -0.1261
         3.9,      0.9718,     0.01233,     0.00347,      -0.126
           4,      0.9825,     0.01238,     0.00353,      -0.126
         4.1,       0.993,     0.01244,     0.00361,     -0.1259
         4.2,      1.0027,     0.01265,     0.00375,     -0.1256
         4.3,      1.0121,     0.01288,     0.00393,     -0.1253
         4.4,      1.0212,     0.01315,     0.00415,      -0.125
         4.5,      1.0314,     0.01327,     0.00426,     -0.1248
         4.6,      1.0417,     0.01335,     0.00435,     -0.1247
         4.7,       1.052,     0.01344,     0.00445,     -0.1246
         4.8,      1.0623,     0.01353,     0.00455,     -0.1244
         4.9,      1.0725,     0.01362,     0.00464,     -0.1243
           5,      1.0828,     0.01371,     0.00474,     -0.1242
         5.1,      1.0931,     0.01378,     0.00485,      -0.124
         5.2,      1.1034,     0.01385,     0.00493,     -0.1239
         5.3,      1.1135,     0.01397,     0.00506,     -0.1237
         5.4,      1.1235,     0.01408,     0.00518,     -0.1236
         5.5,      1.1336,     0.01418,     0.00529,     -0.1234
         5.6,      1.1437,     0.01429,     0.00541,     -0.1232
         5.7,      1.1537,     0.01439,     0.00552,     -0.1231
         5.8,      1.1638,      0.0145,     0.00565,     -0.1229
         5.9,      1.1738,     0.01461,     0.00577,     -0.1227
           6,      1.1837,     0.01472,     0.00589,     -0.1225
         6.1,      1.1936,     0.01484,     0.00604,     -0.1223
         6.2,      1.2035,     0.01496,     0.00617,     -0.1221
         6.3,      1.2134,     0.01508,     0.00631,     -0.1219
         6.4,      1.2232,      0.0152,     0.00644,     -0.1217
         6.5,       1.233,     0.01533,     0.00658,     -0.1215
         6.6,      1.2428,     0.01545,     0.00673,     -0.1213
         6.7,      1.2525,     0.01558,     0.00687,     -0.1211
         6.8,      1.2622,     0.01571,     0.00702,     -0.1208
         6.9,      1.2719,     0.01584,     0.00717,     -0.1206
           7,      1.2815,     0.01598,     0.00733,     -0.1204
         7.1,      1.2911,     0.01611,     0.00748,     -0.1201
         7.2,      1.3006,     0.01625,     0.00764,     -0.1199
         7.3,      1.3102,      0.0164,     0.00781,     -0.1196
         7.4,      1.3196,     0.01654,     0.00798,     -0.1194
         7.5,       1.329,     0.01669,     0.00815,     -0.1191
         7.6,      1.3384,     0.01685,     0.00832,     -0.1188
         7.7,      1.3477,     0.01701,     0.00851,     -0.1185
         7.8,       1.357,     0.01717,     0.00869,     -0.1182
         7.9,      1.3662,     0.01733,     0.00888,     -0.1179
           8,      1.3754,      0.0175,     0.00907,     -0.1176
         8.1,      1.3846,     0.01767,     0.00926,     -0.1173
         8.2,      1.3937,     0.01784,     0.00946,      -0.117
         8.3,      1.4027,     0.01801,     0.00966,     -0.1167
         8.4,      1.4117,     0.01819,     0.00986,     -0.1163
         8.5,      1.4206,     0.01837,     0.01007,      -0.116
         8.6,      1.4295,     0.01856,     0.01028,     -0.1156
         8.7,      1.4383,     0.01875,      0.0105,     -0.1153
         8.8,      1.4471,     0.01894,     0.01072,     -0.1149
         8.9,      1.4558,     0.01914,     0.01094,     -0.1145
           9,      1.4644,     0.01934,     0.01117,     -0.1141
         9.1,       1.473,     0.01954,     0.01141,     -0.1137
         9.2,      1.4814,     0.01975,     0.01165,     -0.1133
         9.3,      1.4899,     0.01997,     0.01189,     -0.1129
         9.4,      1.4982,     0.02018,     0.01214,     -0.1124
         9.5,      1.5065,      0.0204,     0.01239,      -0.112
         9.6,      1.5147,     0.02063,     0.01265,     -0.1115
         9.7,      1.5228,     0.02085,     0.01291,     -0.1111
         9.8,      1.5309,     0.02109,     0.01318,     -0.1106
         9.9,      1.5388,     0.02132,     0.01345,     -0.1101
          10,      1.5467,     0.02157,     0.01373,     -0.1096
        10.1,      1.5544,     0.02181,     0.01401,     -0.1091
        10.2,      1.5621,     0.02207,     0.01429,     -0.1085
        10.3,      1.5696,     0.02232,     0.01459,      -0.108
        10.4,      1.5771,     0.02258,     0.01488,     -0.1074
        10.5,      1.5844,     0.02285,     0.01519,     -0.1069
        10.6,      1.5916,     0.02312,      0.0155,     -0.1063
        10.7,      1.5987,      0.0234,     0.01581,     -0.1056
        10.8,      1.6057,     0.02368,     0.01613,      -0.105
        10.9,      1.6125,     0.02397,     0.01647,     -0.1043
          11,      1.6191,     0.02427,     0.01681,     -0.1037
        11.1,      1.6256,     0.02457,     0.01715,      -0.103
        11.2,       1.632,     0.02488,      0.0175,     -0.1022
        11.3,      1.6381,     0.02519,     0.01785,     -0.1015
        11.4,      1.6439,     0.02551,     0.01821,     -0.1007
        11.5,      1.6495,     0.02583,     0.01858,     -0.0998
        11.6,      1.6548,     0.02616,     0.01895,     -0.0989
        11.7,      1.6598,      0.0265,     0.01932,      -0.098
        11.8,      1.6634,     0.02683,      0.0197,     -0.0967
        11.9,      1.6665,     0.02716,     0.02007,     -0.0954
          12,      1.6702,     0.02752,     0.02048,     -0.0943
        12.1,      1.6742,     0.02789,      0.0209,     -0.0932
        12.2,      1.6781,     0.02828,     0.02133,     -0.0921
        12.3,      1.6818,     0.02868,     0.02178,      -0.091
        12.4,      1.6853,     0.02909,     0.02224,     -0.0899
        12.5,      1.6888,     0.02952,     0.02271,     -0.0888
        12.6,      1.6922,     0.02996,     0.02319,     -0.0878
        12.7,      1.6952,     0.03041,      0.0237,     -0.0867
        12.8,      1.6981,     0.03089,     0.02423,     -0.0856
        12.9,      1.7009,     0.03138,     0.02477,     -0.0845
          13,      1.7037,     0.03188,     0.02531,     -0.0834
        13.1,      1.7063,     0.03239,     0.02588,     -0.0824
        13.2,       1.709,     0.03292,     0.02646,     -0.0813
        13.3,      1.7115,     0.03346,     0.02705,     -0.0803
        13.4,      1.7136,     0.03403,     0.02767,     -0.0793
        13.5,       1.715,     0.03465,     0.02835,     -0.0782
