st4
Re        2e+05
M            0
N            1
VACC            0 VACCflag 1
XTR         0.05         0.05 XTRflag 1
alpha,cl,cd,cdp,cm
         -20,     -0.6213,     0.24718,     0.24069,      0.0326
       -19.9,     -0.6178,     0.24588,     0.23937,      0.0319
       -19.8,     -0.6144,     0.24457,     0.23806,      0.0311
       -19.7,     -0.6109,     0.24326,     0.23674,      0.0303
       -19.6,     -0.6075,     0.24194,     0.23542,      0.0296
       -19.5,      -0.604,     0.24064,      0.2341,      0.0288
       -19.4,     -0.6006,     0.23932,     0.23278,       0.028
       -19.3,     -0.5972,     0.23801,     0.23145,      0.0273
       -19.2,     -0.5938,      0.2367,     0.23013,      0.0265
       -19.1,     -0.5903,     0.23538,     0.22881,      0.0258
         -19,     -0.5869,     0.23407,     0.22749,      0.0251
       -18.9,     -0.5835,     0.23276,     0.22618,      0.0243
       -18.8,     -0.5801,     0.23145,     0.22486,      0.0236
       -18.7,     -0.5768,     0.23014,     0.22354,      0.0229
       -18.6,     -0.5734,     0.22883,     0.22222,      0.0221
       -18.5,       -0.57,     0.22752,     0.22091,      0.0214
       -18.4,     -0.5666,     0.22621,     0.21959,      0.0207
       -18.3,     -0.5633,      0.2249,     0.21827,        0.02
       -18.2,     -0.5599,     0.22359,     0.21696,      0.0193
       -18.1,     -0.5565,     0.22227,     0.21564,      0.0185
         -18,     -0.5532,     0.22096,     0.21431,      0.0178
       -17.9,     -0.5498,     0.21964,     0.21299,      0.0171
       -17.8,     -0.5464,     0.21833,     0.21167,      0.0164
       -17.7,     -0.5431,     0.21702,     0.21035,      0.0157
       -17.6,     -0.5397,     0.21571,     0.20904,       0.015
       -17.5,     -0.5364,      0.2144,     0.20773,      0.0143
       -17.4,     -0.5331,      0.2131,     0.20642,      0.0137
       -17.3,     -0.5297,     0.21179,     0.20511,       0.013
       -17.2,     -0.5264,      0.2105,     0.20381,      0.0123
       -17.1,     -0.5231,      0.2092,      0.2025,      0.0116
         -17,     -0.5198,      0.2079,      0.2012,       0.011
       -16.9,     -0.5165,     0.20661,      0.1999,      0.0103
       -16.8,     -0.5132,     0.20532,     0.19861,      0.0096
       -16.7,     -0.5099,     0.20404,     0.19731,       0.009
       -16.6,     -0.5066,     0.20276,     0.19603,      0.0083
       -16.5,     -0.5033,     0.20148,     0.19474,      0.0077
       -16.4,     -0.5001,      0.2002,     0.19346,       0.007
       -16.3,     -0.4968,     0.19892,     0.19218,      0.0064
       -16.2,     -0.4936,     0.19765,      0.1909,      0.0058
       -16.1,     -0.4903,     0.19638,     0.18963,      0.0051
         -16,     -0.4871,     0.19511,     0.18835,      0.0045
       -15.9,     -0.4839,     0.19385,     0.18708,      0.0039
       -15.8,     -0.4807,     0.19258,     0.18581,      0.0033
       -15.7,     -0.4775,     0.19132,     0.18455,      0.0026
       -15.6,     -0.4744,     0.19006,     0.18328,       0.002
       -15.5,     -0.4712,     0.18881,     0.18202,      0.0014
       -15.4,      -0.468,     0.18755,     0.18076,      0.0008
       -15.3,     -0.4649,      0.1863,      0.1795,      0.0002
       -15.2,     -0.4618,     0.18504,     0.17824,     -0.0003
       -15.1,     -0.4587,     0.18379,     0.17698,     -0.0009
         -15,     -0.4556,     0.18254,     0.17573,     -0.0015
       -14.9,     -0.4542,     0.18032,     0.17351,     -0.0022
       -14.8,     -0.4505,     0.17939,     0.17258,     -0.0027
       -14.7,     -0.4505,     0.17629,     0.16949,     -0.0036
       -14.6,     -0.4471,     0.17521,      0.1684,     -0.0042
       -14.5,     -0.4438,      0.1741,     0.16728,     -0.0047
       -14.4,     -0.4406,     0.17296,     0.16614,     -0.0053
       -14.3,     -0.4374,     0.17179,     0.16496,     -0.0058
       -14.2,     -0.4344,     0.17057,     0.16373,     -0.0064
       -14.1,     -0.4314,     0.16928,     0.16244,      -0.007
         -14,     -0.4286,     0.16798,     0.16113,     -0.0075
       -13.9,     -0.4257,     0.16667,     0.15982,     -0.0081
       -13.8,     -0.4229,     0.16536,      0.1585,     -0.0086
       -13.7,     -0.4201,     0.16406,     0.15719,     -0.0092
       -13.6,     -0.4173,     0.16275,     0.15587,     -0.0097
       -13.5,     -0.4146,     0.16144,     0.15456,     -0.0103
       -13.4,     -0.4119,     0.16013,     0.15325,     -0.0108
       -13.3,     -0.4091,     0.15882,     0.15193,     -0.0113
       -13.2,     -0.4065,     0.15751,     0.15062,     -0.0119
       -13.1,     -0.4038,      0.1562,      0.1493,     -0.0124
         -13,     -0.4011,     0.15488,     0.14798,     -0.0129
       -12.9,     -0.3984,     0.15356,     0.14665,     -0.0134
       -12.8,     -0.3958,     0.15223,     0.14532,      -0.014
       -12.7,     -0.3931,      0.1509,     0.14399,     -0.0145
       -12.6,     -0.3905,     0.14957,     0.14265,      -0.015
       -12.5,     -0.3879,     0.14824,     0.14131,     -0.0156
       -12.4,     -0.3853,      0.1469,     0.13998,     -0.0161
       -12.3,     -0.3827,     0.14557,     0.13864,     -0.0166
       -12.2,     -0.3802,     0.14423,      0.1373,     -0.0171
       -12.1,     -0.3777,     0.14289,     0.13595,     -0.0177
         -12,     -0.3752,     0.14155,     0.13461,     -0.0182
       -11.9,     -0.3727,     0.14022,     0.13327,     -0.0187
       -11.8,     -0.3703,     0.13889,     0.13193,     -0.0192
       -11.7,     -0.3678,     0.13756,      0.1306,     -0.0197
       -11.6,     -0.3654,     0.13622,     0.12926,     -0.0202
       -11.5,     -0.3629,     0.13489,     0.12792,     -0.0208
       -11.4,     -0.3605,     0.13355,     0.12658,     -0.0213
       -11.3,      -0.358,      0.1322,     0.12523,     -0.0218
       -11.2,     -0.3556,     0.13086,     0.12389,     -0.0223
       -11.1,     -0.3532,     0.12952,     0.12254,     -0.0229
         -11,     -0.3508,     0.12817,      0.1212,     -0.0234
       -10.9,     -0.3485,     0.12683,     0.11985,     -0.0239
       -10.8,     -0.3462,     0.12549,     0.11851,     -0.0244
       -10.7,     -0.3439,     0.12415,     0.11717,      -0.025
       -10.6,     -0.3416,     0.12281,     0.11583,     -0.0255
       -10.5,     -0.3393,     0.12147,     0.11448,      -0.026
       -10.4,      -0.337,     0.12012,     0.11313,     -0.0266
       -10.3,     -0.3347,     0.11876,     0.11178,     -0.0271
       -10.2,     -0.3324,     0.11741,     0.11043,     -0.0277
       -10.1,     -0.3302,     0.11606,     0.10907,     -0.0282
         -10,      -0.328,     0.11471,     0.10772,     -0.0288
        -9.9,     -0.3257,     0.11336,     0.10637,     -0.0293
        -9.8,     -0.3236,     0.11201,     0.10502,     -0.0299
        -9.7,     -0.3214,     0.11066,     0.10367,     -0.0305
        -9.6,     -0.3193,     0.10931,     0.10232,      -0.031
        -9.5,     -0.3171,     0.10795,     0.10096,     -0.0316
        -9.4,     -0.3149,     0.10659,      0.0996,     -0.0322
        -9.3,     -0.3127,     0.10524,     0.09824,     -0.0328
        -9.2,     -0.3106,     0.10389,     0.09689,     -0.0334
        -9.1,     -0.3085,     0.10254,     0.09554,      -0.034
          -9,     -0.3064,     0.10118,     0.09418,     -0.0347
        -8.9,     -0.3044,      0.0998,     0.09281,     -0.0353
        -8.8,     -0.3023,     0.09842,     0.09144,      -0.036
        -8.7,     -0.3004,     0.09704,     0.09007,     -0.0366
        -8.6,     -0.2984,     0.09566,      0.0887,     -0.0373
        -8.5,     -0.2964,     0.09428,     0.08732,      -0.038
        -8.4,     -0.2945,     0.09289,     0.08594,     -0.0387
        -8.3,     -0.2926,     0.09149,     0.08454,     -0.0394
        -8.2,     -0.2908,     0.09009,     0.08315,     -0.0402
        -8.1,     -0.2891,     0.08869,     0.08175,     -0.0409
          -8,     -0.2874,     0.08729,     0.08036,     -0.0417
        -7.9,     -0.2861,     0.08589,     0.07897,     -0.0425
        -7.8,     -0.2854,     0.08456,     0.07765,     -0.0432
        -7.7,     -0.2846,     0.08322,     0.07632,      -0.044
        -7.6,      -0.282,     0.08168,     0.07478,     -0.0453
        -7.5,      -0.279,     0.08008,     0.07319,     -0.0468
        -7.4,     -0.2755,     0.07843,     0.07153,     -0.0485
        -7.3,     -0.2717,     0.07672,     0.06982,     -0.0503
        -7.2,     -0.2674,     0.07494,     0.06804,     -0.0522
        -7.1,     -0.2627,      0.0731,     0.06619,     -0.0543
          -7,     -0.2575,     0.07118,     0.06426,     -0.0565
        -6.9,     -0.2517,     0.06916,     0.06223,     -0.0589
        -6.8,     -0.2454,     0.06704,     0.06009,     -0.0614
        -6.4,     -0.1961,      0.0276,     0.01881,     -0.1019
        -6.3,     -0.1843,     0.02555,     0.01644,     -0.1031
        -6.2,     -0.1729,     0.02448,     0.01515,     -0.1037
        -6.1,     -0.1616,     0.02368,     0.01418,     -0.1041
          -6,     -0.1503,     0.02304,     0.01339,     -0.1044
        -5.9,      -0.139,      0.0225,     0.01272,     -0.1047
        -5.8,     -0.1277,     0.02202,     0.01212,     -0.1049
        -5.7,     -0.1164,     0.02159,     0.01158,     -0.1051
        -5.6,     -0.1051,      0.0212,      0.0111,     -0.1053
        -5.5,     -0.0939,     0.02085,     0.01066,     -0.1055
        -5.4,     -0.0826,     0.02053,     0.01025,     -0.1056
        -5.3,     -0.0713,     0.02024,     0.00987,     -0.1057
        -5.2,     -0.0601,     0.01997,     0.00952,     -0.1059
        -5.1,     -0.0488,     0.01973,     0.00921,      -0.106
          -5,     -0.0375,     0.01951,     0.00891,     -0.1061
        -4.9,     -0.0263,      0.0193,     0.00863,     -0.1061
        -4.8,      -0.015,      0.0191,     0.00838,     -0.1062
        -4.7,     -0.0037,     0.01892,     0.00812,     -0.1063
        -4.6,      0.0076,     0.01875,     0.00787,     -0.1063
        -4.5,      0.0188,     0.01858,     0.00765,     -0.1064
        -4.4,      0.0301,     0.01843,     0.00744,     -0.1064
        -4.3,      0.0414,     0.01828,     0.00724,     -0.1065
        -4.2,      0.0526,     0.01814,     0.00705,     -0.1065
        -4.1,      0.0639,     0.01801,     0.00686,     -0.1065
          -4,      0.0752,     0.01789,     0.00669,     -0.1066
        -3.9,      0.0864,     0.01777,     0.00651,     -0.1066
        -3.8,      0.0977,     0.01766,     0.00634,     -0.1066
