st9
Re        1e+05
M            0
N            1
VACC            0 VACCflag 1
XTR         0.05         0.05 XTRflag 1
alpha,cl,cd,cdp,cm
         -20,     -0.7141,     0.25814,     0.25034,      0.0479
       -19.9,     -0.7108,     0.25685,     0.24905,      0.0471
       -19.8,     -0.7074,     0.25556,     0.24775,      0.0463
       -19.7,      -0.704,     0.25426,     0.24644,      0.0456
       -19.6,     -0.7006,     0.25296,     0.24514,      0.0448
       -19.5,     -0.6972,     0.25166,     0.24383,       0.044
       -19.4,     -0.6938,     0.25036,     0.24252,      0.0433
       -19.3,     -0.6905,     0.24906,     0.24121,      0.0425
       -19.2,     -0.6871,     0.24775,     0.23989,      0.0417
       -19.1,     -0.6837,     0.24644,     0.23857,       0.041
         -19,     -0.6804,     0.24513,     0.23725,      0.0402
       -18.9,      -0.677,     0.24381,     0.23593,      0.0395
       -18.8,     -0.6737,     0.24249,     0.23461,      0.0387
       -18.7,     -0.6703,     0.24118,     0.23329,       0.038
       -18.6,      -0.667,     0.23986,     0.23196,      0.0372
       -18.5,     -0.6636,     0.23854,     0.23063,      0.0365
       -18.4,     -0.6603,     0.23722,      0.2293,      0.0358
       -18.3,      -0.657,     0.23589,     0.22797,       0.035
       -18.2,     -0.6537,     0.23457,     0.22664,      0.0343
       -18.1,     -0.6504,     0.23324,      0.2253,      0.0336
         -18,     -0.6471,     0.23191,     0.22396,      0.0329
       -17.9,     -0.6438,     0.23058,     0.22262,      0.0322
       -17.8,     -0.6405,     0.22925,     0.22129,      0.0315
       -17.7,     -0.6373,     0.22791,     0.21994,      0.0308
       -17.6,      -0.634,     0.22657,     0.21859,      0.0301
       -17.5,     -0.6307,     0.22523,     0.21725,      0.0294
       -17.4,     -0.6275,     0.22387,     0.21589,      0.0287
       -17.3,     -0.6242,     0.22252,     0.21453,       0.028
       -17.2,      -0.621,     0.22117,     0.21317,      0.0273
       -17.1,     -0.6178,     0.21981,     0.21181,      0.0266
         -17,     -0.6146,     0.21845,     0.21044,      0.0259
       -16.9,     -0.6114,     0.21709,     0.20908,      0.0252
       -16.8,     -0.6082,     0.21573,     0.20771,      0.0246
       -16.7,      -0.605,     0.21437,     0.20634,      0.0239
       -16.6,     -0.6018,       0.213,     0.20497,      0.0232
       -16.5,     -0.5987,     0.21163,     0.20359,      0.0226
       -16.4,     -0.5955,     0.21026,     0.20221,      0.0219
       -16.3,     -0.5924,      0.2089,     0.20083,      0.0212
       -16.2,     -0.5893,     0.20753,     0.19945,      0.0206
       -16.1,     -0.5862,     0.20616,     0.19807,      0.0199
         -16,     -0.5831,     0.20478,     0.19669,      0.0193
       -15.9,       -0.58,     0.20341,     0.19531,      0.0187
       -15.8,      -0.577,     0.20203,     0.19393,       0.018
       -15.7,      -0.574,     0.20065,     0.19254,      0.0174
       -15.6,      -0.571,     0.19928,     0.19116,      0.0168
       -15.5,      -0.568,      0.1979,     0.18977,      0.0161
       -15.4,      -0.565,     0.19652,     0.18839,      0.0155
       -15.3,     -0.5621,     0.19514,     0.18701,      0.0149
       -15.2,     -0.5592,     0.19376,     0.18561,      0.0143
       -15.1,     -0.5563,     0.19238,     0.18423,      0.0137
         -15,     -0.5534,       0.191,     0.18284,      0.0131
       -14.9,     -0.5506,     0.18962,     0.18146,      0.0125
       -14.8,     -0.5477,     0.18824,     0.18007,      0.0119
       -14.7,     -0.5449,     0.18685,     0.17869,      0.0114
       -14.6,     -0.5421,     0.18547,      0.1773,      0.0108
       -14.5,     -0.5394,     0.18408,     0.17591,      0.0102
       -14.4,     -0.5366,     0.18269,     0.17451,      0.0096
       -14.3,     -0.5338,     0.18129,     0.17311,       0.009
       -14.2,     -0.5311,      0.1799,     0.17171,      0.0085
       -14.1,     -0.5284,      0.1785,     0.17032,      0.0079
         -14,     -0.5256,     0.17711,     0.16892,      0.0073
       -13.9,      -0.523,     0.17571,     0.16752,      0.0068
       -13.8,     -0.5203,     0.17432,     0.16612,      0.0062
       -13.7,     -0.5177,     0.17292,     0.16472,      0.0057
       -13.6,     -0.5151,     0.17153,     0.16333,      0.0051
       -13.5,     -0.5125,     0.17013,     0.16193,      0.0046
       -13.4,     -0.5099,     0.16874,     0.16053,       0.004
       -13.3,     -0.5073,     0.16734,     0.15913,      0.0035
       -13.2,     -0.5048,     0.16595,     0.15774,       0.003
       -13.1,     -0.5023,     0.16457,     0.15635,      0.0024
         -13,     -0.4998,     0.16318,     0.15496,      0.0019
       -12.9,     -0.4973,     0.16179,     0.15357,      0.0014
       -12.8,     -0.4949,     0.16041,     0.15219,      0.0009
       -12.7,     -0.4924,     0.15903,     0.15081,      0.0003
       -12.6,       -0.49,     0.15764,     0.14942,     -0.0002
       -12.5,     -0.4875,     0.15626,     0.14803,     -0.0007
       -12.4,     -0.4851,     0.15487,     0.14665,     -0.0012
       -12.3,     -0.4826,     0.15349,     0.14527,     -0.0017
       -12.2,     -0.4802,     0.15212,     0.14389,     -0.0023
       -12.1,     -0.4778,     0.15074,     0.14252,     -0.0028
         -12,     -0.4754,     0.14937,     0.14114,     -0.0033
       -11.9,      -0.473,       0.148,     0.13978,     -0.0038
       -11.8,     -0.4706,     0.14664,     0.13841,     -0.0043
       -11.7,     -0.4682,     0.14528,     0.13705,     -0.0048
       -11.6,     -0.4659,     0.14392,      0.1357,     -0.0053
       -11.5,     -0.4635,     0.14257,     0.13435,     -0.0058
       -11.4,     -0.4612,     0.14122,     0.13299,     -0.0063
       -11.3,     -0.4589,     0.13986,     0.13164,     -0.0068
       -11.2,     -0.4565,      0.1385,     0.13028,     -0.0073
       -11.1,     -0.4542,     0.13715,     0.12893,     -0.0078
         -11,     -0.4518,     0.13579,     0.12757,     -0.0083
       -10.9,     -0.4495,     0.13444,     0.12621,     -0.0088
       -10.8,     -0.4472,     0.13309,     0.12486,     -0.0094
       -10.7,     -0.4466,     0.13091,     0.12272,       -0.01
       -10.6,     -0.4455,       0.129,     0.12082,     -0.0108
       -10.5,     -0.4436,     0.12749,     0.11933,     -0.0114
       -10.4,     -0.4409,     0.12636,      0.1182,     -0.0119
       -10.3,     -0.4383,     0.12516,       0.117,     -0.0124
       -10.2,     -0.4358,      0.1239,     0.11575,     -0.0129
       -10.1,     -0.4335,     0.12258,     0.11443,     -0.0134
         -10,     -0.4313,     0.12123,     0.11308,      -0.014
        -9.9,     -0.4291,     0.11986,     0.11171,     -0.0145
        -9.8,     -0.4269,     0.11849,     0.11035,     -0.0151
        -9.7,     -0.4247,     0.11713,       0.109,     -0.0156
        -9.6,     -0.4226,     0.11578,     0.10765,     -0.0161
        -9.5,     -0.4204,     0.11443,      0.1063,     -0.0167
        -9.4,     -0.4182,     0.11308,     0.10495,     -0.0172
        -9.3,      -0.416,     0.11172,      0.1036,     -0.0178
        -9.2,     -0.4138,     0.11038,     0.10226,     -0.0184
        -9.1,     -0.4116,     0.10903,     0.10092,      -0.019
          -9,     -0.4094,     0.10769,     0.09958,     -0.0195
        -8.9,     -0.4072,     0.10635,     0.09824,     -0.0201
        -8.8,      -0.405,       0.105,     0.09691,     -0.0207
        -8.7,     -0.4028,     0.10365,     0.09557,     -0.0213
        -8.6,     -0.4006,     0.10231,     0.09423,      -0.022
        -8.5,     -0.3984,     0.10097,     0.09289,     -0.0226
        -8.4,     -0.3962,     0.09962,     0.09155,     -0.0232
