st2
Re        4e+05
M            0
N            1
VACC            0 VACCflag 1
XTR         0.05         0.05 XTRflag 1
alpha,cl,cd,cdp,cm
         -20,      -0.665,      0.2459,     0.24052,      0.0498
       -19.9,     -0.6614,     0.24464,     0.23926,       0.049
       -19.8,     -0.6579,     0.24337,     0.23799,      0.0482
       -19.7,     -0.6543,     0.24211,     0.23671,      0.0474
       -19.6,     -0.6508,     0.24084,     0.23544,      0.0466
       -19.5,     -0.6472,     0.23958,     0.23417,      0.0458
       -19.4,     -0.6437,     0.23831,      0.2329,       0.045
       -19.3,     -0.6401,     0.23704,     0.23162,      0.0442
       -19.2,     -0.6366,     0.23576,     0.23034,      0.0434
       -19.1,     -0.6331,     0.23449,     0.22906,      0.0427
         -19,     -0.6296,     0.23321,     0.22778,      0.0419
       -18.9,      -0.626,     0.23193,     0.22649,      0.0411
       -18.8,     -0.6262,     0.22792,     0.22247,      0.0398
       -18.7,     -0.6232,     0.22633,     0.22087,       0.039
       -18.6,     -0.6201,     0.22476,     0.21928,      0.0381
       -18.5,     -0.6172,     0.22317,     0.21769,      0.0373
       -18.4,     -0.6143,     0.22156,     0.21607,      0.0364
       -18.3,     -0.6112,     0.22004,     0.21455,      0.0356
       -18.2,     -0.6081,     0.21863,     0.21314,      0.0348
       -18.1,     -0.6048,     0.21729,     0.21179,      0.0341
         -18,     -0.6016,     0.21594,     0.21043,      0.0333
       -17.9,     -0.5984,     0.21459,     0.20908,      0.0326
       -17.8,     -0.5952,     0.21324,     0.20772,      0.0318
       -17.7,      -0.592,     0.21188,     0.20635,      0.0311
       -17.6,     -0.5888,     0.21051,     0.20497,      0.0303
       -17.5,     -0.5857,     0.20912,     0.20358,      0.0296
       -17.4,     -0.5825,     0.20773,     0.20219,      0.0288
       -17.3,     -0.5794,     0.20633,     0.20078,      0.0281
       -17.2,     -0.5763,     0.20492,     0.19937,      0.0273
       -17.1,     -0.5732,     0.20352,     0.19796,      0.0266
         -17,     -0.5702,     0.20209,     0.19653,      0.0259
       -16.9,     -0.5672,     0.20067,      0.1951,      0.0251
       -16.8,     -0.5642,     0.19923,     0.19366,      0.0244
       -16.7,     -0.5613,      0.1978,     0.19221,      0.0236
       -16.6,     -0.5584,     0.19635,     0.19076,      0.0229
       -16.5,     -0.5555,     0.19489,      0.1893,      0.0222
       -16.4,     -0.5527,     0.19343,     0.18783,      0.0215
       -16.3,     -0.5499,     0.19195,     0.18635,      0.0207
       -16.2,     -0.5471,     0.19047,     0.18487,        0.02
       -16.1,     -0.5444,     0.18899,     0.18337,      0.0193
         -16,     -0.5418,     0.18748,     0.18186,      0.0186
       -15.9,     -0.5392,     0.18597,     0.18035,      0.0178
       -15.8,     -0.5367,     0.18445,     0.17882,      0.0171
       -15.7,     -0.5342,     0.18292,     0.17728,      0.0164
       -15.6,     -0.5318,     0.18137,     0.17573,      0.0157
       -15.5,     -0.5294,     0.17981,     0.17417,       0.015
       -15.4,     -0.5271,     0.17824,     0.17259,      0.0143
       -15.3,      -0.525,     0.17665,       0.171,      0.0135
       -15.2,     -0.5229,     0.17504,     0.16938,      0.0128
       -15.1,     -0.5209,     0.17341,     0.16775,      0.0121
         -15,      -0.519,     0.17176,      0.1661,      0.0114
       -14.9,     -0.5173,     0.17008,     0.16441,      0.0107
       -14.8,     -0.5157,     0.16837,      0.1627,      0.0099
       -14.7,     -0.5142,      0.1666,     0.16093,      0.0092
       -14.6,     -0.5128,      0.1648,     0.15912,      0.0084
       -14.5,     -0.5117,     0.16294,     0.15726,      0.0076
       -14.4,     -0.5108,     0.16103,     0.15535,      0.0069
       -14.3,     -0.5102,     0.15903,     0.15335,       0.006
       -14.2,       -0.51,     0.15693,     0.15124,      0.0052
       -14.1,     -0.5103,     0.15471,     0.14902,      0.0043
         -14,     -0.5113,     0.15231,     0.14662,      0.0034
       -13.9,     -0.5135,     0.14962,     0.14394,      0.0023
       -13.8,     -0.5189,     0.14609,     0.14041,       0.001
       -13.7,     -0.5282,     0.14162,     0.13594,     -0.0007
       -13.5,     -0.9751,     0.04455,     0.03813,     -0.0633
       -13.4,     -0.9892,     0.04234,     0.03581,     -0.0637
       -13.3,     -0.9931,     0.04073,      0.0341,      -0.064
       -13.2,     -0.9942,      0.0394,     0.03268,     -0.0642
       -13.1,     -0.9934,     0.03825,     0.03144,     -0.0642
         -13,     -0.9912,     0.03724,     0.03034,     -0.0642
       -12.9,      -0.988,     0.03632,     0.02934,     -0.0642
       -12.8,      -0.984,     0.03548,     0.02841,     -0.0641
       -12.7,     -0.9793,     0.03469,     0.02755,      -0.064
       -12.6,     -0.9739,     0.03397,     0.02674,     -0.0639
       -12.5,     -0.9681,     0.03328,     0.02598,     -0.0639
       -12.4,     -0.9618,     0.03263,     0.02526,     -0.0638
       -12.3,     -0.9551,     0.03202,     0.02458,     -0.0637
       -12.2,     -0.9481,     0.03144,     0.02392,     -0.0636
       -12.1,     -0.9408,     0.03089,      0.0233,     -0.0635
         -12,     -0.9332,     0.03036,     0.02271,     -0.0634
       -11.9,     -0.9254,     0.02986,     0.02213,     -0.0633
       -11.8,     -0.9173,     0.02937,     0.02158,     -0.0632
       -11.7,      -0.909,     0.02891,     0.02105,     -0.0631
       -11.6,     -0.9005,     0.02846,     0.02054,     -0.0631
       -11.5,     -0.8918,     0.02803,     0.02005,      -0.063
       -11.4,      -0.883,     0.02762,     0.01957,     -0.0629
       -11.3,      -0.874,     0.02722,     0.01911,     -0.0629
       -11.2,     -0.8649,     0.02684,     0.01867,     -0.0628
       -11.1,     -0.8556,     0.02646,     0.01824,     -0.0628
         -11,     -0.8463,     0.02611,     0.01782,     -0.0627
       -10.9,     -0.8368,     0.02576,     0.01742,     -0.0627
       -10.8,     -0.8272,     0.02542,     0.01702,     -0.0626
       -10.7,     -0.8174,      0.0251,     0.01664,     -0.0626
       -10.6,     -0.8076,     0.02478,     0.01627,     -0.0626
       -10.5,     -0.7977,     0.02447,     0.01591,     -0.0625
       -10.4,     -0.7878,     0.02418,     0.01556,     -0.0625
       -10.3,     -0.7777,     0.02389,     0.01521,     -0.0625
       -10.2,     -0.7676,     0.02361,     0.01488,     -0.0625
       -10.1,     -0.7573,     0.02334,     0.01456,     -0.0625
         -10,     -0.7471,     0.02307,     0.01425,     -0.0624
        -9.9,     -0.7367,     0.02282,     0.01394,     -0.0624
        -9.8,     -0.7263,     0.02257,     0.01365,     -0.0624
        -9.7,     -0.7158,     0.02232,     0.01336,     -0.0624
        -9.6,     -0.7053,     0.02209,     0.01308,     -0.0624
        -9.5,     -0.6948,     0.02185,      0.0128,     -0.0624
        -9.4,     -0.6842,     0.02162,     0.01253,     -0.0624
        -9.3,     -0.6735,      0.0214,     0.01226,     -0.0624
        -9.2,     -0.6628,     0.02118,       0.012,     -0.0625
        -9.1,      -0.652,     0.02097,     0.01175,     -0.0625
          -9,     -0.6413,     0.02077,      0.0115,     -0.0625
        -8.9,     -0.6304,     0.02056,     0.01125,     -0.0625
        -8.8,     -0.6196,     0.02037,     0.01102,     -0.0625
        -8.7,     -0.6086,     0.02018,     0.01079,     -0.0625
        -8.6,     -0.5977,     0.01999,     0.01057,     -0.0626
        -8.5,     -0.5867,     0.01981,     0.01035,     -0.0626
        -8.4,     -0.5757,     0.01964,     0.01014,     -0.0626
        -8.3,     -0.5646,     0.01947,     0.00993,     -0.0627
        -8.2,     -0.5536,      0.0193,     0.00972,     -0.0627
        -8.1,     -0.5425,     0.01914,     0.00953,     -0.0627
          -8,     -0.5313,     0.01898,     0.00934,     -0.0628
        -7.9,     -0.5202,     0.01883,     0.00915,     -0.0628
        -7.8,      -0.509,     0.01868,     0.00896,     -0.0628
        -7.7,     -0.4978,     0.01853,     0.00879,     -0.0629
        -7.6,     -0.4866,     0.01839,     0.00861,     -0.0629
        -7.5,     -0.4753,     0.01825,     0.00844,      -0.063
        -7.4,      -0.464,     0.01812,     0.00827,      -0.063
        -7.3,     -0.4527,     0.01799,     0.00811,     -0.0631
        -7.2,     -0.4414,     0.01786,     0.00795,     -0.0631
        -7.1,     -0.4301,     0.01774,      0.0078,     -0.0631
          -7,     -0.4187,     0.01761,     0.00765,     -0.0632
        -6.9,     -0.4074,      0.0175,      0.0075,     -0.0633
        -6.8,      -0.396,     0.01738,     0.00736,     -0.0633
        -6.7,     -0.3846,     0.01727,     0.00722,     -0.0634
        -6.6,     -0.3732,     0.01716,     0.00708,     -0.0634
        -6.5,     -0.3617,     0.01705,     0.00695,     -0.0635
        -6.4,     -0.3503,     0.01695,     0.00682,     -0.0635
        -6.3,     -0.3388,     0.01684,     0.00669,     -0.0636
        -6.2,     -0.3274,     0.01675,     0.00657,     -0.0636
        -6.1,     -0.3159,     0.01665,     0.00645,     -0.0637
          -6,     -0.3044,     0.01655,     0.00632,     -0.0638
        -5.9,      -0.293,     0.01642,     0.00619,     -0.0638
        -5.8,     -0.2815,     0.01632,     0.00607,     -0.0639
        -5.7,       -0.27,     0.01623,     0.00596,      -0.064
        -5.6,     -0.2585,     0.01615,     0.00586,      -0.064
        -5.5,     -0.2469,     0.01608,     0.00576,     -0.0641
        -5.4,     -0.2354,       0.016,     0.00567,     -0.0642
        -5.3,     -0.2238,      0.0159,     0.00556,     -0.0643
        -5.2,     -0.2123,     0.01582,     0.00546,     -0.0643
        -5.1,     -0.2007,     0.01575,     0.00537,     -0.0644
          -5,     -0.1891,     0.01567,     0.00527,     -0.0645
        -4.9,     -0.1776,     0.01559,     0.00518,     -0.0645
        -4.8,      -0.166,     0.01552,     0.00509,     -0.0646
