st9
Re        3e+05
M            0
N            1
VACC            0 VACCflag 1
XTR         0.05         0.05 XTRflag 1
alpha,cl,cd,cdp,cm
         -20,     -0.7174,     0.25771,     0.25225,      0.0493
       -19.9,      -0.714,     0.25637,     0.25091,      0.0485
       -19.8,     -0.7106,     0.25504,     0.24957,      0.0477
       -19.7,     -0.7073,      0.2537,     0.24822,      0.0469
       -19.6,     -0.7039,     0.25236,     0.24688,      0.0461
       -19.5,     -0.7005,     0.25102,     0.24553,      0.0453
       -19.4,     -0.6972,     0.24968,     0.24418,      0.0446
       -19.3,     -0.6938,     0.24834,     0.24283,      0.0438
       -19.2,     -0.6905,       0.247,     0.24148,       0.043
       -19.1,     -0.6871,     0.24565,     0.24013,      0.0423
         -19,     -0.6838,      0.2443,     0.23877,      0.0415
       -18.9,     -0.6805,     0.24295,     0.23742,      0.0408
       -18.8,     -0.6771,      0.2416,     0.23606,        0.04
       -18.7,     -0.6738,     0.24025,      0.2347,      0.0393
       -18.6,     -0.6705,      0.2389,     0.23334,      0.0385
       -18.5,     -0.6672,     0.23755,     0.23198,      0.0378
       -18.4,     -0.6639,     0.23619,     0.23062,      0.0371
       -18.3,     -0.6607,     0.23483,     0.22926,      0.0363
       -18.2,     -0.6574,     0.23347,     0.22789,      0.0356
       -18.1,     -0.6541,     0.23212,     0.22653,      0.0349
         -18,     -0.6509,     0.23075,     0.22515,      0.0342
       -17.9,     -0.6476,     0.22938,     0.22378,      0.0334
       -17.8,     -0.6444,     0.22801,      0.2224,      0.0327
       -17.7,     -0.6412,     0.22664,     0.22102,       0.032
       -17.6,     -0.6379,     0.22525,     0.21962,      0.0313
       -17.5,     -0.6347,     0.22386,     0.21823,      0.0306
       -17.4,     -0.6315,     0.22247,     0.21683,      0.0299
       -17.3,     -0.6283,     0.22108,     0.21543,      0.0292
       -17.2,     -0.6251,     0.21968,     0.21403,      0.0285
       -17.1,     -0.6219,     0.21828,     0.21262,      0.0278
         -17,     -0.6188,     0.21688,     0.21121,      0.0271
       -16.9,     -0.6156,     0.21547,      0.2098,      0.0265
       -16.8,     -0.6125,     0.21407,     0.20839,      0.0258
       -16.7,     -0.6094,     0.21266,     0.20697,      0.0251
       -16.6,     -0.6063,     0.21124,     0.20555,      0.0244
       -16.5,     -0.6032,     0.20983,     0.20413,      0.0238
       -16.4,     -0.6001,     0.20841,     0.20271,      0.0231
       -16.3,     -0.5971,       0.207,     0.20129,      0.0224
       -16.2,     -0.5941,     0.20558,     0.19986,      0.0218
       -16.1,     -0.5911,     0.20415,     0.19843,      0.0211
         -16,     -0.5881,     0.20273,     0.19701,      0.0205
       -15.9,     -0.5851,      0.2013,     0.19557,      0.0199
       -15.8,     -0.5822,     0.19988,     0.19414,      0.0192
       -15.7,     -0.5793,     0.19845,     0.19271,      0.0186
       -15.6,     -0.5764,     0.19702,     0.19127,       0.018
       -15.5,     -0.5735,     0.19558,     0.18983,      0.0173
       -15.4,     -0.5707,     0.19415,      0.1884,      0.0167
       -15.3,     -0.5679,     0.19272,     0.18696,      0.0161
       -15.2,     -0.5651,     0.19129,     0.18552,      0.0155
       -15.1,     -0.5624,     0.18985,     0.18408,      0.0149
         -15,     -0.5596,     0.18842,     0.18264,      0.0143
       -14.9,     -0.5569,     0.18698,      0.1812,      0.0137
       -14.8,     -0.5543,     0.18554,     0.17975,      0.0131
       -14.7,     -0.5516,      0.1841,      0.1783,      0.0125
       -14.6,     -0.5489,     0.18265,     0.17685,      0.0119
       -14.5,     -0.5462,     0.18119,     0.17539,      0.0113
       -14.4,     -0.5436,     0.17974,     0.17393,      0.0108
       -14.3,      -0.541,     0.17828,     0.17247,      0.0102
       -14.2,     -0.5384,     0.17683,     0.17101,      0.0096
       -14.1,     -0.5358,     0.17537,     0.16955,       0.009
         -14,     -0.5333,     0.17392,      0.1681,      0.0085
       -13.9,     -0.5308,     0.17246,     0.16664,      0.0079
       -13.8,     -0.5283,     0.17101,     0.16518,      0.0073
       -13.7,     -0.5258,     0.16956,     0.16373,      0.0068
       -13.6,     -0.5233,     0.16811,     0.16228,      0.0062
       -13.5,     -0.5209,     0.16667,     0.16083,      0.0057
       -13.4,     -0.5185,     0.16523,     0.15939,      0.0051
       -13.3,     -0.5161,      0.1638,     0.15795,      0.0046
       -13.2,     -0.5138,     0.16237,     0.15652,       0.004
       -13.1,     -0.5114,     0.16095,     0.15509,      0.0035
         -13,     -0.5091,     0.15953,     0.15367,       0.003
       -12.9,     -0.5067,     0.15811,     0.15225,      0.0024
       -12.8,     -0.5043,     0.15669,     0.15082,      0.0019
       -12.7,     -0.5019,     0.15527,      0.1494,      0.0014
       -12.6,     -0.4995,     0.15386,     0.14799,      0.0008
       -12.5,     -0.4972,     0.15245,     0.14658,      0.0003
       -12.4,     -0.4948,     0.15105,     0.14518,     -0.0002
       -12.3,     -0.4924,     0.14966,     0.14378,     -0.0008
       -12.2,     -0.4901,     0.14827,     0.14239,     -0.0013
       -12.1,     -0.4877,     0.14689,     0.14101,     -0.0018
         -12,     -0.4854,     0.14551,     0.13963,     -0.0023
       -11.9,     -0.4831,     0.14414,     0.13825,     -0.0028
       -11.8,     -0.4808,     0.14277,     0.13689,     -0.0034
       -11.7,     -0.4785,     0.14141,     0.13552,     -0.0039
       -11.6,     -0.4762,     0.14005,     0.13416,     -0.0044
       -11.5,     -0.4739,      0.1387,      0.1328,     -0.0049
