st3
Re        1e+05
M            0
N            1
VACC            0 VACCflag 1
XTR         0.05         0.05 XTRflag 1
alpha,cl,cd,cdp,cm
         -20,     -0.6388,     0.24928,     0.24106,      0.0422
       -19.9,     -0.6353,     0.24799,     0.23977,      0.0414
       -19.8,     -0.6317,     0.24669,     0.23847,      0.0406
       -19.7,     -0.6282,      0.2454,     0.23717,      0.0399
       -19.6,     -0.6246,     0.24411,     0.23587,      0.0391
       -19.5,     -0.6211,     0.24281,     0.23458,      0.0383
       -19.4,     -0.6175,     0.24152,     0.23328,      0.0375
       -19.3,      -0.614,     0.24023,     0.23197,      0.0367
       -19.2,     -0.6105,     0.23893,     0.23067,       0.036
       -19.1,      -0.607,     0.23764,     0.22937,      0.0352
         -19,     -0.6034,     0.23635,     0.22808,      0.0345
       -18.9,     -0.5999,     0.23505,     0.22678,      0.0337
       -18.8,     -0.5964,     0.23376,     0.22548,       0.033
       -18.7,     -0.5929,     0.23247,     0.22419,      0.0322
       -18.6,     -0.5894,     0.23118,      0.2229,      0.0315
       -18.5,     -0.5859,      0.2299,      0.2216,      0.0307
       -18.4,     -0.5824,     0.22861,     0.22032,        0.03
       -18.3,     -0.5789,     0.22733,     0.21903,      0.0292
       -18.2,     -0.5755,     0.22604,     0.21774,      0.0285
       -18.1,      -0.572,     0.22476,     0.21645,      0.0278
         -18,     -0.5685,     0.22348,     0.21517,      0.0271
       -17.9,     -0.5651,     0.22214,     0.21385,      0.0263
       -17.8,     -0.5619,     0.22066,     0.21236,      0.0256
       -17.7,     -0.5586,     0.21917,     0.21087,      0.0249
       -17.6,     -0.5554,      0.2177,      0.2094,      0.0241
       -17.5,      -0.553,     0.21541,      0.2071,      0.0232
       -17.4,     -0.5499,     0.21384,     0.20554,      0.0224
       -17.3,     -0.5463,     0.21272,     0.20441,      0.0217
       -17.2,     -0.5428,     0.21156,     0.20326,       0.021
       -17.1,     -0.5393,     0.21036,     0.20205,      0.0203
         -17,     -0.5358,     0.20911,     0.20079,      0.0196
       -16.9,     -0.5325,      0.2078,     0.19948,      0.0189
       -16.8,     -0.5292,     0.20646,     0.19814,      0.0182
       -16.7,     -0.5259,     0.20512,     0.19679,      0.0175
       -16.6,     -0.5226,     0.20381,     0.19547,      0.0168
       -16.5,     -0.5193,     0.20249,     0.19415,      0.0162
       -16.4,      -0.516,     0.20118,     0.19283,      0.0155
       -16.3,     -0.5128,     0.19987,     0.19152,      0.0148
       -16.2,     -0.5095,     0.19856,      0.1902,      0.0142
       -16.1,     -0.5063,     0.19725,     0.18889,      0.0135
         -16,      -0.503,     0.19594,     0.18758,      0.0129
       -15.9,     -0.4998,     0.19463,     0.18626,      0.0122
       -15.8,     -0.4966,     0.19332,     0.18494,      0.0116
       -15.7,     -0.4934,     0.19202,     0.18362,      0.0109
       -15.6,     -0.4902,     0.19071,      0.1823,      0.0103
       -15.5,      -0.487,      0.1894,     0.18099,      0.0096
       -15.4,     -0.4839,     0.18809,     0.17967,       0.009
       -15.3,     -0.4808,     0.18678,     0.17835,      0.0084
       -15.2,     -0.4777,     0.18547,     0.17704,      0.0078
       -15.1,     -0.4746,     0.18417,     0.17572,      0.0071
         -15,     -0.4715,     0.18285,     0.17441,      0.0065
       -14.9,     -0.4685,     0.18155,     0.17309,      0.0059
       -14.8,     -0.4655,     0.18023,     0.17177,      0.0053
       -14.7,     -0.4625,     0.17892,     0.17046,      0.0047
       -14.6,     -0.4596,     0.17761,     0.16914,      0.0041
       -14.5,     -0.4566,     0.17629,     0.16782,      0.0035
       -14.4,     -0.4537,     0.17498,      0.1665,      0.0029
       -14.3,     -0.4508,     0.17365,     0.16517,      0.0023
       -14.2,     -0.4479,     0.17233,     0.16384,      0.0017
       -14.1,      -0.445,       0.171,     0.16251,      0.0011
         -14,     -0.4421,     0.16967,     0.16117,      0.0006
       -13.9,     -0.4393,     0.16834,     0.15984,           0
       -13.8,     -0.4365,       0.167,      0.1585,     -0.0006
       -13.7,     -0.4337,     0.16567,     0.15716,     -0.0012
       -13.6,     -0.4309,     0.16433,     0.15582,     -0.0017
       -13.5,     -0.4282,     0.16299,     0.15447,     -0.0023
       -13.4,     -0.4255,     0.16164,     0.15313,     -0.0029
       -13.3,     -0.4228,      0.1603,     0.15178,     -0.0034
       -13.2,     -0.4202,     0.15896,     0.15044,      -0.004
       -13.1,     -0.4176,     0.15761,     0.14909,     -0.0046
         -13,      -0.415,     0.15626,     0.14774,     -0.0051
       -12.9,     -0.4124,     0.15491,     0.14638,     -0.0057
       -12.8,     -0.4099,     0.15356,     0.14503,     -0.0062
       -12.7,     -0.4074,      0.1522,     0.14367,     -0.0068
       -12.6,     -0.4049,     0.15084,     0.14231,     -0.0073
       -12.5,     -0.4024,     0.14948,     0.14095,     -0.0078
       -12.4,        -0.4,     0.14812,     0.13958,     -0.0084
       -12.3,     -0.3975,     0.14675,     0.13821,     -0.0089
       -12.2,     -0.3951,     0.14537,     0.13683,     -0.0095
       -12.1,     -0.3927,     0.14399,     0.13546,       -0.01
         -12,     -0.3904,     0.14261,     0.13407,     -0.0106
       -11.9,     -0.3881,     0.14123,     0.13269,     -0.0111
       -11.8,     -0.3858,     0.13985,     0.13131,     -0.0117
       -11.7,     -0.3835,     0.13846,     0.12992,     -0.0122
       -11.6,     -0.3813,     0.13707,     0.12853,     -0.0128
       -11.5,     -0.3791,     0.13568,     0.12714,     -0.0133
       -11.4,      -0.377,     0.13429,     0.12575,     -0.0139
       -11.3,     -0.3748,      0.1329,     0.12436,     -0.0144
       -11.2,     -0.3727,      0.1315,     0.12296,      -0.015
       -11.1,     -0.3706,      0.1301,     0.12156,     -0.0155
         -11,     -0.3686,      0.1287,     0.12016,     -0.0161
       -10.9,     -0.3665,     0.12728,     0.11874,     -0.0166
       -10.8,     -0.3645,     0.12587,     0.11734,     -0.0172
       -10.7,     -0.3625,     0.12446,     0.11592,     -0.0178
       -10.6,     -0.3606,     0.12304,     0.11451,     -0.0183
       -10.5,     -0.3587,     0.12162,     0.11309,     -0.0189
       -10.4,     -0.3568,     0.12019,     0.11167,     -0.0195
       -10.3,      -0.355,     0.11877,     0.11024,       -0.02
       -10.2,     -0.3532,     0.11733,     0.10882,     -0.0206
       -10.1,     -0.3515,      0.1159,     0.10738,     -0.0212
         -10,     -0.3497,     0.11445,     0.10594,     -0.0218
        -9.9,     -0.3481,       0.113,     0.10449,     -0.0224
        -9.8,     -0.3464,     0.11154,     0.10304,     -0.0231
        -9.7,     -0.3448,     0.11007,     0.10158,     -0.0237
        -9.6,     -0.3433,     0.10861,     0.10012,     -0.0243
        -9.5,     -0.3419,     0.10713,     0.09865,     -0.0249
        -9.4,     -0.3405,     0.10565,     0.09717,     -0.0256
        -9.3,     -0.3391,     0.10416,     0.09569,     -0.0263
        -9.2,     -0.3378,     0.10265,     0.09419,     -0.0269
        -9.1,     -0.3366,     0.10114,     0.09269,     -0.0276
          -9,     -0.3355,     0.09962,     0.09117,     -0.0283
        -8.9,     -0.3344,     0.09809,     0.08965,     -0.0291
        -8.8,     -0.3335,     0.09654,     0.08811,     -0.0298
        -8.7,     -0.3326,     0.09497,     0.08656,     -0.0306
