st10
Re        4e+05
M            0
N            1
VACC            0 VACCflag 1
XTR         0.05         0.05 XTRflag 1
alpha,cl,cd,cdp,cm
        -8.3,     -0.5693,     0.02912,     0.02255,     -0.0665
        -8.2,     -0.5615,     0.02713,     0.02029,     -0.0672
        -8.1,     -0.5526,     0.02579,     0.01874,     -0.0675
          -8,     -0.5432,     0.02478,     0.01755,     -0.0678
        -7.9,     -0.5335,     0.02394,     0.01655,      -0.068
        -7.8,     -0.5235,      0.0232,     0.01567,     -0.0681
        -7.7,     -0.5134,     0.02257,     0.01491,     -0.0683
        -7.6,     -0.5032,       0.022,     0.01421,     -0.0684
        -7.5,     -0.4929,     0.02147,     0.01356,     -0.0685
        -7.4,     -0.4824,     0.02099,     0.01297,     -0.0686
        -7.3,     -0.4719,     0.02054,     0.01242,     -0.0687
        -7.2,     -0.4613,     0.02014,     0.01192,     -0.0687
        -7.1,     -0.4507,     0.01976,     0.01144,     -0.0688
          -7,       -0.44,     0.01939,     0.01098,     -0.0689
        -6.9,     -0.4292,     0.01906,     0.01056,      -0.069
        -6.8,     -0.4184,     0.01874,     0.01016,      -0.069
        -6.7,     -0.4076,     0.01845,     0.00978,     -0.0691
        -6.6,     -0.3967,     0.01817,     0.00942,     -0.0691
        -6.5,     -0.3858,      0.0179,     0.00908,     -0.0692
        -6.4,     -0.3749,     0.01765,     0.00876,     -0.0692
        -6.3,     -0.3639,     0.01742,     0.00846,     -0.0693
        -6.2,     -0.3529,     0.01719,     0.00817,     -0.0693
        -6.1,     -0.3419,     0.01698,     0.00789,     -0.0694
          -6,     -0.3309,     0.01677,     0.00762,     -0.0694
        -5.9,     -0.3199,     0.01658,     0.00736,     -0.0694
        -5.8,     -0.3088,     0.01639,     0.00712,     -0.0695
        -5.7,     -0.2977,     0.01621,     0.00688,     -0.0695
        -5.6,     -0.2867,     0.01605,     0.00666,     -0.0696
        -5.5,     -0.2756,     0.01588,     0.00644,     -0.0696
        -5.4,     -0.2644,     0.01572,     0.00624,     -0.0696
        -5.3,     -0.2533,     0.01557,     0.00603,     -0.0697
        -5.2,     -0.2422,     0.01543,     0.00584,     -0.0697
        -5.1,      -0.231,     0.01529,     0.00564,     -0.0697
          -5,     -0.2199,     0.01516,     0.00547,     -0.0698
        -4.9,     -0.2087,     0.01504,      0.0053,     -0.0698
        -4.8,     -0.1976,     0.01492,     0.00514,     -0.0698
        -4.7,     -0.1864,      0.0148,     0.00499,     -0.0699
        -4.6,     -0.1752,      0.0147,     0.00484,     -0.0699
        -4.5,      -0.164,     0.01459,      0.0047,     -0.0699
        -4.4,     -0.1528,     0.01449,     0.00456,       -0.07
        -4.3,     -0.1416,      0.0144,     0.00443,       -0.07
        -4.2,     -0.1304,     0.01431,      0.0043,       -0.07
        -4.1,     -0.1192,     0.01422,     0.00418,     -0.0701
          -4,      -0.108,     0.01414,     0.00406,     -0.0701
        -3.9,     -0.0968,     0.01406,     0.00395,     -0.0701
        -3.8,     -0.0856,     0.01398,     0.00384,     -0.0702
        -3.7,     -0.0743,     0.01391,     0.00374,     -0.0702
        -3.6,     -0.0631,     0.01384,     0.00364,     -0.0702
        -3.5,     -0.0519,     0.01378,     0.00355,     -0.0703
        -3.4,     -0.0406,     0.01372,     0.00346,     -0.0703
        -3.3,     -0.0294,     0.01366,     0.00338,     -0.0703
        -3.2,     -0.0182,     0.01361,      0.0033,     -0.0704
        -3.1,     -0.0069,     0.01355,     0.00323,     -0.0704
          -3,      0.0043,      0.0135,     0.00315,     -0.0704
        -2.9,      0.0156,     0.01346,     0.00299,     -0.0704
        -2.8,      0.0268,     0.01341,     0.00292,     -0.0705
        -2.7,      0.0381,     0.01337,     0.00286,     -0.0705
        -2.6,      0.0493,     0.01333,      0.0028,     -0.0705
        -2.5,      0.0606,     0.01329,     0.00274,     -0.0705
        -2.4,      0.0718,     0.01325,     0.00269,     -0.0706
        -2.3,       0.083,     0.01321,     0.00264,     -0.0706
        -2.2,      0.0943,     0.01318,     0.00259,     -0.0706
        -2.1,      0.1055,     0.01314,     0.00254,     -0.0706
          -2,      0.1167,      0.0131,     0.00249,     -0.0707
        -1.9,       0.128,       0.013,     0.00243,     -0.0707
        -1.8,      0.1392,     0.01294,     0.00239,     -0.0708
        -1.7,      0.1504,     0.01291,     0.00235,     -0.0708
        -1.6,      0.1617,     0.01284,     0.00232,     -0.0709
        -1.5,      0.1729,     0.01281,     0.00229,     -0.0709
        -1.4,      0.1841,     0.01278,     0.00227,     -0.0709
        -1.3,      0.1953,     0.01276,     0.00225,      -0.071
        -1.2,      0.2066,     0.01275,     0.00223,      -0.071
        -1.1,      0.2178,     0.01275,     0.00221,      -0.071
