st3
Re        3e+05
M            0
N            1
VACC            0 VACCflag 1
XTR         0.05         0.05 XTRflag 1
alpha,cl,cd,cdp,cm
        -9.3,     -0.5759,     0.03499,     0.02786,     -0.0739
        -9.2,     -0.5715,     0.03198,     0.02453,     -0.0751
        -9.1,     -0.5639,     0.03045,      0.0228,     -0.0756
          -9,     -0.5554,     0.02932,     0.02151,     -0.0759
        -8.9,     -0.5464,     0.02838,     0.02043,     -0.0762
        -8.8,     -0.5371,     0.02757,     0.01949,     -0.0764
        -8.7,     -0.5275,     0.02687,     0.01866,     -0.0766
        -8.6,     -0.5177,     0.02623,      0.0179,     -0.0768
        -8.5,     -0.5077,     0.02566,     0.01722,     -0.0769
        -8.4,     -0.4975,     0.02512,     0.01658,      -0.077
        -8.3,     -0.4873,     0.02464,     0.01599,     -0.0771
        -8.2,     -0.4769,     0.02418,     0.01544,     -0.0772
        -8.1,     -0.4664,     0.02375,     0.01492,     -0.0773
          -8,     -0.4559,     0.02335,     0.01443,     -0.0774
        -7.9,     -0.4453,     0.02298,     0.01397,     -0.0775
        -7.8,     -0.4346,     0.02262,     0.01353,     -0.0775
        -7.7,     -0.4238,     0.02228,     0.01312,     -0.0776
        -7.6,      -0.413,     0.02196,     0.01271,     -0.0777
        -7.5,     -0.4022,     0.02166,     0.01234,     -0.0777
        -7.4,     -0.3913,     0.02138,     0.01198,     -0.0778
        -7.3,     -0.3804,      0.0211,     0.01163,     -0.0779
        -7.2,     -0.3694,     0.02084,      0.0113,     -0.0779
        -7.1,     -0.3584,     0.02059,     0.01099,      -0.078
          -7,     -0.3473,     0.02035,     0.01068,      -0.078
        -6.9,     -0.3362,     0.02012,     0.01039,     -0.0781
        -6.8,     -0.3251,      0.0199,     0.01011,     -0.0781
        -6.7,      -0.314,      0.0197,     0.00984,     -0.0782
        -6.6,     -0.3029,     0.01948,     0.00959,     -0.0782
        -6.5,     -0.2917,     0.01927,     0.00932,     -0.0783
        -6.4,     -0.2805,     0.01908,     0.00907,     -0.0783
        -6.3,     -0.2693,     0.01889,     0.00884,     -0.0784
        -6.2,     -0.2581,     0.01871,     0.00861,     -0.0784
        -6.1,     -0.2468,     0.01854,     0.00839,     -0.0785
          -6,     -0.2356,     0.01838,     0.00817,     -0.0785
        -5.9,     -0.2243,     0.01822,     0.00797,     -0.0786
        -5.8,      -0.213,     0.01807,     0.00777,     -0.0786
        -5.7,     -0.2017,     0.01792,     0.00758,     -0.0787
        -5.6,     -0.1904,     0.01778,      0.0074,     -0.0787
        -5.5,     -0.1791,     0.01765,     0.00722,     -0.0788
        -5.4,     -0.1678,     0.01752,     0.00705,     -0.0788
        -5.3,     -0.1564,      0.0174,     0.00689,     -0.0788
        -5.2,     -0.1451,     0.01728,     0.00674,     -0.0789
        -5.1,     -0.1337,     0.01717,     0.00659,     -0.0789
          -5,     -0.1224,     0.01706,     0.00644,      -0.079
        -4.9,      -0.111,     0.01696,     0.00629,      -0.079
