st4
Re        1e+05
M            0
N            1
VACC            0 VACCflag 1
XTR         0.05         0.05 XTRflag 1
alpha,cl,cd,cdp,cm
         -20,      -0.618,     0.24849,     0.24027,      0.0315
       -19.9,     -0.6145,     0.24721,     0.23898,      0.0308
       -19.8,      -0.611,     0.24592,     0.23769,        0.03
       -19.7,     -0.6075,     0.24464,     0.23641,      0.0292
       -19.6,     -0.6041,     0.24335,     0.23511,      0.0285
       -19.5,     -0.6006,     0.24207,     0.23382,      0.0277
       -19.4,     -0.5971,     0.24078,     0.23252,       0.027
       -19.3,     -0.5937,     0.23949,     0.23122,      0.0262
       -19.2,     -0.5902,      0.2382,     0.22993,      0.0255
       -19.1,     -0.5867,     0.23692,     0.22864,      0.0247
         -19,     -0.5833,     0.23563,     0.22734,       0.024
       -18.9,     -0.5798,     0.23434,     0.22605,      0.0233
       -18.8,     -0.5764,     0.23305,     0.22475,      0.0225
       -18.7,      -0.573,     0.23176,     0.22346,      0.0218
       -18.6,     -0.5695,     0.23048,     0.22217,      0.0211
       -18.5,     -0.5661,     0.22919,     0.22087,      0.0203
       -18.4,     -0.5627,      0.2279,     0.21958,      0.0196
       -18.3,     -0.5593,     0.22661,     0.21828,      0.0189
       -18.2,     -0.5559,     0.22532,     0.21699,      0.0182
       -18.1,     -0.5525,     0.22403,      0.2157,      0.0175
         -18,     -0.5491,     0.22273,      0.2144,      0.0168
       -17.9,     -0.5457,     0.22144,      0.2131,      0.0161
       -17.8,     -0.5423,     0.22014,      0.2118,      0.0154
       -17.7,     -0.5389,     0.21884,      0.2105,      0.0147
       -17.6,     -0.5355,     0.21755,      0.2092,       0.014
       -17.5,     -0.5321,     0.21626,      0.2079,      0.0133
       -17.4,     -0.5288,     0.21496,      0.2066,      0.0126
       -17.3,     -0.5254,     0.21367,      0.2053,       0.012
       -17.2,     -0.5221,     0.21238,     0.20401,      0.0113
       -17.1,     -0.5187,     0.21109,     0.20272,      0.0106
         -17,     -0.5154,      0.2098,     0.20142,        0.01
       -16.9,      -0.512,     0.20851,     0.20012,      0.0093
       -16.8,     -0.5087,     0.20723,     0.19884,      0.0086
       -16.7,     -0.5054,     0.20595,     0.19755,       0.008
       -16.6,     -0.5021,     0.20467,     0.19626,      0.0073
       -16.5,     -0.4987,     0.20339,     0.19497,      0.0067
       -16.4,     -0.4954,     0.20212,     0.19369,       0.006
