st1
Re        9e+05
M            0
N            1
VACC            0 VACCflag 1
XTR         0.05         0.05 XTRflag 1
alpha,cl,cd,cdp,cm
         -20,     -1.1462,      0.1276,     0.12114,      0.0014
       -19.9,     -1.1474,     0.12597,      0.1195,      0.0006
       -19.8,     -1.1499,     0.12414,     0.11764,     -0.0003
       -19.7,     -1.1805,      0.1179,     0.11129,     -0.0034
       -19.6,     -1.1949,     0.11425,     0.10758,     -0.0051
       -19.5,     -1.1993,     0.11218,     0.10548,      -0.006
       -19.4,     -1.2034,     0.11019,     0.10346,     -0.0069
       -19.3,      -1.208,     0.10812,     0.10136,     -0.0078
       -19.2,     -1.2191,     0.10507,     0.09826,     -0.0091
       -19.1,     -1.2228,     0.10317,     0.09633,     -0.0099
         -19,     -1.2249,     0.10151,     0.09464,     -0.0105
       -18.9,     -1.2265,     0.09994,     0.09304,     -0.0112
       -18.8,     -1.2277,     0.09842,      0.0915,     -0.0117
       -18.7,     -1.2289,      0.0969,     0.08996,     -0.0123
       -18.6,     -1.2303,     0.09534,     0.08837,     -0.0129
       -18.5,      -1.232,     0.09373,     0.08674,     -0.0135
       -18.4,     -1.2365,     0.09171,     0.08468,     -0.0143
       -18.3,     -1.2511,     0.08826,     0.08117,     -0.0158
       -18.2,     -1.2549,     0.08641,     0.07929,     -0.0165
       -18.1,     -1.2575,     0.08473,     0.07759,     -0.0171
         -18,     -1.2603,     0.08304,     0.07587,     -0.0176
       -17.9,     -1.2639,     0.08126,     0.07407,     -0.0183
       -17.8,     -1.2703,     0.07909,     0.07186,     -0.0191
       -17.7,     -1.2822,     0.07616,     0.06887,     -0.0202
       -17.6,      -1.286,     0.07438,     0.06707,     -0.0208
       -17.5,      -1.289,      0.0727,     0.06536,     -0.0214
       -17.4,     -1.2922,     0.07101,     0.06364,     -0.0219
       -17.3,     -1.2975,     0.06901,     0.06161,     -0.0226
       -17.2,     -1.3061,     0.06655,      0.0591,     -0.0236
       -17.1,     -1.3087,     0.06498,     0.05749,     -0.0241
         -17,     -1.3109,     0.06346,     0.05594,     -0.0245
       -16.9,     -1.3132,     0.06192,     0.05438,      -0.025
       -16.8,     -1.3179,     0.06007,     0.05249,     -0.0256
       -16.7,     -1.3235,     0.05812,      0.0505,     -0.0262
       -16.6,     -1.3252,     0.05673,     0.04908,     -0.0265
       -16.5,     -1.3265,      0.0554,     0.04772,     -0.0269
       -16.4,     -1.3294,     0.05387,     0.04616,     -0.0273
       -16.3,     -1.3346,     0.05201,     0.04426,     -0.0278
       -16.2,     -1.3362,     0.05066,     0.04288,     -0.0282
       -16.1,      -1.337,      0.0494,      0.0416,     -0.0284
         -16,     -1.3378,     0.04812,     0.04029,     -0.0287
       -15.9,     -1.3403,     0.04662,     0.03875,     -0.0291
       -15.8,     -1.3405,     0.04543,     0.03753,     -0.0294
       -15.7,     -1.3396,     0.04438,     0.03645,     -0.0296
       -15.6,     -1.3389,     0.04331,     0.03535,     -0.0297
       -15.5,     -1.3393,     0.04209,      0.0341,       -0.03
       -15.4,     -1.3388,     0.04099,     0.03297,     -0.0302
       -15.3,     -1.3368,     0.04007,     0.03203,     -0.0303
       -15.2,     -1.3348,     0.03914,     0.03107,     -0.0305
       -15.1,     -1.3333,     0.03813,     0.03003,     -0.0307
         -15,     -1.3317,     0.03714,     0.02901,     -0.0309
       -14.9,     -1.3286,     0.03633,     0.02818,     -0.0309
       -14.8,     -1.3257,     0.03551,     0.02733,      -0.031
       -14.7,     -1.3231,     0.03464,     0.02643,     -0.0312
       -14.6,     -1.3202,     0.03381,     0.02558,     -0.0313
       -14.5,     -1.3164,     0.03311,     0.02485,     -0.0313
       -14.4,     -1.3126,      0.0324,     0.02411,     -0.0313
       -14.3,     -1.3092,     0.03164,     0.02333,     -0.0314
       -14.2,     -1.3055,     0.03094,      0.0226,     -0.0314
       -14.1,     -1.3011,     0.03032,     0.02195,     -0.0314
         -14,     -1.2968,     0.02969,      0.0213,     -0.0313
       -13.9,     -1.2928,     0.02903,     0.02062,     -0.0313
       -13.8,     -1.2882,     0.02844,        0.02,     -0.0312
       -13.7,     -1.2831,      0.0279,     0.01943,     -0.0312
       -13.6,     -1.2783,     0.02734,     0.01885,     -0.0311
       -13.5,     -1.2735,     0.02679,     0.01827,      -0.031
       -13.4,     -1.2685,     0.02628,     0.01775,     -0.0308
       -13.3,     -1.2637,     0.02577,     0.01721,     -0.0306
       -13.2,     -1.2593,     0.02526,     0.01668,     -0.0303
       -13.1,     -1.2553,     0.02478,     0.01617,     -0.0299
         -13,     -1.2555,     0.02427,     0.01563,      -0.029
       -12.9,     -1.2557,     0.02383,     0.01517,      -0.028
       -12.8,     -1.2494,     0.02351,     0.01482,     -0.0277
       -12.7,     -1.2424,     0.02324,     0.01452,     -0.0274
       -12.6,     -1.2348,       0.023,     0.01426,     -0.0272
       -12.5,     -1.2269,     0.02277,     0.01401,     -0.0269
       -12.4,     -1.2186,     0.02256,     0.01378,     -0.0267
       -12.3,       -1.21,     0.02235,     0.01356,     -0.0265
       -12.2,     -1.2011,     0.02216,     0.01335,     -0.0263
       -12.1,      -1.192,     0.02197,     0.01314,     -0.0262
         -12,     -1.1827,     0.02179,     0.01295,     -0.0261
       -11.9,     -1.1732,     0.02162,     0.01275,      -0.026
       -11.8,     -1.1635,     0.02145,     0.01257,     -0.0259
       -11.7,     -1.1536,     0.02129,     0.01239,     -0.0258
       -11.6,     -1.1436,     0.02114,     0.01222,     -0.0257
       -11.5,     -1.1335,     0.02098,     0.01205,     -0.0257
       -11.4,     -1.1232,     0.02084,     0.01188,     -0.0257
       -11.3,     -1.1129,     0.02069,     0.01172,     -0.0256
       -11.2,     -1.1024,     0.02055,     0.01157,     -0.0256
       -11.1,     -1.0919,     0.02042,     0.01142,     -0.0256
         -11,     -1.0812,     0.02029,     0.01127,     -0.0256
       -10.9,     -1.0705,     0.02016,     0.01113,     -0.0256
       -10.8,     -1.0597,     0.02003,     0.01099,     -0.0256
       -10.7,     -1.0488,     0.01991,     0.01085,     -0.0256
       -10.6,     -1.0378,     0.01979,     0.01072,     -0.0257
       -10.5,     -1.0267,     0.01967,     0.01059,     -0.0257
       -10.4,     -1.0156,     0.01956,     0.01046,     -0.0258
       -10.3,     -1.0044,     0.01945,     0.01033,     -0.0258
       -10.2,     -0.9932,     0.01934,     0.01021,     -0.0259
       -10.1,     -0.9819,     0.01923,     0.01009,     -0.0259
         -10,     -0.9706,     0.01913,     0.00997,      -0.026
        -9.9,     -0.9592,     0.01903,     0.00986,     -0.0261
        -9.8,     -0.9477,     0.01893,     0.00975,     -0.0261
        -9.7,     -0.9362,     0.01883,     0.00964,     -0.0262
        -9.6,     -0.9247,     0.01874,     0.00953,     -0.0263
        -9.5,     -0.9131,     0.01864,     0.00942,     -0.0264
        -9.4,     -0.9015,     0.01855,     0.00932,     -0.0265
        -9.3,     -0.8898,     0.01846,     0.00922,     -0.0266
        -9.2,     -0.8781,     0.01837,     0.00912,     -0.0267
        -9.1,     -0.8663,     0.01829,     0.00902,     -0.0268
          -9,     -0.8546,      0.0182,     0.00892,     -0.0269
        -8.9,     -0.8428,     0.01812,     0.00883,     -0.0271
        -8.8,     -0.8309,     0.01804,     0.00873,     -0.0272
        -8.7,      -0.819,     0.01796,     0.00864,     -0.0273
        -8.6,     -0.8071,     0.01788,     0.00855,     -0.0274
        -8.5,     -0.7952,      0.0178,     0.00846,     -0.0276
        -8.4,     -0.7832,     0.01773,     0.00838,     -0.0277
        -8.3,     -0.7712,     0.01766,     0.00829,     -0.0278
        -8.2,     -0.7592,     0.01758,     0.00821,      -0.028
        -8.1,     -0.7472,     0.01751,     0.00813,     -0.0281
          -8,     -0.7351,     0.01744,     0.00805,     -0.0283
        -7.9,      -0.723,     0.01738,     0.00797,     -0.0284
        -7.8,     -0.7109,     0.01731,      0.0079,     -0.0286
        -7.7,     -0.6987,     0.01725,     0.00782,     -0.0287
        -7.6,     -0.6866,     0.01718,     0.00775,     -0.0289
        -7.5,     -0.6744,     0.01712,     0.00768,      -0.029
        -7.4,     -0.6622,     0.01706,     0.00761,     -0.0292
        -7.3,     -0.6499,       0.017,     0.00754,     -0.0294
        -7.2,     -0.6377,     0.01694,     0.00747,     -0.0295
        -7.1,     -0.6254,     0.01689,      0.0074,     -0.0297
          -7,     -0.6132,     0.01683,     0.00734,     -0.0299
        -6.9,     -0.6009,     0.01678,     0.00728,       -0.03
        -6.8,     -0.5885,     0.01673,     0.00721,     -0.0302
        -6.7,     -0.5762,     0.01667,     0.00716,     -0.0304
        -6.6,     -0.5639,     0.01663,      0.0071,     -0.0306
        -6.5,     -0.5515,     0.01658,     0.00704,     -0.0307
        -6.4,     -0.5391,     0.01653,     0.00698,     -0.0309
