st2
Re        1e+05
M            0
N            1
VACC            0 VACCflag 1
XTR         0.05         0.05 XTRflag 1
alpha,cl,cd,cdp,cm
         -20,      -0.657,     0.24612,     0.23794,      0.0473
       -19.9,     -0.6534,     0.24484,     0.23664,      0.0465
       -19.8,     -0.6499,     0.24355,     0.23535,      0.0457
       -19.7,     -0.6463,     0.24226,     0.23406,      0.0449
       -19.6,     -0.6428,     0.24097,     0.23277,      0.0441
       -19.5,     -0.6393,     0.23969,     0.23148,      0.0433
       -19.4,     -0.6357,      0.2384,     0.23018,      0.0425
       -19.3,     -0.6322,     0.23712,     0.22889,      0.0417
       -19.2,     -0.6287,     0.23582,     0.22759,      0.0409
       -19.1,     -0.6251,     0.23454,      0.2263,      0.0401
         -19,     -0.6216,     0.23324,     0.22499,      0.0394
       -18.9,     -0.6181,     0.23195,     0.22369,      0.0386
       -18.8,     -0.6146,     0.23065,     0.22239,      0.0378
       -18.7,     -0.6111,     0.22936,     0.22109,       0.037
       -18.6,     -0.6076,     0.22806,     0.21979,      0.0363
       -18.5,     -0.6042,     0.22676,     0.21848,      0.0355
       -18.4,     -0.6007,     0.22546,     0.21717,      0.0348
       -18.3,     -0.5973,     0.22416,     0.21587,       0.034
       -18.2,     -0.5938,     0.22286,     0.21456,      0.0332
       -18.1,     -0.5904,     0.22155,     0.21325,      0.0325
         -18,      -0.587,     0.22024,     0.21194,      0.0317
       -17.9,     -0.5836,     0.21894,     0.21063,       0.031
       -17.8,     -0.5802,     0.21762,     0.20931,      0.0303
       -17.7,     -0.5768,     0.21631,       0.208,      0.0295
       -17.6,     -0.5734,       0.215,     0.20668,      0.0288
       -17.5,     -0.5701,     0.21368,     0.20535,       0.028
       -17.4,     -0.5667,     0.21236,     0.20403,      0.0273
       -17.3,     -0.5634,     0.21103,      0.2027,      0.0266
       -17.2,     -0.5601,      0.2097,     0.20136,      0.0259
       -17.1,     -0.5568,     0.20837,     0.20003,      0.0251
         -17,     -0.5535,     0.20703,     0.19868,      0.0244
       -16.9,     -0.5502,     0.20568,     0.19733,      0.0237
       -16.8,     -0.5469,     0.20433,     0.19598,       0.023
       -16.7,     -0.5437,     0.20298,     0.19463,      0.0223
       -16.6,     -0.5405,     0.20163,     0.19327,      0.0216
       -16.5,     -0.5373,     0.20027,      0.1919,      0.0209
       -16.4,     -0.5341,     0.19891,     0.19053,      0.0202
       -16.3,     -0.5309,     0.19754,     0.18915,      0.0194
       -16.2,     -0.5277,     0.19618,     0.18777,      0.0187
       -16.1,     -0.5245,     0.19481,     0.18639,       0.018
         -16,     -0.5214,     0.19343,     0.18501,      0.0173
       -15.9,     -0.5184,     0.19205,     0.18362,      0.0167
       -15.8,     -0.5153,     0.19066,     0.18223,       0.016
       -15.7,     -0.5123,     0.18928,     0.18084,      0.0153
       -15.6,     -0.5093,     0.18789,     0.17945,      0.0146
       -15.5,     -0.5063,     0.18649,     0.17805,      0.0139
       -15.4,     -0.5034,      0.1851,     0.17665,      0.0133
       -15.3,     -0.5005,      0.1837,     0.17524,      0.0126
       -15.2,     -0.4977,     0.18229,     0.17383,      0.0119
       -15.1,     -0.4948,     0.18088,     0.17242,      0.0113
         -15,      -0.492,     0.17947,       0.171,      0.0106
       -14.9,     -0.4893,     0.17805,     0.16958,      0.0099
       -14.8,     -0.4865,     0.17664,     0.16816,      0.0093
       -14.7,     -0.4839,     0.17521,     0.16673,      0.0086
       -14.6,     -0.4812,     0.17379,      0.1653,       0.008
       -14.5,     -0.4786,     0.17235,     0.16387,      0.0073
       -14.4,     -0.4761,     0.17092,     0.16243,      0.0067
       -14.3,     -0.4736,     0.16947,     0.16098,      0.0061
       -14.2,     -0.4711,     0.16802,     0.15952,      0.0054
       -14.1,     -0.4686,     0.16656,     0.15806,      0.0048
         -14,     -0.4662,     0.16509,     0.15659,      0.0041
       -13.9,     -0.4638,     0.16361,     0.15511,      0.0035
       -13.8,     -0.4615,     0.16213,     0.15363,      0.0029
       -13.7,     -0.4592,     0.16064,     0.15213,      0.0022
       -13.6,      -0.457,     0.15914,     0.15063,      0.0016
       -13.5,     -0.4548,     0.15763,     0.14913,      0.0009
       -13.4,     -0.4527,     0.15612,     0.14762,      0.0003
       -13.3,     -0.4507,      0.1546,     0.14609,     -0.0003
       -13.2,     -0.4487,     0.15307,     0.14456,      -0.001
       -13.1,     -0.4468,     0.15153,     0.14302,     -0.0016
         -13,     -0.4449,     0.14999,     0.14147,     -0.0022
       -12.9,     -0.4431,     0.14843,     0.13991,     -0.0029
       -12.8,     -0.4414,     0.14686,     0.13835,     -0.0035
       -12.7,     -0.4398,     0.14529,     0.13677,     -0.0041
       -12.6,     -0.4382,      0.1437,     0.13519,     -0.0048
       -12.5,     -0.4367,      0.1421,     0.13358,     -0.0054
       -12.4,     -0.4352,     0.14048,     0.13197,     -0.0061
       -12.3,     -0.4338,     0.13884,     0.13033,     -0.0067
