st4
Re        8e+05
M            0
N            1
VACC            0 VACCflag 1
XTR         0.05         0.05 XTRflag 1
alpha,cl,cd,cdp,cm
         -20,     -0.6265,     0.24404,     0.23945,      0.0332
       -19.9,     -0.6231,     0.24267,     0.23808,      0.0324
       -19.8,     -0.6198,      0.2413,      0.2367,      0.0316
       -19.7,     -0.6165,     0.23993,     0.23533,      0.0308
       -19.6,     -0.6131,     0.23857,     0.23396,      0.0301
       -19.5,     -0.6098,     0.23722,      0.2326,      0.0293
       -19.4,     -0.6065,     0.23587,     0.23125,      0.0285
       -19.3,     -0.6032,     0.23453,      0.2299,      0.0278
       -19.2,     -0.5999,      0.2332,     0.22857,       0.027
       -19.1,     -0.5965,     0.23187,     0.22724,      0.0263
         -19,     -0.5932,     0.23056,     0.22592,      0.0255
       -18.9,     -0.5899,     0.22925,      0.2246,      0.0248
       -18.8,     -0.5866,     0.22794,     0.22329,      0.0241
       -18.7,     -0.5832,     0.22665,     0.22199,      0.0233
       -18.6,     -0.5799,     0.22535,     0.22068,      0.0226
       -18.5,     -0.5765,     0.22405,     0.21938,      0.0219
       -18.4,     -0.5732,     0.22275,     0.21808,      0.0212
       -18.3,     -0.5698,     0.22146,     0.21678,      0.0204
       -18.2,     -0.5665,     0.22017,     0.21548,      0.0197
       -18.1,     -0.5631,     0.21889,     0.21419,       0.019
         -18,     -0.5598,      0.2176,     0.21291,      0.0183
       -17.9,     -0.5564,     0.21633,     0.21163,      0.0176
       -17.8,     -0.5531,     0.21505,     0.21034,      0.0169
       -17.7,     -0.5497,     0.21378,     0.20906,      0.0162
       -17.6,     -0.5464,     0.21251,     0.20779,      0.0155
       -17.5,      -0.543,     0.21124,     0.20651,      0.0148
       -17.4,     -0.5397,     0.20997,     0.20524,      0.0141
       -17.3,     -0.5364,      0.2087,     0.20397,      0.0134
       -17.2,     -0.5331,     0.20744,      0.2027,      0.0128
       -17.1,     -0.5297,     0.20617,     0.20143,      0.0121
         -17,     -0.5265,      0.2049,     0.20016,      0.0114
       -16.9,     -0.5232,     0.20364,     0.19889,      0.0107
       -16.8,     -0.5199,     0.20237,     0.19762,      0.0101
       -16.7,     -0.5166,     0.20111,     0.19635,      0.0094
       -16.6,     -0.5134,     0.19985,     0.19508,      0.0088
       -16.5,     -0.5101,     0.19858,     0.19381,      0.0081
       -16.4,     -0.5069,     0.19732,     0.19254,      0.0075
       -16.3,     -0.5037,     0.19606,     0.19127,      0.0068
       -16.2,     -0.5005,      0.1948,     0.19001,      0.0062
       -16.1,     -0.4973,     0.19354,     0.18874,      0.0056
         -16,     -0.4941,     0.19228,     0.18748,       0.005
       -15.9,      -0.491,     0.19102,     0.18622,      0.0043
       -15.8,     -0.4878,     0.18976,     0.18495,      0.0037
       -15.7,     -0.4847,     0.18851,     0.18369,      0.0031
       -15.6,     -0.4816,     0.18725,     0.18243,      0.0025
       -15.5,     -0.4786,       0.186,     0.18117,      0.0019
       -15.4,     -0.4755,     0.18474,     0.17992,      0.0013
       -15.3,     -0.4724,     0.18348,     0.17865,      0.0007
       -15.2,     -0.4693,     0.18222,     0.17738,      0.0001
       -15.1,     -0.4662,     0.18094,      0.1761,     -0.0005
         -15,     -0.4631,     0.17967,     0.17482,     -0.0011
       -14.9,     -0.4601,      0.1784,     0.17355,     -0.0016
       -14.8,      -0.457,     0.17712,     0.17227,     -0.0022
       -14.7,      -0.454,     0.17585,     0.17098,     -0.0028
       -14.6,     -0.4509,     0.17457,      0.1697,     -0.0034
       -14.5,     -0.4479,      0.1733,     0.16842,      -0.004
       -14.4,     -0.4449,     0.17202,     0.16714,     -0.0045
       -14.3,      -0.442,     0.17074,     0.16586,     -0.0051
       -14.2,      -0.439,     0.16946,     0.16458,     -0.0057
       -14.1,     -0.4361,     0.16818,     0.16329,     -0.0062
         -14,     -0.4332,     0.16691,     0.16201,     -0.0068
       -13.9,     -0.4303,     0.16563,     0.16073,     -0.0073
       -13.8,     -0.4274,     0.16435,     0.15944,     -0.0079
       -13.7,     -0.4245,     0.16307,     0.15817,     -0.0084
       -13.6,     -0.4217,      0.1618,     0.15689,      -0.009
       -13.5,     -0.4189,     0.16053,     0.15561,     -0.0095
       -13.4,     -0.4161,     0.15925,     0.15433,       -0.01
       -13.3,     -0.4133,     0.15798,     0.15306,     -0.0106
       -13.2,     -0.4105,      0.1567,     0.15177,     -0.0111
       -13.1,     -0.4077,     0.15542,     0.15049,     -0.0116
         -13,     -0.4049,     0.15413,     0.14919,     -0.0122
       -12.9,     -0.4021,     0.15283,     0.14789,     -0.0127
       -12.8,     -0.4056,     0.14907,     0.14413,     -0.0136
       -12.7,     -0.4033,     0.14762,     0.14268,     -0.0141
       -12.6,     -0.4009,     0.14621,     0.14126,     -0.0147
       -12.5,     -0.3985,      0.1448,     0.13985,     -0.0152
       -12.4,     -0.3962,      0.1434,     0.13845,     -0.0158
       -12.3,     -0.3938,     0.14199,     0.13704,     -0.0163
       -12.2,     -0.3915,      0.1406,     0.13564,     -0.0169
       -12.1,     -0.3893,     0.13922,     0.13425,     -0.0174
         -12,     -0.3869,     0.13786,     0.13289,     -0.0179
       -11.9,     -0.3846,     0.13649,     0.13153,     -0.0185
       -11.8,     -0.3823,     0.13512,     0.13015,      -0.019
       -11.7,     -0.3799,     0.13373,     0.12876,     -0.0196
       -11.6,     -0.3776,     0.13234,     0.12736,     -0.0201
       -11.5,     -0.3754,     0.13094,     0.12596,     -0.0207
       -11.4,     -0.3731,     0.12954,     0.12456,     -0.0212
       -11.3,     -0.3709,     0.12814,     0.12316,     -0.0218
       -11.2,     -0.3688,     0.12674,     0.12175,     -0.0223
       -11.1,     -0.3666,     0.12533,     0.12034,     -0.0229
         -11,     -0.3646,     0.12392,     0.11893,     -0.0234
       -10.9,     -0.3626,     0.12251,     0.11752,      -0.024
