st3
Re        8e+05
M            0
N            1
VACC            0 VACCflag 1
XTR         0.05         0.05 XTRflag 1
alpha,cl,cd,cdp,cm
         -12,     -0.8614,     0.03308,     0.02738,     -0.0752
       -11.9,     -0.8562,      0.0315,     0.02567,     -0.0757
       -11.8,     -0.8497,     0.03031,     0.02437,      -0.076
       -11.7,     -0.8425,     0.02932,     0.02328,     -0.0762
       -11.6,     -0.8347,     0.02846,     0.02233,     -0.0764
       -11.5,     -0.8264,     0.02771,     0.02149,     -0.0765
       -11.4,     -0.8179,       0.027,      0.0207,     -0.0766
       -11.3,     -0.8091,     0.02637,     0.01999,     -0.0767
       -11.2,     -0.8001,     0.02579,     0.01933,     -0.0768
       -11.1,     -0.7909,     0.02524,     0.01871,     -0.0768
         -11,     -0.7815,     0.02474,     0.01813,     -0.0769
       -10.9,     -0.7719,     0.02426,     0.01758,      -0.077
       -10.8,     -0.7623,      0.0238,     0.01706,      -0.077
       -10.7,     -0.7524,     0.02337,     0.01656,     -0.0771
       -10.6,     -0.7425,     0.02297,     0.01609,     -0.0771
       -10.5,     -0.7325,     0.02258,     0.01564,     -0.0771
       -10.4,     -0.7224,     0.02221,     0.01521,     -0.0772
       -10.3,     -0.7121,     0.02186,      0.0148,     -0.0772
       -10.2,     -0.7018,     0.02152,     0.01441,     -0.0773
       -10.1,     -0.6915,     0.02119,     0.01402,     -0.0773
         -10,      -0.681,     0.02088,     0.01365,     -0.0773
        -9.9,     -0.6705,     0.02058,      0.0133,     -0.0774
        -9.8,       -0.66,      0.0203,     0.01296,     -0.0774
        -9.7,     -0.6493,     0.02002,     0.01263,     -0.0774
        -9.6,     -0.6386,     0.01976,     0.01231,     -0.0775
        -9.5,     -0.6279,      0.0195,     0.01201,     -0.0775
        -9.4,     -0.6171,     0.01925,     0.01171,     -0.0776
        -9.3,     -0.6063,     0.01901,     0.01142,     -0.0776
        -9.2,     -0.5955,     0.01878,     0.01115,     -0.0776
        -9.1,     -0.5845,     0.01856,     0.01088,     -0.0777
          -9,     -0.5736,     0.01835,     0.01062,     -0.0777
        -8.9,     -0.5626,     0.01814,     0.01036,     -0.0778
        -8.8,     -0.5516,     0.01794,     0.01012,     -0.0778
        -8.7,     -0.5406,     0.01774,     0.00988,     -0.0778
        -8.6,     -0.5295,     0.01755,     0.00965,     -0.0779
        -8.5,     -0.5184,     0.01737,     0.00943,     -0.0779
        -8.4,     -0.5073,     0.01719,      0.0092,      -0.078
        -8.3,     -0.4961,     0.01702,       0.009,      -0.078
        -8.2,     -0.4849,     0.01686,     0.00879,     -0.0781
        -8.1,     -0.4737,     0.01669,     0.00858,     -0.0781
          -8,     -0.4625,     0.01653,     0.00839,     -0.0782
        -7.9,     -0.4513,     0.01638,      0.0082,     -0.0782
        -7.8,       -0.44,     0.01624,     0.00802,     -0.0782
        -7.7,     -0.4287,     0.01609,     0.00784,     -0.0783
        -7.6,     -0.4174,     0.01595,     0.00767,     -0.0783
        -7.5,     -0.4061,     0.01582,      0.0075,     -0.0784
        -7.4,     -0.3948,     0.01569,     0.00733,     -0.0784
        -7.3,     -0.3834,     0.01556,     0.00717,     -0.0785
        -7.2,     -0.3721,     0.01544,     0.00702,     -0.0785
        -7.1,     -0.3607,     0.01532,     0.00687,     -0.0786
          -7,     -0.3493,      0.0152,     0.00672,     -0.0786
        -6.9,     -0.3379,     0.01509,     0.00658,     -0.0787
        -6.8,     -0.3265,     0.01498,     0.00644,     -0.0787
        -6.7,     -0.3151,     0.01488,      0.0063,     -0.0788
        -6.6,     -0.3037,     0.01478,     0.00617,     -0.0788
        -6.5,     -0.2922,     0.01468,     0.00604,     -0.0789
        -6.4,     -0.2808,     0.01458,     0.00592,     -0.0789
        -6.3,     -0.2693,     0.01449,      0.0058,      -0.079
        -6.2,     -0.2578,      0.0144,     0.00568,     -0.0791
        -6.1,     -0.2463,     0.01431,     0.00557,     -0.0791
          -6,     -0.2349,     0.01423,     0.00546,     -0.0792
        -5.9,     -0.2234,     0.01414,     0.00535,     -0.0792
        -5.8,     -0.2119,     0.01406,     0.00524,     -0.0793
        -5.7,     -0.2004,     0.01399,     0.00514,     -0.0793
        -5.6,     -0.1888,     0.01391,     0.00505,     -0.0794
        -5.5,     -0.1773,     0.01384,     0.00495,     -0.0794
        -5.4,     -0.1658,     0.01377,     0.00486,     -0.0795
        -5.3,     -0.1543,      0.0137,     0.00477,     -0.0795
        -5.2,     -0.1427,     0.01364,     0.00468,     -0.0796
        -5.1,     -0.1312,     0.01357,      0.0046,     -0.0797
          -5,     -0.1197,     0.01351,     0.00452,     -0.0797
        -4.9,     -0.1081,     0.01345,     0.00443,     -0.0798
        -4.8,     -0.0966,      0.0134,     0.00436,     -0.0798
        -4.7,      -0.085,     0.01334,     0.00428,     -0.0799
        -4.6,     -0.0735,     0.01329,     0.00421,     -0.0799
        -4.5,     -0.0619,     0.01324,     0.00414,       -0.08
        -4.4,     -0.0503,     0.01319,     0.00408,     -0.0801
        -4.3,     -0.0388,     0.01315,     0.00401,     -0.0801
        -4.2,     -0.0272,      0.0131,     0.00395,     -0.0802
        -4.1,     -0.0156,     0.01306,     0.00389,     -0.0802
          -4,     -0.0041,     0.01302,     0.00384,     -0.0803
        -3.9,      0.0075,     0.01298,     0.00378,     -0.0803
